time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.43328,5.43328,0.802616,3.42221,5.40923,0.801555,3.4222,5.40922,0.801547,3.42196,5.41081,0.797669,3.42359,5.40963,0.804156,0.0264776,0.00106053,0.0264912,0.00106858,0.025159,0.00494684,0.0255634,0.00153988
1,3.79998,5.81283,0.843313,3.89385,5.90774,0.826653,3.89384,5.90772,0.826666,3.89667,5.90795,0.815817,3.89313,5.90753,0.821967,0.133497,0.0166609,0.133472,0.0166478,0.135641,0.0274968,0.132838,0.021346
1.5,4.27545,6.34683,0.882121,4.3169,6.3782,0.867814,4.31687,6.37816,0.867822,4.32717,6.37405,0.855348,4.31746,6.37633,0.862238,0.0519818,0.0143072,0.0519315,0.0142988,0.0584469,0.0267732,0.051331,0.0198834
2,4.66859,6.82446,0.876362,4.70363,6.84434,0.9003,4.70357,6.84427,0.900299,4.72293,6.83514,0.88394,4.70618,6.84084,0.892987,0.0402865,0.0239372,0.040201,0.0239366,0.0553811,0.00757787,0.0410087,0.0166249
2.5,5.14541,7.397,0.865463,5.06803,7.30696,0.909658,5.06797,7.30687,0.909641,5.09833,7.29165,0.881899,5.07301,7.30204,0.906048,0.118723,0.0441948,0.118827,0.0441781,0.115391,0.0164358,0.119413,0.0405848
3,5.54564,7.86705,0.835178,5.46499,7.83039,0.93694,5.46482,7.83018,0.936954,5.51579,7.80176,0.900988,5.47288,7.82124,0.922244,0.0885873,0.101761,0.0888308,0.101776,0.0717868,0.0658095,0.0859834,0.0870655
3.5,6.04728,8.4213,0.785922,5.89083,8.33327,0.86047,5.89216,8.33534,0.860638,5.97508,8.28117,0.569477,5.90393,8.32825,0.878946,0.179514,0.0745474,0.17734,0.0747155,0.157634,0.216446,0.170905,0.0930233
4,6.44454,8.81898,0.711896,6.36975,8.72826,0.724354,6.37189,8.73126,0.724465,6.48861,8.62107,0.643707,6.36687,8.74561,0.791013,0.117576,0.0124576,0.1139,0.0125686,0.202757,0.0681891,0.106843,0.0791171
4.5,6.95657,9.26077,0.738811,6.88145,9.24629,0.776014,6.88344,9.24964,0.776102,7.05664,9.08868,0.736316,6.89227,9.25116,0.770812,0.0764993,0.0372023,0.0739731,0.0372908,0.199066,0.00249522,0.0650148,0.0320007
5,7.43346,9.69518,0.729007,7.34846,9.65896,0.71215,7.3501,9.66195,0.712225,7.5273,9.49888,0.676644,7.37754,9.64497,0.718265,0.0924032,0.0168566,0.0897434,0.0167821,0.217575,0.0523627,0.0751582,0.0107415
5.5,7.93224,10.1407,0.681496,7.83433,10.0652,0.684704,7.8358,10.0681,0.684771,8.02568,9.89397,0.652875,7.87176,10.0413,0.683944,0.123608,0.00320791,0.120679,0.00327514,0.263791,0.0286206,0.116288,0.00244807
6,8.46621,10.5738,0.688918,8.32235,10.4697,0.702178,8.32372,10.4726,0.70223,8.52941,10.2841,0.671713,8.35838,10.4467,0.699763,0.177558,0.01326,0.174771,0.013312,0.296538,0.0172055,0.166698,0.0108452
6.5,8.92356,10.9504,0.636427,8.83606,10.8677,0.583163,8.83727,10.8706,0.583282,9.05297,10.6731,0.546566,8.87963,10.8349,0.582332,0.120385,0.053264,0.117542,0.053145,0.306044,0.0898614,0.123557,0.0540951
7,9.37953,11.2874,0.629531,9.32953,11.1864,0.596258,9.33072,11.1892,0.596335,9.5596,10.9765,0.56507,9.37413,11.1529,0.595114,0.112724,0.0332731,0.109679,0.033196,0.359277,0.0644616,0.134593,0.0344172
7.5,9.93138,11.6893,0.647478,9.81725,11.5198,0.637918,9.81843,11.5226,0.637967,10.0601,11.2962,0.608982,9.86264,11.486,0.637037,0.204359,0.00956043,0.201434,0.00951144,0.413698,0.0384962,0.214643,0.0104413
8,10.5222,12.1361,0.691556,10.3163,11.8998,0.678455,10.3174,11.9025,0.678497,10.5731,11.6621,0.648993,10.3618,11.8653,0.675385,0.3135,0.0131017,0.310746,0.0130597,0.476767,0.0425638,0.314812,0.0161714
8.5,10.9648,12.5026,0.773765,10.8035,12.3138,0.750773,10.8045,12.3165,0.750802,11.0768,12.0605,0.720822,10.8493,12.2779,0.743155,0.248339,0.0229917,0.24567,0.022963,0.456079,0.0529425,0.252674,0.0306092
9,11.345,12.8741,0.722504,11.2118,12.6915,0.747122,11.2129,12.6941,0.747155,11.4983,12.4281,0.707068,11.2614,12.6528,0.747405,0.225995,0.024618,0.22332,0.0246511,0.471568,0.0154356,0.236594,0.0249008
9.5,11.739,13.2213,0.713223,11.6507,13.1039,0.766501,11.6517,13.1063,0.766532,11.957,12.8229,0.72295,11.7003,13.0648,0.763803,0.146923,0.0532778,0.144343,0.0533094,0.454185,0.00972708,0.161222,0.0505796
10,12.1539,13.5803,0.721636,12.1169,13.5529,0.77269,12.1178,13.5554,0.772738,12.4459,13.2515,0.720449,12.1666,13.5126,0.769788,0.0459951,0.0510541,0.0438113,0.0511015,0.439778,0.00118711,0.0688781,0.0481522
10.5,12.5964,13.9697,0.719036,12.5592,13.9517,0.720971,12.5603,13.9543,0.72103,12.9037,13.6372,0.65591,12.606,13.9151,0.750908,0.0413604,0.0019359,0.0393637,0.00199438,0.452793,0.0631251,0.0554259,0.031872
11,12.992,14.316,0.7108,13.0024,14.3427,0.729935,13.0034,14.3451,0.729977,13.3738,14.0009,0.674371,13.0392,14.3165,0.754407,0.0286552,0.0191354,0.0313368,0.0191769,0.495069,0.0364286,0.0472039,0.0436073
11.5,13.3842,14.6537,0.672549,13.4323,14.7308,0.742203,13.4334,14.7332,0.742232,13.8278,14.3658,0.689775,13.4577,14.7157,0.764799,0.090952,0.0696539,0.0935388,0.0696829,0.528828,0.0172255,0.0961542,0.0922501
12,13.8824,15.0504,0.655657,13.9079,15.1559,0.727005,13.9089,15.1583,0.727052,14.3247,14.7703,0.672752,13.9246,15.1484,0.759818,0.10855,0.0713473,0.111105,0.0713942,0.523516,0.017095,0.106712,0.104161
12.5,14.4271,15.4694,0.699635,14.4099,15.6108,0.745301,14.4107,15.6133,0.745357,14.855,15.1966,0.692544,14.4124,15.6148,0.765512,0.14251,0.0456658,0.144866,0.045721,0.507444,0.00709176,0.146212,0.0658769
13,14.9686,15.9251,0.692327,14.8652,16.0237,0.737268,14.866,16.0262,0.737321,15.3324,15.5884,0.679373,14.8557,16.038,0.769273,0.142823,0.0449404,0.14397,0.0449941,0.495767,0.0129546,0.159671,0.076946
13.5,15.5255,16.3869,0.699987,15.2351,16.3612,0.744847,15.236,16.3634,0.744865,15.7236,15.9062,0.687059,15.2055,16.3943,0.783698,0.291539,0.0448604,0.290395,0.0448779,0.519967,0.0129278,0.320057,0.0837116
14,16.0369,16.8177,0.737608,15.7025,16.8138,0.785166,15.7033,16.816,0.785192,16.2252,16.3249,0.726487,15.6507,16.8634,0.798565,0.334488,0.0475581,0.33364,0.0475841,0.527593,0.0111209,0.388953,0.0609567
14.5,16.5235,17.2599,0.641534,16.1425,17.221,0.741807,16.1437,17.2235,0.741831,16.6902,16.7087,0.606398,16.0736,17.2859,0.799698,0.38301,0.100273,0.381602,0.100298,0.575846,0.0351351,0.450712,0.158165
15,16.98,17.6009,0.714248,16.5838,17.6384,0.760928,16.5849,17.6408,0.760944,17.188,17.0632,0.657367,16.4887,17.7238,0.807908,0.397954,0.0466798,0.397112,0.0466958,0.576485,0.0568811,0.50646,0.0936602
15.5,17.4594,18.0165,0.722775,17.0597,18.1148,0.790961,17.0605,18.1172,0.791009,17.7188,17.4829,0.704095,16.9428,18.2127,0.816211,0.411698,0.0681864,0.411465,0.0682342,0.593327,0.0186792,0.552602,0.0934364
16,17.9431,18.4431,0.683703,17.4877,18.5239,0.773063,17.489,18.5267,0.773109,18.1816,17.8588,0.63425,17.3466,18.6403,0.820763,0.462556,0.0893593,0.461728,0.0894056,0.631043,0.0494529,0.628244,0.137059
16.5,18.4513,18.8572,0.60862,17.9217,18.8677,0.717205,17.9244,18.8716,0.717229,18.6359,18.1806,0.592844,17.7228,19.0399,0.82539,0.529709,0.108585,0.527094,0.108609,0.70133,0.0157759,0.751062,0.21677
17,18.9791,19.225,0.639959,18.4465,19.3246,0.720506,18.4489,19.3287,0.720634,19.2106,18.5808,0.633681,18.1875,19.5509,0.831929,0.541836,0.0805477,0.540272,0.0806757,0.684533,0.00627771,0.856056,0.191971
17.5,19.478,19.5964,0.639002,18.9075,19.722,0.720597,18.9099,19.7259,0.72067,19.7038,18.9435,0.641239,18.5985,19.9888,0.833935,0.584144,0.0815954,0.582748,0.0816683,0.690805,0.00223701,0.963096,0.194933
18,20.0783,20.0424,0.726156,19.3096,20.1072,0.752563,19.3123,20.1111,0.752578,20.15,19.2828,0.674394,18.9878,20.3724,0.829627,0.771436,0.0264067,0.769107,0.0264223,0.763015,0.051762,1.13932,0.103471
18.5,20.4897,20.4077,0.744472,19.7669,20.5439,0.765922,19.7695,20.5478,0.765952,20.6461,19.68,0.683778,19.4199,20.8196,0.829395,0.735463,0.0214494,0.733651,0.0214798,0.744341,0.060694,1.14632,0.0849227
19,21.0286,20.9043,0.748743,20.2838,21.069,0.801172,20.2857,21.0731,0.801267,21.2184,20.1481,0.719779,19.9236,21.3422,0.828487,0.762794,0.052429,0.761885,0.0525248,0.779653,0.0289639,1.18868,0.0797444
19.5,21.5382,21.3778,0.774086,20.748,21.5422,0.804304,20.7489,21.5457,0.804377,21.7194,20.5864,0.736829,20.3812,21.8059,0.82679,0.807149,0.0302183,0.806944,0.0302914,0.811825,0.0372562,1.23368,0.0527044
20,21.9132,21.7444,0.745685,21.1919,21.9947,0.804502,21.1917,21.9971,0.804565,22.1914,21.0143,0.746184,20.8194,22.2475,0.825539,0.763435,0.058817,0.764445,0.0588796,0.781254,0.000498961,1.20393,0.0798537
20.5,22.4557,22.2454,0.712348,21.6425,22.4539,0.805837,21.6411,22.4553,0.805903,22.7007,21.4165,0.49587,21.2623,22.6987,0.825502,0.839433,0.0934895,0.841148,0.0935557,0.864405,0.216477,1.27652,0.113154
21,22.9857,22.7031,0.715442,22.0326,22.8584,0.807759,22.0304,22.8586,0.80782,23.1972,21.6901,0.568735,21.6503,23.088,0.825408,0.96567,0.0923175,0.967815,0.0923786,1.03487,0.146707,1.38972,0.109966
21.5,23.3912,23.0555,0.728087,22.4866,23.3118,0.805541,22.4824,23.3101,0.805593,23.7348,22.0494,0.638997,22.0961,23.5334,0.824652,0.940187,0.0774547,0.943746,0.0775061,1.06323,0.0890899,1.3805,0.0965658
22,23.8551,23.4691,0.726697,22.8745,23.72,0.81036,22.8704,23.718,0.810449,24.1946,22.3871,0.625862,22.481,23.9294,0.82641,1.01216,0.083663,1.01572,0.0837522,1.13398,0.100835,1.44916,0.0997125
22.5,24.2623,23.8311,0.760642,23.2684,24.111,0.807091,23.2619,24.1065,0.807258,24.6455,22.7197,0.662627,22.8694,24.3054,0.824864,1.03253,0.0464491,1.03756,0.0466164,1.17562,0.098015,1.47147,0.0642221
23,24.7702,24.3145,0.738802,23.6832,24.5209,0.805283,23.6739,24.5134,0.805449,25.1067,23.0849,0.684618,23.2764,24.7032,0.823881,1.10649,0.0664804,1.11422,0.066647,1.27482,0.0541848,1.54354,0.0850785
23.5,25.3111,24.8072,0.811877,24.123,24.9485,0.80306,24.11,24.9369,0.803154,25.5829,23.4781,0.706782,23.7078,25.1194,0.822385,1.19649,0.00881621,1.20808,0.00872235,1.35657,0.105095,1.63344,0.0105084
24,25.6702,25.1858,0.847194,24.5725,25.3971,0.804671,24.5572,25.3829,0.8047,26.0887,23.8736,0.568591,24.1517,25.5588,0.822718,1.11787,0.0425236,1.13033,0.0424937,1.37728,0.278603,1.5636,0.0244763
24.5,26.0403,25.6047,0.919522,24.9677,25.8128,0.809948,24.9523,25.7992,0.810122,26.5829,24.1868,0.574296,24.5397,25.9674,0.825962,1.09257,0.109574,1.10522,0.109401,1.51822,0.345226,1.5438,0.0935607
25,26.4646,26.1613,0.98294,25.3669,26.282,0.824118,25.3553,26.2726,0.824312,27.1185,24.522,0.525228,24.9501,26.423,0.832204,1.10424,0.158823,1.11482,0.158628,1.76498,0.457713,1.53687,0.150736
25.5,26.8676,26.766,1.02584,25.7169,26.7056,0.835634,25.705,26.6989,0.836284,27.6082,24.7994,0.532758,25.3144,26.8182,0.835825,1.15221,0.190201,1.16447,0.189551,2.1014,0.493077,1.55405,0.19001
26,27.2444,27.3876,1.03054,26.0924,27.2741,0.865624,26.0855,27.2703,0.865818,28.2009,25.1497,0.511681,25.7572,27.326,0.843481,1.15758,0.164918,1.16477,0.164724,2.43378,0.518861,1.48843,0.18706
26.5,27.5646,27.9216,1.03999,26.391,27.7896,0.893628,26.3836,27.7889,0.894281,28.7224,25.4381,0.511539,26.1331,27.7572,0.848849,1.18108,0.146362,1.18851,0.145709,2.74014,0.528451,1.441,0.191141
27,27.8826,28.4632,0.954002,26.8069,28.2671,0.893654,26.8008,28.2655,0.893943,29.2824,25.7599,0.540801,26.5875,28.1898,0.846928,1.09336,0.0603481,1.09972,0.0600587,3.04427,0.4132,1.32359,0.107074
27.5,28.2692,29.0084,0.927705,27.2837,28.6291,0.866819,27.2765,28.6302,0.867463,29.7941,26.0729,0.580273,27.0445,28.5511,0.838261,1.0559,0.0608861,1.06225,0.0602418,3.30802,0.347432,1.30728,0.089444
28,28.6238,29.4817,0.885805,27.8206,28.9711,0.828536,27.8148,28.9746,0.829064,30.311,26.4211,0.628156,27.5366,28.915,0.827645,0.951715,0.0572692,0.954772,0.0567416,3.49479,0.257649,1.22602,0.0581607
28.5,28.9765,29.9134,0.961381,28.2104,29.4325,0.839314,28.2028,29.4374,0.840206,30.8079,26.7735,0.594197,27.9656,29.3158,0.826179,0.904505,0.122067,0.908373,0.121174,3.63492,0.367184,1.17425,0.135202
29,29.3235,30.4106,1.05951,28.3834,30.0545,0.920108,28.3698,30.0625,0.922643,31.3023,27.0818,0.485578,28.3078,29.7542,0.834958,1.0053,0.139405,1.01523,0.136869,3.87245,0.573935,1.20936,0.224555
29.5,29.5807,30.869,1.12973,28.1888,30.9783,1.12528,28.1695,30.974,1.12697,31.8097,27.3226,0.397437,28.5211,30.2758,0.860168,1.39625,0.00444606,1.41517,0.00276061,4.18872,0.732293,1.21439,0.269562
30,29.8727,31.4874,1.18789,28.4033,31.6522,1.16846,28.3882,31.6406,1.16865,32.4314,27.5874,0.36691,28.6503,31.0501,0.911493,1.47856,0.0194242,1.49238,0.0192329,4.66448,0.820976,1.29827,0.276392
30.5,30.127,32.1189,1.186,28.6172,32.1341,1.15313,28.5975,32.1271,1.15346,32.9396,27.7658,0.388535,28.8699,31.5218,0.928534,1.50987,0.0328776,1.52952,0.0325426,5.18269,0.797469,1.39171,0.25747
31,30.367,32.7114,1.10588,28.8644,32.6638,1.12228,28.8428,32.6589,1.12261,33.4866,27.988,0.422083,29.1349,32.0358,0.943533,1.50332,0.0164003,1.52511,0.0167281,5.66062,0.6838,1.40513,0.16235
31.5,30.6682,33.3119,1.09535,29.1718,33.2661,1.09793,29.1525,33.2598,1.09815,34.1012,28.2757,0.441461,29.2835,32.7932,0.98104,1.49707,0.00257796,1.51656,0.00279951,6.09497,0.653888,1.47865,0.114309
32,30.908,33.7777,1.09037,29.4137,33.7518,1.08954,29.3906,33.7485,1.08987,34.5987,28.5012,0.453491,29.6754,33.1305,0.974151,1.49454,0.000827647,1.51774,0.000500668,6.43917,0.636882,1.3922,0.116222
32.5,31.2052,34.348,1.04022,29.6983,34.2913,1.07569,29.6744,34.2888,1.07603,35.1495,28.7695,0.465394,29.9349,33.6929,0.99043,1.50802,0.0354738,1.53199,0.0358183,6.83207,0.574823,1.42931,0.049787
33,31.507,34.8624,1.01212,30.0321,34.8824,1.04464,30.0106,34.8783,1.04491,35.7535,29.0835,0.493146,30.2858,34.2843,0.99779,1.47504,0.0325122,1.49654,0.0327817,7.17139,0.518978,1.35121,0.0143337
33.5,31.779,35.2976,1.02035,30.3426,35.4139,1.04166,30.3206,35.4104,1.04196,36.2986,29.3752,0.494618,30.6226,34.7938,1.00199,1.44117,0.0213146,1.46282,0.0216113,7.44992,0.525729,1.26135,0.018354
34,32.092,35.8076,1.01216,30.6257,35.8939,1.02442,30.6006,35.8927,1.02479,36.7924,29.6404,0.515486,31.0136,35.1747,0.98358,1.4689,0.01226,1.49383,0.0126272,7.75421,0.496677,1.25043,0.0285836
34.5,32.3611,36.238,1.08918,30.9168,36.4059,1.09863,30.8902,36.4061,1.09912,37.3162,29.9162,0.426707,31.1649,35.7951,1.06503,1.45399,0.00945534,1.48048,0.00993649,8.03236,0.662472,1.27551,0.0241514
35,32.6025,36.6999,1.1046,31.2198,36.9763,1.06979,31.1939,36.9761,1.0702,37.9027,30.1926,0.464872,31.5058,36.3454,1.04851,1.41003,0.034811,1.4354,0.034408,8.39266,0.639731,1.15257,0.0560893
35.5,32.9297,37.3502,1.06462,31.5325,37.5392,1.06501,31.5073,37.5387,1.0654,38.4797,30.4839,0.469637,31.8275,36.9085,1.05009,1.40999,0.000393526,1.43488,0.000776188,8.82885,0.594985,1.18749,0.014529
36,33.2721,37.9678,1.06766,31.8456,38.0982,1.06217,31.8209,38.0975,1.06254,39.0529,30.7758,0.471955,32.1469,37.4685,1.0493,1.43246,0.00549129,1.4569,0.00512366,9.2273,0.595709,1.23094,0.0183636
36.5,33.52,38.4183,1.02916,32.1527,38.6361,1.04093,32.1278,38.6357,1.04129,39.6054,31.0615,0.495325,32.4653,37.9992,1.02805,1.38454,0.0117675,1.40912,0.0121288,9.54753,0.533833,1.13488,0.00110601
37,33.8726,39.0044,1.04641,32.4795,39.1872,1.0346,32.4552,39.1866,1.03495,40.1711,31.3676,0.498372,32.7969,38.5517,1.023,1.40506,0.0118066,1.42914,0.0114545,9.89909,0.548036,1.16706,0.0234113
37.5,34.1385,39.464,1.11827,32.7539,39.6988,1.13156,32.7276,39.6998,1.13202,40.6941,31.6262,0.391493,33.0792,39.052,1.11065,1.40438,0.0132906,1.43047,0.0137584,10.2179,0.726773,1.13662,0.00761484
38,34.4638,40.1331,1.16194,33.0177,40.2815,1.17967,32.9918,40.2822,1.1801,41.2896,31.866,0.352939,33.3471,39.6369,1.16789,1.45371,0.0177353,1.4795,0.0181631,10.7208,0.808996,1.22198,0.00595022
38.5,34.7383,40.7667,1.20135,33.2319,40.8488,1.24726,33.2051,40.8503,1.24772,41.8664,32.0613,0.286746,33.5676,40.1989,1.23663,1.50867,0.0459118,1.53547,0.0463696,11.2514,0.914606,1.30117,0.0352785
39,34.9382,41.283,1.1587,33.4309,41.4063,1.1684,33.4026,41.4089,1.16883,42.4347,32.2372,0.37428,33.7823,40.7436,1.15158,1.51236,0.00970706,1.54079,0.0101293,11.7483,0.784417,1.27559,0.00711513
39.5,35.1499,41.7672,1.22975,33.6863,42.0152,1.21398,33.6593,42.0171,1.21442,43.0534,32.4741,0.318043,34.04,41.3603,1.20353,1.48443,0.0157669,1.51138,0.0153277,12.1995,0.911703,1.18218,0.0262165
40,35.3901,42.444,1.18496,33.8811,42.5525,1.19981,33.8518,42.556,1.20027,43.6014,32.6472,0.339016,34.2542,41.8781,1.1856,1.5129,0.014842,1.5424,0.0153078,12.7829,0.845947,1.26912,0.000639633
40.5,35.6154,42.9986,1.15742,34.1417,43.1746,1.16159,34.1141,43.177,1.16199,44.2343,32.886,0.376906,34.5122,42.5129,1.14856,1.48417,0.00416508,1.51183,0.00456463,13.2872,0.780517,1.20536,0.00886157
41,35.8813,43.6047,1.15983,34.3715,43.7253,1.18679,34.3427,43.7287,1.18724,44.795,33.0978,0.349495,34.754,43.054,1.17347,1.51452,0.026963,1.54352,0.0274156,13.7786,0.810333,1.25463,0.0136457
41.5,36.1243,44.1624,1.11531,34.6165,44.302,1.14345,34.5876,44.3056,1.14388,45.3832,33.321,0.396354,35.0069,43.6282,1.129,1.51424,0.0281384,1.54339,0.0285621,14.257,0.718961,1.23851,0.01369
42,36.3835,44.6916,1.11057,34.9124,44.9221,1.12192,34.8857,44.9242,1.1223,46.0154,33.595,0.412974,35.2983,44.2623,1.11123,1.48902,0.0113515,1.51575,0.0117302,14.6938,0.697591,1.16709,0.000665839
