time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.44705,5.44705,0.814887,3.43639,5.41856,0.821263,3.43636,5.41853,0.821258,3.43635,5.42003,0.818176,3.4373,5.41872,0.82265,0.0304193,0.00637656,0.030457,0.00637128,0.0290623,0.00328965,0.0299583,0.00776354
1,3.81312,5.83537,0.860691,3.8843,5.90695,0.845683,3.88427,5.90691,0.845691,3.88702,5.90744,0.834803,3.88397,5.90662,0.842091,0.100943,0.0150075,0.100893,0.0149993,0.103224,0.0258873,0.10048,0.0185992
1.5,4.16072,6.23969,0.886556,4.24691,6.31379,0.862432,4.24688,6.31374,0.862415,4.25627,6.31105,0.850131,4.24792,6.31444,0.865069,0.113666,0.0241245,0.113606,0.0241414,0.119255,0.0364253,0.114853,0.021487
2,4.50596,6.66294,0.858223,4.62576,6.7465,0.846984,4.62576,6.74645,0.84696,4.64163,6.74072,0.827135,4.62559,6.74962,0.857156,0.146053,0.0112383,0.146028,0.0112628,0.156375,0.0310874,0.147726,0.00106603
2.5,4.98426,7.21652,0.896819,5.03928,7.23379,0.895083,5.03927,7.23371,0.895071,5.07001,7.21798,0.874224,5.03327,7.24023,0.893128,0.0576746,0.00173594,0.0576341,0.00174757,0.0857619,0.0225945,0.0544467,0.00369084
3,5.34702,7.67068,0.946527,5.41059,7.70374,0.912301,5.41057,7.70361,0.912279,5.45489,7.67975,0.883738,5.40415,7.71016,0.909563,0.0716522,0.0342263,0.0715762,0.0342481,0.108251,0.0627893,0.0694423,0.036964
3.5,5.67805,8.1302,0.890815,5.75389,8.16293,0.93653,5.75381,8.16261,0.936471,5.81681,8.12751,0.906444,5.7478,8.16815,0.92891,0.0826038,0.0457156,0.0824074,0.0456568,0.138791,0.0156296,0.0794147,0.0380958
4,6.06501,8.60874,0.864714,6.13498,8.68659,0.949571,6.13467,8.68597,0.949555,6.22042,8.63712,0.897211,6.13118,8.68741,0.939171,0.104671,0.0848575,0.104001,0.0848415,0.157976,0.0324971,0.102792,0.0744578
4.5,6.4509,9.06127,0.866179,6.44452,9.12697,0.954278,6.4448,9.12689,0.954187,6.56817,9.05331,0.819857,6.44804,9.124,0.943556,0.0660103,0.0880991,0.0658993,0.0880079,0.117542,0.0463219,0.0627906,0.0773768
5,6.89027,9.57805,0.849814,6.81801,9.65074,0.958576,6.81809,9.65035,0.958507,7.00724,9.52936,0.842439,6.82427,9.64388,0.949276,0.102493,0.108762,0.10217,0.108693,0.126695,0.00737524,0.0932251,0.0994616
5.5,7.24627,9.98314,0.775626,7.17545,10.1812,0.97398,7.17755,10.1835,0.973825,7.45028,10.0009,0.754248,7.20476,10.1667,0.953158,0.210379,0.198353,0.211848,0.198198,0.204787,0.0213786,0.188198,0.177531
6,7.66341,10.3922,0.771078,7.52084,10.7028,0.983947,7.52343,10.7055,0.983721,7.90743,10.4376,0.784712,7.56745,10.6771,0.958513,0.341744,0.212869,0.343107,0.212644,0.248204,0.0136341,0.300595,0.187435
6.5,8.02445,10.743,0.687827,7.72414,11.2473,1.06011,7.73141,11.2556,1.05949,8.32967,10.829,0.684905,7.88868,11.1573,0.972604,0.586944,0.372279,0.59041,0.371665,0.317105,0.00292162,0.435959,0.284777
7,8.4113,11.0609,0.644242,7.74964,11.9319,1.21824,7.75833,11.9427,1.21756,8.7995,11.1967,0.639985,8.1614,11.6985,1.01637,1.09379,0.573998,1.0972,0.57332,0.41125,0.00425702,0.684803,0.372126
7.5,8.97642,11.4854,0.712477,7.98229,12.4567,1.19898,7.9907,12.4681,1.19875,9.27122,11.5456,0.669852,8.40962,12.2289,1.04812,1.38985,0.486502,1.39189,0.48627,0.300877,0.0426246,0.934886,0.335648
8,9.38692,11.84,0.737112,8.20924,12.9949,1.18247,8.21747,13.0067,1.1824,9.73389,11.9115,0.696875,8.67779,12.7453,1.06147,1.64945,0.445359,1.6519,0.445286,0.354263,0.0402367,1.14995,0.324358
8.5,9.81443,12.2281,0.866041,8.48662,13.5637,1.11343,8.49513,13.5756,1.11348,10.2144,12.3311,0.771836,9.10304,13.216,1.01583,1.8833,0.247385,1.88583,0.247437,0.412978,0.0942048,1.21733,0.149789
9,10.2672,12.7605,0.880481,8.80959,14.1607,1.06109,8.81838,14.1721,1.06116,10.6966,12.8128,0.823355,9.5197,13.7477,0.994654,2.0212,0.180612,2.0228,0.180679,0.432545,0.0571256,1.23829,0.114174
9.5,10.7291,13.3198,0.891851,9.07393,14.6326,1.04809,9.08175,14.6442,1.04822,11.0616,13.2153,0.839698,9.83246,14.1834,0.986503,2.11259,0.156243,2.11372,0.156372,0.348535,0.0521528,1.24487,0.0946519
10,11.1387,13.8274,0.885254,9.35492,15.113,1.03672,9.36181,15.1246,1.03689,11.4315,13.6348,0.849057,10.1497,14.6343,0.982063,2.19879,0.151467,2.20002,0.151636,0.350475,0.0361972,1.27637,0.0968091
10.5,11.5262,14.3011,0.999401,9.70814,15.6958,1.03341,9.71513,15.7066,1.0335,11.9024,14.1317,0.734328,10.5441,15.1838,0.980647,2.29133,0.0340113,2.29242,0.0340972,0.412576,0.265072,1.32043,0.0187532
11,11.9272,14.9248,1.01996,10.0004,16.2058,1.04893,10.0072,16.2171,1.04911,12.3423,14.5283,0.743741,10.8667,15.6697,0.984699,2.31368,0.0289736,2.31437,0.0291514,0.574126,0.276219,1.29585,0.0352608
11.5,12.2163,15.3956,0.956274,10.3162,16.7285,1.04085,10.3222,16.7393,1.04104,12.792,14.9475,0.772587,11.216,16.1637,0.982725,2.32107,0.0845753,2.3223,0.0847656,0.729533,0.183687,1.26124,0.0264512
12,12.5656,15.8906,0.943077,10.6032,17.1936,1.03313,10.6078,17.2042,1.0335,13.1841,15.3341,0.793207,11.5237,16.6071,0.980248,2.35567,0.0900539,2.35766,0.0904187,0.831983,0.14987,1.2645,0.0371711
