time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.4348,5.4348,0.83074,3.42508,5.4098,0.808129,3.42507,5.40978,0.808122,3.42497,5.41133,0.804713,3.42642,5.41015,0.810553,0.0268236,0.022611,0.026845,0.0226188,0.0254466,0.0260278,0.0260341,0.0201872
1,3.78969,5.82343,0.807356,3.82444,5.81983,0.809078,3.82443,5.81981,0.809061,3.82697,5.82102,0.801432,3.82532,5.82233,0.814474,0.0349321,0.00172198,0.0349272,0.00170555,0.0373503,0.00592351,0.035645,0.00711859
1.5,4.15925,6.20958,0.846138,4.22086,6.23467,0.831905,4.22086,6.23463,0.831881,4.22869,6.23345,0.822291,4.21931,6.24056,0.838319,0.0665189,0.0142335,0.0665041,0.014257,0.0734267,0.0238477,0.067579,0.00781974
2,4.51023,6.60602,0.814006,4.69602,6.75746,0.825526,4.69602,6.75744,0.825545,4.71047,6.7524,0.805651,4.69237,6.76261,0.822405,0.239693,0.0115196,0.239679,0.0115386,0.248036,0.0083552,0.240197,0.00839848
2.5,4.97884,7.10223,0.927645,5.08603,7.19273,0.868403,5.08602,7.19268,0.868404,5.11311,7.17916,0.849215,5.08162,7.19892,0.865514,0.140286,0.0592416,0.140245,0.0592405,0.154741,0.0784293,0.141108,0.0621311
3,5.32875,7.56912,0.907945,5.50665,7.69575,0.888356,5.50661,7.69569,0.888367,5.54669,7.6738,0.861441,5.5028,7.70009,0.881094,0.21836,0.019589,0.218293,0.0195781,0.241776,0.046504,0.21782,0.0268512
3.5,5.74237,8.09894,0.922974,5.88866,8.17459,0.908277,5.88857,8.17448,0.908277,5.94591,8.14145,0.874747,5.88716,8.17633,0.898727,0.164686,0.0146972,0.164561,0.0146966,0.20793,0.0482272,0.164167,0.0242468
4,6.08499,8.55168,0.878349,6.27552,8.67368,0.918214,6.27539,8.67352,0.918223,6.35453,8.62618,0.865952,6.27739,8.67164,0.908489,0.226242,0.0398658,0.226047,0.0398748,0.279643,0.0123966,0.226732,0.0301399
4.5,6.54945,9.11164,0.883728,6.63034,9.14093,0.92323,6.63026,9.14074,0.923198,6.73848,9.07391,0.853268,6.63481,9.13644,0.916814,0.08603,0.0395022,0.0858898,0.0394703,0.192755,0.0304595,0.0888882,0.0330858
5,7.02263,9.68838,0.879925,7.00261,9.65019,0.94065,7.00185,9.6491,0.940635,7.15172,9.55433,0.884405,7.00935,9.63964,0.929666,0.0431203,0.0607246,0.0444388,0.0607096,0.186103,0.00448038,0.0505185,0.0497414
5.5,7.42482,10.1748,0.925112,7.36583,10.1463,0.944129,7.36449,10.1443,0.944102,7.54664,10.0301,0.865851,7.37199,10.1323,0.93697,0.0655386,0.0190169,0.0676055,0.0189898,0.189194,0.0592609,0.0677935,0.011858
6,7.83306,10.7167,0.907869,7.76108,10.6734,0.942491,7.7582,10.6695,0.942502,7.9742,10.5354,0.88636,7.75743,10.6593,0.942661,0.0839757,0.0346214,0.0884957,0.0346326,0.229737,0.0215098,0.0949362,0.0347918
6.5,8.17226,11.1511,0.919121,8.13631,11.1746,0.941953,8.13171,11.1683,0.941953,8.37055,11.0243,0.903136,8.12309,11.1589,0.945078,0.0429378,0.0228322,0.0440254,0.0228317,0.235392,0.0159852,0.0497948,0.0259569
7,8.49009,11.5677,1.06052,8.50884,11.6779,0.944272,8.50338,11.6703,0.944265,8.79616,11.4919,0.667084,8.48988,11.6623,0.948209,0.111716,0.116243,0.103458,0.11625,0.31533,0.393431,0.0945081,0.112306
7.5,8.76512,12.0591,1.05291,8.93539,12.2879,0.958073,8.93332,12.2844,0.95779,9.36781,11.9856,0.748865,8.91748,12.284,0.963691,0.285214,0.0948354,0.281123,0.095119,0.607156,0.304043,0.271616,0.0892181
8,9.11494,12.6731,1.05134,9.23614,12.7622,0.972878,9.23525,12.7603,0.972697,9.78991,12.3699,0.742049,9.23364,12.7498,0.97053,0.15043,0.0784669,0.148636,0.078647,0.739954,0.309295,0.141335,0.0808149
8.5,9.43224,13.228,1.02976,9.56534,13.2587,0.980137,9.56443,13.2572,0.980077,10.2359,12.7782,0.751963,9.57158,13.2398,0.974423,0.136599,0.0496239,0.135393,0.0496837,0.921002,0.277798,0.13984,0.0553381
9,9.79097,13.825,1.01061,10.0357,13.7285,0.940416,10.0331,13.7228,0.940117,10.7101,13.2387,0.816092,9.98526,13.7411,0.958669,0.263108,0.07019,0.262827,0.0704887,1.09019,0.194514,0.211624,0.0519365
9.5,10.0673,14.2655,1.08958,10.3988,14.2391,0.948156,10.3986,14.2345,0.947532,11.162,13.6871,0.703662,10.339,14.2602,0.966867,0.332553,0.141426,0.332723,0.14205,1.2382,0.385919,0.271775,0.122715
10,10.4088,14.9196,1.09723,10.7623,14.7751,0.959125,10.7663,14.7706,0.957711,11.6613,14.1173,0.719592,10.694,14.8046,0.977682,0.381929,0.138107,0.387293,0.139522,1.48743,0.37764,0.307535,0.11955
10.5,10.6621,15.414,1.09006,11.0966,15.3002,0.972459,11.1041,15.2954,0.970416,12.1384,14.5337,0.714881,11.0282,15.3307,0.987642,0.449111,0.117597,0.457617,0.119639,1.71879,0.375174,0.375366,0.102413
11,10.9727,16.0094,1.13134,11.3686,15.7981,0.992101,11.3765,15.7951,0.990216,12.5776,14.9063,0.701585,11.3241,15.8115,0.996351,0.448726,0.139243,0.457135,0.141128,1.94743,0.429759,0.403259,0.134993
11.5,11.2836,16.6707,1.16555,11.5239,16.4296,1.05461,11.5406,16.4251,1.05059,13.0579,15.299,0.652396,11.5526,16.3945,1.03258,0.340402,0.110938,0.355445,0.114954,2.24269,0.513151,0.385535,0.132969
12,11.4836,17.1369,1.16721,11.7029,17.1323,1.1107,11.726,17.1231,1.10557,13.6035,15.7252,0.656982,11.7553,17.0805,1.08093,0.219378,0.0565086,0.242809,0.0616421,2.54694,0.510231,0.277504,0.086283
12.5,11.7194,17.6892,1.20539,11.7061,17.8624,1.20545,11.715,17.8558,1.20304,14.0992,16.0941,0.609472,11.7907,17.7811,1.15443,0.173753,5.60938e-05,0.166635,0.00234762,2.8649,0.595919,0.116304,0.0509635
13,11.9546,18.304,1.2351,11.9,18.3842,1.21232,11.9038,18.3805,1.21104,14.5651,16.4087,0.613731,11.9736,18.3105,1.17012,0.0970058,0.0227785,0.0918583,0.0240638,3.22597,0.621372,0.0200178,0.0649877
13.5,12.1801,18.9501,1.20122,12.1529,18.9606,1.18658,12.1604,18.956,1.18569,15.0827,16.7808,0.644595,12.2505,18.8756,1.16431,0.0290782,0.0146395,0.0205766,0.0155303,3.62372,0.556627,0.102543,0.0369144
14,12.4504,19.648,1.18349,12.3999,19.5336,1.16435,12.4086,19.5287,1.1637,15.5826,17.1612,0.668392,12.5307,19.4306,1.14922,0.125024,0.0191376,0.126441,0.0197847,3.99932,0.515094,0.231782,0.0342644
14.5,12.7327,20.34,1.11469,12.6703,20.1327,1.13063,12.6816,20.1264,1.13001,16.0959,17.5757,0.701232,12.83,20.0144,1.12241,0.216439,0.0159491,0.219629,0.0153207,4.35344,0.413454,0.339837,0.0077276
15,12.96,20.8033,1.04549,12.951,20.7031,1.09678,12.9635,20.6962,1.09616,16.58,17.9919,0.734651,13.1258,20.5765,1.09346,0.100595,0.0512924,0.107225,0.0506711,4.58351,0.310839,0.280955,0.0479693
15.5,13.2977,21.3859,1.00666,13.2421,21.2443,1.06619,13.2543,21.2374,1.06562,17.0348,18.4093,0.764962,13.4223,21.1142,1.06894,0.152161,0.0595341,0.154723,0.0589567,4.77773,0.241698,0.298916,0.0622789
16,13.6613,21.9606,1.0205,13.5536,21.7881,1.0419,13.5662,21.7809,1.04132,17.4871,18.8471,0.785255,13.7341,21.6572,1.05312,0.203398,0.0214004,0.20337,0.0208278,4.93261,0.235241,0.312064,0.032624
16.5,13.9379,22.4114,1.028,13.863,22.2964,1.03259,13.8742,22.2898,1.0321,17.9102,19.27,0.781153,14.0363,22.1687,1.04542,0.137233,0.00458442,0.137276,0.00409455,5.06434,0.246849,0.261941,0.0174187
17,14.2553,22.9376,1.02669,14.1998,22.8439,1.01963,14.2121,22.836,1.01909,18.3685,19.7248,0.794033,14.3668,22.7188,1.03887,0.108933,0.00706874,0.110439,0.00760234,5.21924,0.232661,0.245638,0.012175
17.5,14.6241,23.5472,1.13285,14.5208,23.3637,1.02528,14.5326,23.3561,1.02478,18.8197,20.1437,0.645124,14.6782,23.2438,1.04223,0.210614,0.107572,0.211868,0.108078,5.40245,0.487729,0.308113,0.0906222
18,14.938,24.2175,1.08037,14.8538,23.8948,1.02155,14.8657,23.8861,1.02104,19.3172,20.5316,0.706251,15.002,23.7792,1.04016,0.333488,0.0588168,0.339255,0.0593304,5.72394,0.374115,0.442981,0.0402111
18.5,15.2762,24.8508,1.06734,15.1906,24.4278,1.01923,15.2024,24.4174,1.0187,19.7972,20.947,0.73523,15.3294,24.3161,1.03857,0.431623,0.0481065,0.439692,0.0486387,5.97322,0.33211,0.537374,0.0287715
19,15.5342,25.3194,1.15078,15.5194,24.9832,1.02882,15.5337,24.973,1.02817,20.293,21.3717,0.649263,15.6497,24.8784,1.04858,0.336507,0.121963,0.346421,0.122605,6.18302,0.501516,0.45584,0.1022
19.5,15.8224,25.9646,1.16892,15.772,25.4461,1.05135,15.7833,25.4413,1.051,20.7275,21.6878,0.624671,15.9003,25.3449,1.06034,0.52094,0.117569,0.524722,0.117921,6.50776,0.544249,0.624599,0.108577
20,16.0654,26.5363,1.20201,16.0719,26.0307,1.06832,16.0862,26.0254,1.06769,21.2628,22.0814,0.646524,16.2068,25.9269,1.07266,0.505617,0.133689,0.511317,0.134317,6.84539,0.555485,0.625546,0.129345
20.5,16.2785,27.0878,1.23278,16.2812,26.5888,1.11038,16.2949,26.5858,1.10985,21.7439,22.4345,0.617329,16.4607,26.4596,1.08921,0.499028,0.122401,0.502343,0.122932,7.17803,0.615449,0.654117,0.143569
21,16.49,27.6896,1.21471,16.4537,27.233,1.16693,16.4692,27.2287,1.16615,22.2771,22.8108,0.600331,16.7037,27.0628,1.11688,0.458072,0.0477798,0.461424,0.0485567,7.56922,0.61438,0.662199,0.0978326
21.5,16.719,28.3052,1.19557,16.7552,27.6967,1.13423,16.768,27.6956,1.13378,22.7403,23.1291,0.641615,17.0031,27.5281,1.09961,0.609624,0.0613498,0.611552,0.0617978,7.94028,0.55396,0.827454,0.0959673
22,16.9393,28.8646,1.19134,16.9776,28.2684,1.16466,16.9892,28.2668,1.16429,23.2336,23.4934,0.630898,17.265,28.0749,1.10935,0.597403,0.0266737,0.599898,0.0270451,8.27452,0.560439,0.854171,0.0819881
22.5,17.1429,29.3751,1.26317,17.2109,28.859,1.18873,17.2229,28.8566,1.18837,23.7493,23.8661,0.615054,17.5119,28.6563,1.12708,0.520526,0.0744346,0.524629,0.0747947,8.60189,0.648114,0.80796,0.136087
