time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.47317,5.47317,0.841579,3.45071,5.43123,0.834843,3.45067,5.43118,0.834841,3.45065,5.43265,0.831809,3.45103,5.43114,0.834834,0.0475779,0.00673584,0.0476341,0.00673751,0.0463516,0.00976959,0.0475045,0.00674494
1,3.96318,6.02158,0.866231,3.85479,5.87762,0.863679,3.85474,5.87756,0.863672,3.8575,5.87849,0.85612,3.85511,5.87803,0.863813,0.1802,0.00255261,0.180275,0.00255958,0.17788,0.0101111,0.179684,0.0024183
1.5,4.40228,6.53809,0.791164,4.25503,6.30647,0.745714,4.25508,6.30652,0.745707,4.26004,6.30736,0.715977,4.25641,6.30895,0.768352,0.274468,0.0454493,0.274391,0.0454572,0.271053,0.0751868,0.271631,0.0228117
2,4.78286,6.92309,0.778854,4.74216,6.77413,0.776764,4.7422,6.7742,0.776772,4.76199,6.76301,0.762153,4.73572,6.78204,0.778236,0.154419,0.00209025,0.154341,0.00208186,0.161439,0.0167009,0.148722,0.000618391
2.5,5.18663,7.32161,0.81544,5.18861,7.22675,0.818391,5.18865,7.22683,0.818396,5.21829,7.20892,0.803815,5.17949,7.23647,0.817941,0.0948768,0.00295144,0.0948058,0.00295617,0.117055,0.0116249,0.0854348,0.00250142
3,5.67808,7.84351,0.853399,5.57974,7.65395,0.854286,5.57977,7.65398,0.854278,5.61897,7.63036,0.837961,5.56986,7.66493,0.853697,0.21356,0.000886777,0.213511,0.000878811,0.221203,0.0154385,0.208813,0.000297458
3.5,6.11926,8.34918,0.834094,6.00883,8.14693,0.861009,6.00885,8.14697,0.861015,6.05939,8.11608,0.830844,5.99864,8.15715,0.859431,0.230429,0.0269148,0.230381,0.026921,0.240659,0.00324963,0.226766,0.0253372
4,6.5351,8.80763,0.783599,6.41201,8.59214,0.819995,6.41214,8.59229,0.819993,6.47368,8.55443,0.77793,6.40018,8.60493,0.840571,0.24817,0.0363962,0.24797,0.0363948,0.260535,0.00566835,0.243492,0.0569726
4.5,6.91304,9.1842,0.878778,6.8121,9.04863,0.869927,6.81219,9.04873,0.869915,6.90253,8.98804,0.8304,6.79026,9.06862,0.874916,0.169017,0.00885167,0.168888,0.00886323,0.196444,0.0483789,0.168622,0.00386264
5,7.26169,9.60491,0.82128,7.19337,9.50018,0.872029,7.1935,9.50024,0.872004,7.30385,9.42543,0.825587,7.16672,9.52369,0.882951,0.125048,0.0507494,0.124922,0.0507245,0.184365,0.00430747,0.124962,0.0616716
5.5,7.76499,10.1457,0.874446,7.57143,9.96899,0.899344,7.57146,9.96887,0.899305,7.71095,9.8729,0.85258,7.53924,9.99439,0.8993,0.262081,0.0248983,0.262141,0.0248593,0.278089,0.0218661,0.271758,0.0248543
6,8.21833,10.6879,0.849482,7.92373,10.4202,0.907673,7.92376,10.4199,0.907588,8.08992,10.3059,0.843479,7.88898,10.4453,0.908814,0.398073,0.058191,0.398253,0.058106,0.403017,0.00600312,0.409056,0.0593319
6.5,8.68499,11.2186,0.958317,8.29654,10.9012,0.914401,8.29647,10.9007,0.914312,8.49923,10.761,0.82807,8.25883,10.9256,0.915761,0.501584,0.0439162,0.502006,0.0440053,0.493868,0.130247,0.517153,0.042556
7,9.09035,11.7955,0.902479,8.65885,11.3752,0.919922,8.65799,11.3734,0.919843,8.90208,11.2055,0.851821,8.61568,11.3972,0.922068,0.602397,0.0174423,0.604256,0.0173637,0.619287,0.050658,0.619621,0.0195888
7.5,9.5408,12.366,0.911589,9.02262,11.8476,0.921362,9.0207,11.8443,0.921298,9.29603,11.658,0.859305,8.97227,11.8678,0.925604,0.733029,0.00977253,0.736724,0.00970866,0.749171,0.0522845,0.755976,0.0140149
8,9.99541,12.9528,0.864325,9.48623,12.4225,0.917108,9.48162,12.4161,0.917087,9.78361,12.2154,0.867421,9.41415,12.4486,0.928927,0.735159,0.052783,0.742991,0.0527622,0.767207,0.00309622,0.769436,0.0646015
8.5,10.3621,13.3824,0.902479,9.88383,12.9285,0.918439,9.87712,12.9193,0.918416,10.2052,12.7061,0.857701,9.80145,12.9531,0.92926,0.659361,0.0159603,0.670541,0.0159372,0.69429,0.0447781,0.706117,0.0267807
9,10.6751,13.7789,0.83604,10.2811,13.4362,0.920524,10.2733,13.4255,0.92048,10.6471,13.1833,0.751866,10.1888,13.4633,0.931834,0.522191,0.0844838,0.535099,0.0844395,0.596267,0.0841739,0.579727,0.0957935
9.5,11.0721,14.2182,0.813068,10.649,13.9031,0.920731,10.6395,13.8903,0.920761,11.0825,13.5961,0.78581,10.5495,13.9289,0.931385,0.527582,0.107663,0.542837,0.107693,0.622258,0.0272575,0.597301,0.118317
10,11.5185,14.69,0.879994,11.0121,14.3614,0.920669,11.0007,14.3465,0.920797,11.4993,14.0147,0.799036,10.9053,14.3861,0.931008,0.603671,0.0406756,0.621425,0.0408035,0.675588,0.0809578,0.684345,0.0510147
10.5,11.9141,15.1686,0.934055,11.4503,14.8754,0.913654,11.4356,14.8545,0.913429,11.9674,14.5049,0.839921,11.3192,14.9077,0.928705,0.548664,0.0204006,0.572392,0.0206262,0.66589,0.0941339,0.649559,0.0053498
11,12.2528,15.6266,0.941514,11.9,15.4258,0.913711,11.8823,15.3995,0.913296,12.4543,15.0274,0.792508,11.7533,15.4615,0.928729,0.405876,0.0278028,0.434596,0.0282185,0.632223,0.149007,0.526055,0.0127848
11.5,12.5687,16.0605,0.919976,12.254,15.8686,0.915103,12.2319,15.8396,0.915232,12.8548,15.4373,0.810704,12.1005,15.9007,0.928296,0.368538,0.00487375,0.402788,0.0047439,0.685823,0.109273,0.494677,0.00831925
12,12.9524,16.5645,0.91574,12.7238,16.4161,0.910966,12.6998,16.3792,0.910316,13.3568,15.9592,0.802387,12.5465,16.4581,0.927308,0.272602,0.0047737,0.313302,0.00542381,0.727995,0.113353,0.419691,0.0115682
12.5,13.3609,17.0962,0.843869,13.134,16.9133,0.911362,13.1057,16.8717,0.911039,13.8099,16.4252,0.799424,12.9446,16.9561,0.92695,0.291421,0.0674928,0.339873,0.0671701,0.807345,0.0444452,0.43918,0.0830813
13,13.8579,17.655,0.781673,13.5868,17.4566,0.911595,13.559,17.4101,0.910703,14.3201,16.9266,0.723857,13.3823,17.5088,0.928343,0.335969,0.129922,0.386451,0.12903,0.862692,0.0578164,0.497629,0.14667
13.5,14.2893,18.0832,0.835452,14.0442,17.9725,0.90725,14.0118,17.9188,0.906518,14.8297,17.3955,0.780004,13.8191,18.0318,0.92547,0.268974,0.0717975,0.322613,0.0710656,0.874635,0.0554483,0.473036,0.0900177
14,14.6421,18.4732,0.769698,14.3994,18.4225,0.911054,14.3632,18.3683,0.910866,15.2522,17.7999,0.735195,14.1653,18.4831,0.928431,0.247962,0.141356,0.29793,0.141167,0.908617,0.0345034,0.476892,0.158732
14.5,15.0628,18.8809,0.746696,14.7739,18.9236,0.918589,14.742,18.8719,0.918129,15.7389,18.2219,0.662437,14.5364,18.9927,0.935579,0.292074,0.171893,0.320911,0.171432,0.94417,0.0842596,0.538175,0.188883
15,15.5044,19.2896,0.813253,15.1961,19.3569,0.909307,15.1573,19.3,0.909315,16.2133,18.6036,0.726336,14.9294,19.4377,0.929967,0.315497,0.0960541,0.347277,0.0960623,0.986488,0.086917,0.593731,0.116714
15.5,15.8664,19.6723,0.806481,15.6603,19.8504,0.903589,15.6217,19.7823,0.902567,16.7179,19.0614,0.758109,15.375,19.9387,0.925074,0.272325,0.0971078,0.268319,0.0960856,1.04801,0.0483718,0.558993,0.118593
16,16.2269,20.0483,0.849098,16.0046,20.2745,0.905734,15.952,20.2067,0.90639,17.1206,19.4446,0.772666,15.7032,20.3605,0.926205,0.31717,0.0566357,0.31726,0.0572918,1.07851,0.0764316,0.609637,0.0771071
16.5,16.5679,20.4358,0.863985,16.3717,20.6965,0.904647,16.3086,20.6241,0.905864,17.5238,19.8432,0.796162,16.0476,20.7839,0.925465,0.326252,0.0406619,0.320455,0.0418792,1.12474,0.0678229,0.626002,0.0614799
17,16.9063,20.8321,0.901341,16.7799,21.1375,0.901252,16.7116,21.0543,0.90183,17.945,20.2783,0.816215,16.4322,21.2285,0.922667,0.33056,8.93216e-05,0.295443,0.000488675,1.17711,0.0851263,0.618023,0.021326
