time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.47618,5.47618,0.777113,3.43126,5.43219,0.781011,3.43126,5.4322,0.781009,3.42995,5.43407,0.773685,3.43167,5.43238,0.781944,0.062876,0.00389797,0.0628642,0.00389594,0.0625256,0.00342804,0.0624448,0.0048307
1,3.96834,5.96025,0.768919,3.87872,5.87129,0.740973,3.87874,5.87131,0.740975,3.88134,5.87141,0.729482,3.87912,5.87142,0.741525,0.126281,0.0279456,0.12625,0.0279438,0.124347,0.0394367,0.125906,0.0273936
1.5,4.47405,6.44956,0.74505,4.33804,6.29239,0.750612,4.33805,6.29241,0.750612,4.34684,6.2887,0.740286,4.33812,6.2928,0.750932,0.207853,0.00556169,0.207823,0.00556176,0.205086,0.00476361,0.207488,0.00588178
2,4.89789,6.84051,0.732866,4.76142,6.68283,0.761479,4.76144,6.68284,0.761471,4.77607,6.67595,0.750418,4.76157,6.68455,0.764301,0.208542,0.0286132,0.208517,0.0286046,0.20475,0.0175521,0.207141,0.0314351
2.5,5.31507,7.21601,0.766431,5.185,7.08909,0.785738,5.18503,7.08909,0.785726,5.20653,7.0782,0.773505,5.18391,7.09287,0.788907,0.181725,0.0193074,0.181709,0.019295,0.175416,0.00707429,0.1799,0.0224762
3,5.75333,7.63795,0.823156,5.61218,7.52283,0.811836,5.6122,7.52281,0.811825,5.64178,7.50698,0.796747,5.60942,7.52819,0.81304,0.182143,0.0113198,0.182137,0.0113311,0.172034,0.0264093,0.180985,0.0101166
3.5,6.17285,8.09041,0.764992,6.05566,7.95722,0.727714,6.05575,7.95727,0.727713,6.09015,7.93924,0.697451,6.05373,7.96301,0.745501,0.177399,0.0372779,0.177306,0.0372788,0.172311,0.0675408,0.174411,0.0194908
4,6.5853,8.48637,0.826948,6.53606,8.41654,0.803275,6.53614,8.41661,0.803278,6.59035,8.38095,0.78027,6.5233,8.43145,0.807162,0.0854396,0.0236733,0.0853457,0.0236703,0.105533,0.0466786,0.0828283,0.0197863
4.5,7.07078,9.01396,0.966466,6.92583,8.82781,0.82533,6.92592,8.82783,0.825319,6.99265,8.78348,0.801051,6.91045,8.84587,0.829804,0.235927,0.141136,0.235854,0.141147,0.243363,0.165415,0.232287,0.136662
5,7.48248,9.61019,0.89825,7.33763,9.28909,0.863484,7.33767,9.28905,0.863471,7.4207,9.23297,0.83619,7.31947,9.30838,0.856956,0.352262,0.0347662,0.352281,0.0347787,0.382239,0.06206,0.343021,0.0412942
5.5,7.92153,10.1615,0.882806,7.71232,9.74009,0.883698,7.7123,9.73991,0.883669,7.81245,9.67253,0.850847,7.69626,9.75663,0.873549,0.470465,0.000892002,0.470635,0.000863014,0.500962,0.0319587,0.463298,0.00925752
6,8.24635,10.5567,0.927468,8.13531,10.2596,0.89952,8.13484,10.2589,0.899531,8.25692,10.177,0.866286,8.12208,10.2702,0.885429,0.31717,0.0279479,0.317964,0.0279376,0.379813,0.0611827,0.312269,0.0420393
6.5,8.63323,11.0727,0.893021,8.56172,10.7833,0.899924,8.56039,10.7816,0.899936,8.70072,10.6895,0.862055,8.54642,10.7908,0.8939,0.298126,0.00690293,0.300084,0.00691533,0.389115,0.0309657,0.294902,0.000879105
7,9.05809,11.6005,0.888762,8.93078,11.246,0.901091,8.92858,11.2431,0.901091,9.08639,11.1427,0.866368,8.91181,11.2516,0.899712,0.376644,0.0123289,0.380059,0.012329,0.458591,0.022394,0.37826,0.0109501
7.5,9.40015,12.0217,0.836609,9.42025,11.8269,0.896729,9.41605,11.8215,0.896668,9.59539,11.7093,0.816852,9.38576,11.8361,0.90415,0.195879,0.06012,0.200824,0.0600594,0.368405,0.0197569,0.186164,0.0675415
8,9.89891,12.5744,0.866251,9.82306,12.321,0.898431,9.81725,12.3136,0.898412,10.0331,12.1776,0.832328,9.7802,12.3291,0.905753,0.264482,0.0321796,0.273198,0.0321607,0.418818,0.0339226,0.272484,0.039502
8.5,10.2586,12.9975,0.869846,10.2093,12.7919,0.898147,10.2015,12.7821,0.898167,10.4433,12.6328,0.850245,10.1572,12.7981,0.905511,0.211385,0.0283016,0.222819,0.0283218,0.408823,0.0196002,0.223689,0.0356653
9,10.6362,13.4449,0.852843,10.6001,13.2695,0.899184,10.5907,13.2577,0.899204,10.8643,13.0903,0.77519,10.5393,13.2759,0.906912,0.179147,0.0463406,0.192693,0.0463606,0.421642,0.0776533,0.194873,0.0540687
9.5,11.0041,13.8661,0.881542,10.9878,13.7365,0.89839,10.9763,13.7221,0.898446,11.2986,13.5211,0.801066,10.9164,13.7432,0.906789,0.130627,0.0168477,0.146666,0.0169039,0.453623,0.0804763,0.150982,0.0252473
10,11.3568,14.2941,0.932143,11.3962,14.2176,0.896127,11.3819,14.1994,0.896119,11.7388,13.9788,0.820732,11.3103,14.2263,0.906163,0.0861232,0.0360158,0.0980171,0.0360233,0.495303,0.11141,0.0822563,0.0259797
10.5,11.7588,14.8355,0.977699,11.8317,14.7209,0.893231,11.8137,14.6972,0.893067,12.1929,14.4689,0.845542,11.7278,14.7324,0.904903,0.135837,0.0844687,0.14881,0.0846324,0.568202,0.132157,0.107609,0.0727967
11,12.0636,15.2878,0.984079,12.2527,15.2179,0.893617,12.2316,15.1899,0.89345,12.6416,14.9473,0.763797,12.136,15.2311,0.905306,0.201559,0.090462,0.194417,0.0906291,0.670754,0.220282,0.0918775,0.0787731
11.5,12.3654,15.7417,1.02052,12.6074,15.6638,0.898659,12.5856,15.6366,0.898752,13.0664,15.3431,0.72892,12.4873,15.679,0.909401,0.254204,0.121864,0.244015,0.121771,0.806391,0.291603,0.137104,0.111122
12,12.7086,16.3011,1.08836,12.9289,16.1573,0.918396,12.9131,16.1388,0.918662,13.5329,15.7318,0.623025,12.8288,16.1719,0.924386,0.263093,0.169964,0.261097,0.169698,1.00181,0.465335,0.176502,0.163974
12.5,12.9583,16.7779,1.13197,13.1482,16.6973,0.961519,13.1363,16.6887,0.962402,14.0108,16.0632,0.607493,13.1143,16.6726,0.948028,0.20636,0.170454,0.1991,0.169571,1.27221,0.524479,0.188207,0.183944
13,13.1982,17.2891,1.09969,13.3627,17.2435,0.998521,13.3487,17.2401,1.00023,14.4891,16.3901,0.623588,13.4039,17.1631,0.964406,0.170657,0.101167,0.158272,0.0994571,1.57307,0.476101,0.241242,0.135282
13.5,13.4522,17.7878,1.09803,13.7714,17.7451,0.987249,13.7616,17.7389,0.9877,15.0178,16.7853,0.673035,13.7845,17.6868,0.966733,0.322016,0.110776,0.313235,0.110325,1.85904,0.424991,0.347313,0.131292
14,13.7094,18.2907,1.06653,14.2239,18.2123,0.964127,14.216,18.2067,0.964387,15.5255,17.2002,0.710118,14.221,18.1635,0.953271,0.520387,0.102405,0.513479,0.102144,2.11833,0.356414,0.527128,0.113261
14.5,14.0025,18.8217,1.0475,14.6836,18.6571,0.93721,14.6765,18.6534,0.937535,16.0067,17.6212,0.742355,14.6745,18.6079,0.934959,0.700741,0.110293,0.694696,0.109968,2.3363,0.305148,0.70523,0.112544
15,14.3177,19.368,1.0158,15.0104,19.1074,0.941338,14.9974,19.1078,0.942566,16.4216,17.9995,0.73524,15.0325,19.0245,0.929307,0.740102,0.0744638,0.727887,0.0732365,2.50989,0.280562,0.793094,0.0864953
15.5,14.6259,19.8652,1.04384,15.3136,19.5438,0.947199,15.2929,19.5494,0.949392,16.8205,18.3579,0.72903,15.3594,19.4312,0.926952,0.759138,0.096637,0.737983,0.094444,2.66232,0.314806,0.852246,0.116884
16,14.9496,20.4214,1.03555,15.6996,19.9619,0.925776,15.6743,19.9715,0.927977,17.2439,18.7417,0.758023,15.7341,19.8467,0.91928,0.879606,0.109774,0.853034,0.107573,2.84349,0.277527,0.972529,0.11627
16.5,15.2439,20.9179,1.13298,15.9114,20.5272,0.994169,15.8789,20.543,0.999786,17.6946,19.1166,0.545784,16.0362,20.3363,0.933907,0.773426,0.138814,0.737305,0.133197,3.04142,0.5872,0.982772,0.199076
17,15.5091,21.4844,1.13524,16.1686,21.0717,1.02999,16.1347,21.0872,1.03442,18.2033,19.4312,0.604635,16.3705,20.8153,0.940685,0.777946,0.105254,0.741023,0.100821,3.38731,0.530608,1.09066,0.194558
17.5,15.7281,21.9549,1.05656,16.7124,21.5984,0.951867,16.6824,21.6169,0.955156,18.8033,19.8867,0.71901,16.9397,21.3191,0.921617,1.04686,0.104691,1.01235,0.101403,3.70604,0.337548,1.36829,0.134941
18,16.0562,22.5357,1.05308,17.0352,22.1082,0.976673,17.0029,22.1276,0.980462,19.2621,20.2821,0.699971,17.3167,21.7754,0.920685,1.06826,0.0764021,1.03089,0.0726131,3.91873,0.353104,1.47206,0.13239
18.5,16.4073,23.1521,1.16642,17.2275,22.7093,1.11971,17.2016,22.7212,1.12322,19.7421,20.6519,0.564907,17.6171,22.2892,0.937467,0.932136,0.0467115,0.903701,0.0432053,4.16794,0.601514,1.48602,0.228954
19,16.6854,23.8021,1.16809,17.5282,23.2843,1.11016,17.5026,23.2963,1.11212,20.2897,21.0098,0.598198,17.9609,22.8328,0.951713,0.989066,0.0579296,0.961087,0.05597,4.55929,0.569895,1.60194,0.21638
19.5,16.9012,24.3085,1.18137,17.7891,23.8528,1.14714,17.764,23.8641,1.14823,20.8111,21.3578,0.569418,18.2002,23.418,0.9802,0.998044,0.0342359,0.970558,0.0331447,4.89843,0.611954,1.57496,0.201172
20,17.1253,24.8547,1.16223,18.0502,24.4028,1.11113,18.0231,24.4156,1.11221,21.3239,21.6924,0.61159,18.5762,23.8809,0.976107,1.02944,0.0510947,0.999389,0.0500129,5.25627,0.550637,1.74741,0.18612
20.5,17.3866,25.4582,1.2101,18.2764,24.9253,1.19252,18.2452,24.9407,1.19368,21.8036,22.0024,0.521402,18.6158,24.5391,1.03012,1.03721,0.0175871,1.00246,0.0164271,5.60823,0.688702,1.53485,0.179988
21,17.627,26.0955,1.2034,18.5238,25.5175,1.16422,18.4931,25.5326,1.1653,22.3583,22.331,0.557439,18.8111,25.1759,1.05977,1.06698,0.0391746,1.033,0.0380937,6.04621,0.645957,1.49926,0.143622
21.5,17.8821,26.7585,1.12856,18.7792,26.0879,1.1326,18.7479,26.1033,1.13366,22.888,22.668,0.591587,19.1643,25.6779,1.05502,1.12002,0.00403433,1.08577,0.00510191,6.46458,0.536974,1.67681,0.0735433
22,18.1927,27.4144,1.10419,19.0615,26.6503,1.06989,19.0299,26.6658,1.07093,23.4059,23.0303,0.657809,19.7151,26.0522,1.00904,1.15701,0.0342974,1.12307,0.033258,6.81156,0.446379,2.04285,0.0951461
22.5,18.4629,27.9508,1.21917,19.3735,27.2527,1.15833,19.3451,27.2663,1.1593,23.9601,23.4272,0.527507,19.8465,26.7846,1.07544,1.14744,0.0608407,1.11655,0.0598631,7.11912,0.691661,1.8095,0.143724
23,18.6883,28.5652,1.26759,19.6039,27.8406,1.2457,19.5753,27.8542,1.24665,24.5127,23.7369,0.471381,19.6945,27.6384,1.20596,1.16765,0.0218887,1.13682,0.0209385,7.56544,0.796207,1.36801,0.0616294
23.5,18.8726,29.1541,1.23929,19.7908,28.4027,1.23145,19.7596,28.418,1.23246,25.0441,24.0048,0.491511,19.926,28.1724,1.20428,1.18647,0.00783549,1.15272,0.00683063,8.03762,0.747777,1.43998,0.0350132
24,19.0895,29.7842,1.28491,19.9663,28.9336,1.2209,19.9304,28.9518,1.22205,25.5426,24.2622,0.505534,20.144,28.6741,1.19819,1.22171,0.0640071,1.1833,0.0628644,8.4933,0.779376,1.53118,0.0867219
