time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.42677,5.42677,0.7634,3.4243,5.43007,0.766545,3.42432,5.43009,0.766543,3.42272,5.43207,0.758255,3.42484,5.43037,0.767944,0.00412291,0.00314508,0.00413284,0.0031423,0.00666975,0.00514512,0.00408536,0.00454382
1,3.89582,5.87563,0.680146,3.86754,5.84777,0.711099,3.86757,5.84781,0.711097,3.87008,5.84787,0.699935,3.86823,5.8484,0.712469,0.0397015,0.0309528,0.0396506,0.0309514,0.037857,0.019789,0.0387644,0.0323228
1.5,4.3856,6.27181,0.707237,4.38911,6.32327,0.761333,4.38913,6.32331,0.761345,4.39868,6.31843,0.753522,4.38779,6.32318,0.758296,0.0515803,0.0540964,0.0516277,0.0541078,0.0484261,0.0462854,0.051425,0.0510595
2,4.80044,6.62639,0.75289,4.83961,6.75936,0.78862,4.83962,6.7594,0.788625,4.85484,6.75143,0.778045,4.83917,6.75829,0.786597,0.138625,0.0357295,0.138668,0.0357349,0.136367,0.0251549,0.13747,0.0337067
2.5,5.32041,7.11361,0.858966,5.22362,7.14985,0.818439,5.22363,7.14986,0.818428,5.24566,7.13834,0.806831,5.22392,7.14995,0.820166,0.103354,0.0405268,0.10335,0.0405377,0.0787364,0.0521349,0.103113,0.0387997
3,5.76261,7.62617,0.865076,5.6163,7.57164,0.830392,5.61632,7.57163,0.830374,5.64581,7.55615,0.813392,5.61565,7.5736,0.834315,0.156149,0.0346845,0.156133,0.0347022,0.136183,0.0516844,0.156079,0.0307614
3.5,6.20685,8.14751,0.893852,6.03029,8.03949,0.870803,6.03029,8.03944,0.87079,6.07251,8.01546,0.850107,6.02727,8.04253,0.865437,0.206979,0.0230495,0.207015,0.0230627,0.188372,0.0437456,0.208018,0.0284158
4,6.63934,8.68569,0.870647,6.47319,8.57913,0.913648,6.47306,8.57897,0.913668,6.53274,8.54304,0.886673,6.47315,8.5764,0.889099,0.197387,0.0430012,0.197593,0.0430212,0.178085,0.0160263,0.198912,0.0184519
4.5,6.97435,9.08331,0.797137,6.86551,9.08766,0.921977,6.86515,9.08724,0.921991,6.9435,9.03988,0.876718,6.87377,9.07644,0.901316,0.108926,0.124841,0.109271,0.124854,0.0532717,0.0795808,0.100814,0.104179
5,7.46576,9.58639,0.809955,7.24982,9.59294,0.9271,7.2495,9.59259,0.927115,7.36522,9.51915,0.791297,7.26821,9.57353,0.906169,0.216043,0.117144,0.216354,0.11716,0.120956,0.0186583,0.197967,0.0962143
5.5,7.81469,9.9529,0.908296,7.59611,10.0525,0.926594,7.59508,10.0511,0.926617,7.7681,9.93455,0.829086,7.61486,10.029,0.915275,0.240187,0.0182973,0.240582,0.0183206,0.0500769,0.0792105,0.21384,0.00697848
6,8.2633,10.5279,0.89312,8.00044,10.5687,0.922805,7.99793,10.5654,0.922788,8.20982,10.4235,0.864929,8.01036,10.5446,0.921188,0.26601,0.0296853,0.267998,0.0296676,0.117377,0.0281909,0.253487,0.0280682
6.5,8.61933,10.9703,0.902728,8.37657,11.0577,0.92432,8.37292,11.0528,0.924326,8.61627,10.8927,0.841599,8.38127,11.0315,0.924556,0.258004,0.0215924,0.259868,0.0215983,0.0777293,0.0611291,0.245803,0.0218277
7,8.94888,11.3879,0.956829,8.77491,11.563,0.92236,8.76938,11.5555,0.922333,9.04625,11.3759,0.858491,8.76869,11.5362,0.925963,0.246782,0.0344694,0.24557,0.034496,0.098112,0.0983381,0.233367,0.0308661
7.5,9.31093,11.9016,0.989204,9.1236,12.0166,0.923847,9.11636,12.0075,0.92397,9.4237,11.8123,0.846897,9.11276,11.9863,0.926417,0.219839,0.0653572,0.221504,0.0652336,0.143836,0.142307,0.215521,0.0627869
8,9.60187,12.3441,0.993532,9.47863,12.4891,0.928729,9.47122,12.4802,0.928937,9.83402,12.2482,0.741163,9.46787,12.4583,0.930468,0.190263,0.0648034,0.18861,0.0645951,0.251183,0.252369,0.176033,0.0630639
8.5,9.96526,12.9021,0.943086,9.93036,13.014,0.916753,9.92036,12.9992,0.916428,10.3347,12.7291,0.818345,9.89091,12.9934,0.927682,0.11722,0.0263325,0.107011,0.026658,0.407973,0.12474,0.117714,0.0154039
9,10.2819,13.3385,0.99658,10.3561,13.5542,0.919796,10.3455,13.5369,0.919282,10.8182,13.2272,0.766058,10.3075,13.5372,0.930793,0.228063,0.0767844,0.208344,0.0772979,0.547689,0.230522,0.200287,0.0657871
9.5,10.6569,13.9181,0.97057,10.7764,14.0666,0.917742,10.7624,14.0449,0.917432,11.2935,13.6951,0.8061,10.715,14.0508,0.928849,0.190605,0.0528287,0.165043,0.053138,0.674539,0.16447,0.144862,0.0417216
10,11.0047,14.4262,1.0095,11.2313,14.6127,0.915351,11.215,14.5848,0.914719,11.7893,14.2093,0.810285,11.1538,14.6009,0.927537,0.293513,0.0941497,0.263444,0.0947808,0.814103,0.199215,0.229645,0.0819629
10.5,11.2989,14.8941,1.01518,11.5492,15.0242,0.918346,11.5273,14.9956,0.918689,12.1512,14.5933,0.816013,11.4694,15.0067,0.927479,0.282078,0.096834,0.249927,0.0964912,0.90388,0.199168,0.204325,0.0877012
11,11.6568,15.4707,0.905513,11.9974,15.5419,0.913321,11.9742,15.5051,0.912764,12.6251,15.0921,0.812329,11.8961,15.5323,0.925516,0.347963,0.00780869,0.319217,0.00725182,1.03965,0.0931841,0.247041,0.0200035
11.5,11.9833,15.8868,0.848675,12.4174,16.0426,0.912286,12.3896,15.9996,0.911899,13.0778,15.5692,0.819995,12.3035,16.0334,0.923967,0.461244,0.0636109,0.421627,0.0632245,1.13961,0.0286801,0.352126,0.0752922
12,12.3963,16.3557,0.9262,12.8533,16.5508,0.910189,12.8216,16.4997,0.909617,13.5382,16.0597,0.823626,12.7238,16.5439,0.922147,0.496876,0.0160113,0.448946,0.0165829,1.17963,0.102574,0.377657,0.00405316
12.5,12.7934,16.8839,0.898039,13.259,17.03,0.909471,13.2208,16.9721,0.909228,13.9657,16.5252,0.844617,13.1145,17.0234,0.921233,0.487937,0.0114325,0.436442,0.0111889,1.22591,0.0534224,0.350123,0.0231941
13,13.1757,17.3638,0.939934,13.6997,17.5308,0.906812,13.658,17.4627,0.906119,14.4136,17.0229,0.840195,13.5369,17.5277,0.919289,0.549971,0.0331224,0.492283,0.0338154,1.28393,0.0997386,0.396632,0.0206448
13.5,13.5419,17.865,0.942259,14.1647,18.0507,0.904089,14.1193,17.9708,0.90302,14.8831,17.54,0.84274,13.9854,18.0499,0.91656,0.649923,0.0381709,0.587062,0.0392395,1.38003,0.0995199,0.480501,0.0256993
14,13.927,18.3948,0.998395,14.5177,18.4905,0.90683,14.461,18.4079,0.906952,15.2605,17.9692,0.851703,14.3207,18.49,0.919449,0.598441,0.091565,0.534187,0.0914436,1.3998,0.146693,0.405105,0.0789465
14.5,14.2961,18.9677,0.999674,14.9068,18.9418,0.906144,14.8443,18.8526,0.906242,15.6772,18.4057,0.705706,14.6888,18.9464,0.920043,0.611235,0.0935301,0.560173,0.0934316,1.49112,0.293968,0.393231,0.0796306
15,14.5796,19.4089,0.998989,15.2643,19.3718,0.90694,15.1922,19.2793,0.907674,16.1085,18.7761,0.745779,15.0259,19.379,0.921665,0.685693,0.0920498,0.62619,0.0913157,1.65472,0.253211,0.447294,0.0773245
15.5,14.938,19.9659,1.10868,15.6291,19.8678,0.915315,15.5621,19.7809,0.916022,16.5924,19.1942,0.630058,15.395,19.8825,0.929206,0.697978,0.193362,0.650959,0.192656,1.82552,0.47862,0.464479,0.179472
