time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
15.5,15.501,20.2914,1.08035,15.7844,19.5243,0.896644,15.7518,19.4563,0.895468,16.8395,18.7255,0.690128,15.5871,19.5618,0.911342,0.81779,0.183709,0.871945,0.184886,2.06,0.390226,0.734655,0.169012
16,15.7452,20.7487,1.07456,16.2804,20.0174,0.889028,16.2501,19.9376,0.887015,17.3747,19.1807,0.728861,16.0583,20.0699,0.906909,0.906211,0.185527,0.955409,0.187541,2.26143,0.345695,0.74756,0.167646
16.5,16.0059,21.2303,0.991242,16.6456,20.4489,0.890641,16.6004,20.3701,0.890451,17.8021,19.5648,0.74606,16.4072,20.5004,0.907878,1.00981,0.100601,1.04568,0.100791,2.44956,0.245181,0.832892,0.0833639
17,16.4132,21.8525,1.01068,17.1407,20.9277,0.883365,17.0986,20.8309,0.881529,18.3055,20.0337,0.768566,16.8823,20.9856,0.901413,1.17663,0.127313,1.23022,0.129149,2.62467,0.242112,0.985695,0.109265
17.5,16.7574,22.4014,1.09115,17.4961,21.3748,0.888551,17.4465,21.2805,0.887706,18.7441,20.4246,0.642859,17.2236,21.4374,0.906627,1.26473,0.202603,1.31578,0.203448,2.8026,0.448295,1.07076,0.184527
18,17.0234,22.9128,1.08993,17.8005,21.8116,0.897314,17.7408,21.727,0.89798,19.1927,20.7485,0.629166,17.516,21.8785,0.915292,1.34778,0.192619,1.38593,0.191953,3.06434,0.460767,1.14556,0.174642
18.5,17.3334,23.5071,1.10081,18.3038,22.2619,0.886984,18.2532,22.1608,0.885549,19.7323,21.1586,0.684791,17.987,22.3524,0.909172,1.57861,0.213825,1.63044,0.21526,3.35705,0.416018,1.32674,0.191637
19,17.6493,24.1288,1.04151,18.8115,22.7207,0.87902,18.7625,22.6037,0.876824,20.2562,21.5973,0.722648,18.4811,22.8162,0.900747,1.82585,0.162486,1.88818,0.164682,3.63383,0.318858,1.55406,0.140759
19.5,17.9696,24.6765,1.07048,19.1567,23.164,0.884288,19.0922,23.0521,0.883812,20.6965,21.9721,0.674752,18.8058,23.2639,0.906157,1.92273,0.186194,1.97454,0.18667,3.84056,0.39573,1.64156,0.164325
20,18.3103,25.2997,1.05397,19.6055,23.6049,0.880499,19.5387,23.4819,0.879558,21.1908,22.3726,0.698843,19.235,23.7114,0.902659,2.13307,0.173475,2.1939,0.174416,4.10671,0.355131,1.83786,0.151314
20.5,18.5791,25.7726,0.963672,20.0574,24.0386,0.876043,19.9808,23.9034,0.875249,21.6668,22.7827,0.745156,19.6637,24.1474,0.898014,2.27858,0.0876296,2.33632,0.0884234,4.29805,0.218517,1.9539,0.0656587
21,18.9376,26.2886,0.940521,20.3963,24.4726,0.879847,20.2934,24.3401,0.881083,22.0772,23.1659,0.758012,19.966,24.5855,0.902818,2.32933,0.0606739,2.37379,0.0594381,4.42817,0.182509,1.98958,0.0377029
21.5,19.2435,26.708,0.935914,20.8078,24.8939,0.877231,20.6958,24.7487,0.877967,22.5075,23.5777,0.774175,20.343,25.0136,0.90139,2.3954,0.0586828,2.43887,0.0579474,4.5224,0.16174,2.0199,0.0345243
22,19.6837,27.3055,0.844937,21.3057,25.3315,0.871619,21.2038,25.161,0.870044,22.9955,24.0258,0.676853,20.8298,25.4534,0.894535,2.55498,0.0266811,2.62866,0.025107,4.66099,0.168084,2.17809,0.0495977
22.5,20.1279,27.8061,0.89556,21.885,25.781,0.864353,21.8043,25.5781,0.86032,23.5537,24.4842,0.704364,21.4255,25.8959,0.882969,2.6811,0.0312071,2.78826,0.03524,4.77192,0.191196,2.30928,0.0125911
23,20.4587,28.2192,0.792333,22.189,26.2458,0.872888,22.0739,26.0561,0.872095,23.991,24.8484,0.682489,21.6836,26.3742,0.893991,2.62453,0.0805549,2.69957,0.0797627,4.88253,0.109844,2.21451,0.101658
23.5,20.8753,28.6416,0.848069,22.6043,26.6691,0.870884,22.4726,26.4714,0.870736,24.4544,25.2314,0.717729,22.0494,26.8155,0.895012,2.62295,0.0228156,2.69466,0.0226675,4.9436,0.13034,2.17095,0.0469428
24,21.2507,29.0673,0.767198,23.1272,27.097,0.866157,23.0202,26.873,0.86331,24.9808,25.6629,0.610496,22.5716,27.2529,0.889067,2.72087,0.0989592,2.81883,0.0961128,5.05009,0.156701,2.24426,0.121869
24.5,21.7276,29.5271,0.821069,23.5993,27.5217,0.86299,23.4821,27.2853,0.86082,25.4964,26.0389,0.674802,23.0148,27.6878,0.886397,2.74313,0.0419202,2.84674,0.0397505,5.13532,0.146268,2.24498,0.065328
25,22.07,29.8948,0.840439,23.9462,27.9764,0.8671,23.7968,27.7418,0.867064,25.9489,26.4069,0.710106,23.313,28.1518,0.892473,2.68344,0.026661,2.76002,0.026625,5.21649,0.130333,2.14086,0.052034
25.5,22.4184,30.2839,0.811774,24.4204,28.3875,0.862677,24.2757,28.1292,0.861138,26.4299,26.8161,0.697676,23.7538,28.5773,0.88924,2.75762,0.0509031,2.84469,0.0493633,5.3026,0.114098,2.167,0.0774662
26,22.8143,30.7012,0.824103,24.8914,28.8096,0.860951,24.7561,28.5322,0.85832,26.9313,27.2204,0.636548,24.2121,29.0075,0.886798,2.80936,0.0368478,2.91129,0.0342166,5.39132,0.187556,2.19606,0.0626943
26.5,23.2747,31.1987,0.708834,25.5439,29.1763,0.851495,25.4775,28.8503,0.843845,27.5189,27.6478,0.580854,24.8962,29.3875,0.873688,3.03971,0.142661,3.21985,0.135011,5.53374,0.12798,2.43098,0.164854
27,23.7277,31.5872,0.728276,25.9435,29.6238,0.855316,25.8678,29.2969,0.849109,28.0387,27.9924,0.60121,25.2761,29.8447,0.877806,2.96048,0.12704,3.13452,0.120833,5.61309,0.127066,2.33104,0.14953
27.5,24.2472,32.0505,0.73912,26.5508,29.9788,0.847515,26.5277,29.6112,0.838192,28.6061,28.3838,0.5866,25.8947,30.2165,0.868399,3.09815,0.108395,3.33931,0.0990717,5.69605,0.15252,2.46534,0.129279
28,24.7911,32.5462,0.704133,27.0172,30.3863,0.849195,27.0484,29.9878,0.836543,29.1547,28.7372,0.530102,26.3908,30.6237,0.867539,3.1017,0.145062,3.41185,0.13241,5.79216,0.174031,2.50105,0.163406
28.5,25.3185,32.9942,0.704843,27.5275,30.7696,0.845912,27.5696,30.3563,0.834005,29.7083,29.0742,0.574339,26.8788,31.0311,0.865576,3.13505,0.141069,3.46781,0.129162,5.88525,0.130504,2.50767,0.160733
29,25.7924,33.3973,0.697788,27.6635,31.3492,0.863211,27.6309,30.9834,0.856778,30.1823,29.3724,0.575108,26.9594,31.6185,0.886425,2.7741,0.165422,3.03428,0.15899,5.95573,0.122681,2.1274,0.188637
29.5,26.244,33.776,0.714867,27.9505,31.8411,0.872152,27.8988,31.4869,0.867255,30.6857,29.6893,0.551986,27.2252,32.1141,0.896303,2.57985,0.157285,2.82454,0.152388,6.0357,0.162881,1.92992,0.181436
30,26.7674,34.2303,0.832092,28.7695,31.9964,0.836402,28.7394,31.5962,0.829287,31.2358,30.0509,0.643347,27.896,32.3925,0.874885,2.99976,0.00431021,3.29053,0.00280488,6.11833,0.188745,2.15668,0.0427928
30.5,27.1221,34.6198,0.793915,28.9415,32.5638,0.85181,28.8601,32.1927,0.848346,31.7033,30.3834,0.577709,28.0544,32.938,0.890083,2.74536,0.057895,2.98514,0.0544312,6.23974,0.216206,1.9229,0.0961682
31,27.5687,35.0741,0.775838,29.3,33.0124,0.853219,29.1909,32.6384,0.850936,32.1984,30.71,0.614709,28.386,33.3772,0.891586,2.69219,0.0773809,2.92639,0.0750976,6.36236,0.161129,1.88347,0.115747
31.5,27.9935,35.4908,0.754331,30.0296,33.2687,0.836916,29.9995,32.8185,0.828409,32.7613,31.1067,0.601609,29.1363,33.6442,0.870819,3.01385,0.0825846,3.3414,0.0740774,6.47706,0.152722,2.17163,0.116487
32,28.5117,35.9778,0.810438,30.4226,33.7246,0.840205,30.352,33.2773,0.834905,33.2641,31.4611,0.64898,29.5122,34.0856,0.871896,2.9544,0.0297668,3.2679,0.0244665,6.55634,0.161458,2.14035,0.0614576
32.5,28.9917,36.4824,0.856839,30.9408,34.0991,0.835564,30.8789,33.6136,0.829113,33.7667,31.8471,0.674015,29.9964,34.4716,0.866868,3.07876,0.0212745,3.43384,0.0277259,6.65479,0.182824,2.24777,0.0100289
33,29.356,36.9029,0.927277,31.1871,34.637,0.845085,31.0716,34.1643,0.841702,34.2258,32.2115,0.665424,30.1953,35.0036,0.87787,2.91323,0.0821918,3.23161,0.0855749,6.76189,0.261852,2.07641,0.0494064
33.5,29.731,37.4028,0.889175,32.1431,34.7412,0.815742,32.1473,34.1358,0.802904,34.7767,32.6527,0.713156,31.1202,35.1622,0.847601,3.59197,0.0734335,4.06352,0.0862717,6.92986,0.176019,2.63634,0.0415749
34,30.0986,37.856,0.886436,32.4118,35.3078,0.831245,32.3505,34.7215,0.82414,35.2407,33.0567,0.725461,31.3954,35.6839,0.857389,3.44143,0.0551905,3.85951,0.0622962,7.03374,0.160974,2.52977,0.0290466
34.5,30.5649,38.4274,0.849231,33.6375,35.2337,0.794359,33.7637,34.4578,0.775629,35.8018,33.5459,0.742625,32.5335,35.7391,0.822257,4.43182,0.0548715,5.09804,0.0736014,7.15917,0.106606,3.33206,0.026974
35,31.0549,38.9843,0.828113,34.4153,35.4697,0.794544,34.608,34.6071,0.777,36.3715,33.9492,0.335728,33.2829,36.013,0.814318,4.86265,0.033569,5.63779,0.0511134,7.32245,0.492385,3.71391,0.0137951
35.5,31.5525,39.5264,0.834055,35.4347,35.4988,0.776684,35.7782,34.472,0.753402,37.0016,34.2347,0.554567,34.0882,36.2447,0.804399,5.59406,0.0573707,6.58816,0.0806524,7.5957,0.279488,4.14725,0.0296562
36,31.9188,39.9302,0.80763,35.9545,35.8724,0.78217,36.3562,34.7715,0.758209,37.5461,34.5813,0.591033,34.5258,36.6807,0.810635,5.72298,0.0254605,6.80461,0.0494214,7.76386,0.216598,4.16598,0.0030041
36.5,32.3389,40.3694,0.688849,36.0045,36.5587,0.803644,36.4069,35.4646,0.780001,38.06,34.8937,0.461207,34.6936,37.2531,0.826329,5.28757,0.114795,6.37227,0.0911526,7.91924,0.227641,3.90585,0.13748
37,32.8571,40.796,0.702466,38.5949,35.3019,0.706532,39.6411,33.6737,0.653044,38.7719,35.2934,0.50966,36.9215,36.5186,0.746962,7.94408,0.00406629,9.83624,0.0494219,8.07871,0.192806,5.90053,0.044496
37.5,33.4284,41.2797,0.708612,38.4098,36.2475,0.753843,39.3249,34.7146,0.713223,39.3041,35.5979,0.551785,36.8648,37.3019,0.780045,7.08077,0.0452315,8.82431,0.00461162,8.17358,0.156826,5.2566,0.0714333
38,33.9695,41.7435,0.7642,40.497,35.3488,0.687789,41.7179,33.5083,0.64097,39.9179,35.9972,0.61099,38.367,37.0029,0.740742,9.13785,0.0764111,11.3073,0.12323,8.2706,0.153211,6.46618,0.0234588
38.5,34.448,42.2021,0.737796,42.3751,34.6162,0.656047,43.901,32.4577,0.602529,40.5058,36.4124,0.622893,39.7737,36.7519,0.712328,10.972,0.0817486,13.5762,0.135267,8.37965,0.114903,7.62021,0.0254676
39,34.8379,42.5565,0.788104,42.6278,35.2209,0.689791,44.192,33.001,0.638362,41.027,36.7848,0.620077,39.9841,37.3648,0.737018,10.7002,0.098313,13.3719,0.149742,8.46274,0.168027,7.31008,0.051086
39.5,35.2819,43.003,0.775933,43.1553,35.5759,0.695319,44.7494,33.2902,0.644745,41.544,37.1603,0.651712,40.2667,37.9159,0.753578,10.8236,0.0806134,13.5636,0.131188,8.56452,0.124221,7.12226,0.0223544
40,35.7043,43.4174,0.795713,44.6181,35.1135,0.654967,46.3222,32.6693,0.601179,42.0837,37.5632,0.627507,41.22,37.9508,0.736926,12.1824,0.140747,15.1084,0.194535,8.65844,0.168207,7.76573,0.0587878
40.5,36.2063,43.93,0.823257,44.1151,36.3745,0.711903,45.8313,33.9053,0.658394,42.5706,37.9219,0.655069,40.988,38.8853,0.772905,10.9377,0.111355,13.8972,0.164864,8.75215,0.168188,6.95075,0.0503526
41,36.6467,44.405,0.849271,43.4324,37.7581,0.755273,45.089,35.3302,0.703348,43.0231,38.2765,0.680267,40.5357,39.955,0.811042,9.49877,0.0939983,12.3945,0.145923,8.84403,0.169004,5.90989,0.0382294
41.5,37.0913,44.9103,0.890498,43.8849,38.1204,0.734346,45.4903,35.6933,0.683553,43.4937,38.6611,0.695838,40.8245,40.4352,0.810398,9.60502,0.156152,12.4699,0.206945,8.94676,0.19466,5.82789,0.0800997
42,37.4568,45.362,0.923026,44.9394,37.9886,0.700115,46.5848,35.465,0.647908,43.9935,39.0775,0.706997,41.6449,40.5332,0.787867,10.5051,0.22291,13.4637,0.275118,9.06773,0.216029,6.39197,0.135158
42.5,37.9008,45.9488,0.940063,44.1956,39.4473,0.753213,45.8319,36.9315,0.70222,44.4235,39.4519,0.715585,41.3093,41.4958,0.818419,9.04954,0.18685,12.0089,0.237843,9.20629,0.224477,5.60772,0.121644
43,38.2952,46.4889,0.947303,45.048,39.4754,0.72269,46.6973,36.8918,0.670768,44.9092,39.8614,0.673464,41.9693,41.7048,0.802495,9.73598,0.224613,12.7554,0.276535,9.36315,0.273839,6.0322,0.144808
43.5,38.643,46.9726,0.933435,46.3593,39.15,0.693288,48.1141,36.4013,0.638253,45.4431,40.2841,0.679446,43.0655,41.6222,0.773346,10.9878,0.240147,14.1934,0.295182,9.53821,0.253989,6.94151,0.160088
44,39.0189,47.4802,0.945541,45.8693,40.4042,0.738501,47.648,37.6308,0.684374,45.8952,40.6535,0.689732,42.8358,42.5249,0.802057,9.84877,0.20704,13.0947,0.261167,9.6895,0.255809,6.25489,0.143484
44.5,39.3815,47.9824,0.948715,46.5241,40.6119,0.723102,48.328,37.7672,0.668006,46.3872,41.0467,0.64333,43.3517,42.8526,0.796425,10.2636,0.225613,13.5791,0.280709,9.85827,0.305385,6.48673,0.15229
45,39.8071,48.576,0.965311,47.9405,40.1762,0.689214,49.8582,37.1515,0.630233,46.9418,41.4531,0.615684,44.4985,42.7351,0.768271,11.6923,0.276097,15.2166,0.335078,10.0817,0.349627,7.49167,0.19704
45.5,40.1726,49.104,1.00764,50.2997,38.8985,0.63356,52.3712,35.626,0.569498,47.5552,41.8702,0.547272,46.3619,42.0813,0.718588,14.3775,0.374075,18.1786,0.438137,10.3359,0.460363,9.36088,0.289047
46,40.4518,49.5462,1.06861,50.3794,39.6546,0.664029,52.5533,36.2774,0.597965,48.0894,42.1932,0.54156,46.5343,42.7065,0.737631,14.0143,0.404577,17.9585,0.470641,10.6019,0.527046,9.15311,0.330975
46.5,40.7188,50.0325,1.00724,48.3885,42.3099,0.761172,50.6658,38.9109,0.694377,48.5378,42.4607,0.575968,45.092,44.5947,0.81467,10.884,0.246072,14.9208,0.312866,10.8843,0.431276,6.97809,0.192573
47,41.062,50.5755,0.971317,49.9853,41.6163,0.690772,52.257,38.1247,0.625224,49.0986,42.8328,0.607786,46.2081,44.458,0.781899,12.6449,0.280545,16.7437,0.346093,11.1596,0.363531,7.99418,0.189418
47.5,41.3641,51.0176,1.02605,50.5588,41.9119,0.693592,52.9019,38.3203,0.62685,49.6294,43.1882,0.552699,46.7999,44.7319,0.77688,12.9405,0.332455,17.1564,0.399196,11.3849,0.473348,8.31014,0.249166
48,41.6995,51.5712,0.989301,51.2718,42.078,0.688945,53.6743,38.3839,0.621261,50.1755,43.5299,0.573733,47.4541,44.9596,0.769647,13.4815,0.300356,17.813,0.36804,11.6836,0.415568,8.76521,0.219654
48.5,42.0435,52.0945,0.960728,53.3531,41.0073,0.637967,55.8189,37.1129,0.56749,50.7715,43.9353,0.650381,49.1126,44.4265,0.725606,15.8377,0.322761,20.3522,0.393238,11.9479,0.310347,10.4293,0.235122
49,42.4261,52.6418,1.02813,54.9371,40.3835,0.619686,57.4364,36.3598,0.548588,51.3375,44.3354,0.547305,50.4106,44.1621,0.703105,17.5155,0.408448,22.1453,0.479546,12.1824,0.480829,11.6473,0.325029
49.5,42.748,53.1758,1.07528,55.5484,40.636,0.627305,58.117,36.5083,0.554445,51.8893,44.6673,0.527668,50.946,44.493,0.708506,17.9191,0.447976,22.6718,0.520836,12.4882,0.547613,11.9414,0.366775
50,43.0271,53.692,1.06483,53.6462,43.3031,0.718771,56.491,39.0083,0.639925,52.3572,44.9335,0.537058,49.4947,46.4602,0.784344,14.8558,0.346059,19.9221,0.424906,12.797,0.527772,9.702,0.280486
50.5,43.2949,54.1754,1.06084,53.1342,44.5674,0.746079,55.9838,40.3109,0.670475,52.8477,45.2143,0.510332,49.1618,47.4298,0.811253,13.7522,0.314763,18.7945,0.390366,13.0979,0.550509,8.93996,0.249588
51,43.5794,54.684,1.09399,53.3258,45.1624,0.749436,56.1745,40.9153,0.676652,53.377,45.5007,0.478938,49.4189,47.9262,0.815949,13.6255,0.344553,18.6605,0.417337,13.4285,0.615051,8.93127,0.27804
51.5,43.8129,55.1361,1.13375,53.6768,45.6448,0.761447,56.5933,41.3523,0.690182,53.9399,45.7822,0.428624,49.9008,48.2782,0.816784,13.6888,0.372303,18.7971,0.443568,13.7859,0.705127,9.17022,0.316967
52,44.0493,55.6422,1.13925,53.7719,46.3775,0.786665,56.7439,42.0776,0.718892,54.5024,46.0334,0.413312,50.2147,48.7583,0.824368,13.43,0.352584,18.5782,0.420357,14.1984,0.725937,9.24125,0.314881
52.5,44.2716,56.1249,1.17828,53.8946,47.0893,0.810397,56.9053,42.7974,0.747187,55.0682,46.2795,0.416037,50.5677,49.2031,0.829307,13.2001,0.367885,18.3639,0.431096,14.6115,0.762246,9.35698,0.348975
53,44.4942,56.6624,1.16176,54.2722,47.6123,0.83446,57.3707,43.2729,0.77604,55.6638,46.5476,0.418931,51.3198,49.3567,0.820031,13.3234,0.327303,18.5764,0.385723,15.0689,0.742833,9.99812,0.341732
53.5,44.6967,57.1297,1.1655,55.3517,47.3939,0.799412,58.4933,42.9756,0.741172,56.2664,46.8337,0.473055,52.4487,49.1803,0.790417,14.4331,0.366093,19.7657,0.424333,15.4876,0.69245,11.1035,0.375088
54,44.9275,57.6677,1.14756,55.4644,48.1881,0.838701,58.6056,43.8357,0.79532,56.8304,47.1198,0.461849,53.0489,49.4267,0.784804,14.1735,0.308858,19.4529,0.352239,15.904,0.68571,11.5702,0.362755
54.5,45.2231,58.3239,1.11733,56.2508,48.267,0.819135,59.4382,43.8537,0.772592,57.4065,47.417,0.501966,53.9367,49.4339,0.766273,14.9248,0.298193,20.2844,0.344736,16.3523,0.615362,12.4482,0.351055
55,45.5156,58.9241,1.21436,55.3744,50.3309,1.04198,59.3949,45.0531,0.972287,58.0116,47.7238,0.369348,55.222,49.1324,0.742373,13.0781,0.172378,19.6223,0.242069,16.7809,0.845007,13.7874,0.471982
55.5,45.7731,59.6157,1.32926,55.4877,51.1574,1.10863,59.9587,45.4056,1.01295,58.6284,47.958,0.315611,56.3575,48.9223,0.726343,12.8808,0.220625,20.0787,0.316311,17.3539,1.01364,15.0458,0.602913
56,45.9339,60.2684,1.26604,55.6002,51.7956,1.08527,59.8879,46.2871,0.994391,59.1847,48.1336,0.346653,55.8693,50.0922,0.763511,12.8539,0.180778,19.7532,0.271654,17.9676,0.919392,14.222,0.502533
56.5,46.1197,60.8591,1.27574,55.8553,52.3782,1.15937,60.2509,46.7847,1.06746,59.7812,48.3335,0.266569,56.2299,50.5612,0.780788,12.9115,0.116375,19.9443,0.208278,18.5345,1.00917,14.4313,0.494954
57,46.3276,61.543,1.26594,56.1053,52.9453,1.12487,60.5616,47.3223,1.03192,60.3838,48.5055,0.308002,56.5416,51.0703,0.795309,13.0201,0.141076,20.1206,0.23402,19.1716,0.957942,14.6289,0.470634
