time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.38596,5.38596,0.770253,3.43029,5.43906,0.765039,3.43031,5.43909,0.765038,3.42845,5.44113,0.755913,3.43044,5.43925,0.765659,0.0691736,0.00521446,0.0692059,0.0052148,0.0696316,0.01434,0.0694123,0.00459407
1,3.80852,5.79591,0.814559,3.85999,5.84532,0.768358,3.86001,5.84534,0.768352,3.86319,5.84471,0.758983,3.86029,5.8465,0.770718,0.0713528,0.0462003,0.0713844,0.0462072,0.0732834,0.0555757,0.0723858,0.0438408
1.5,4.25541,6.26965,0.741227,4.29915,6.26896,0.778303,4.29917,6.26897,0.778297,4.30786,6.26538,0.767775,4.29854,6.27131,0.780162,0.0437446,0.0370751,0.0437674,0.0370691,0.0526284,0.0265473,0.0431642,0.0389344
2,4.70926,6.68509,0.682309,4.76706,6.68503,0.631787,4.76712,6.68509,0.631792,4.77733,6.68196,0.612583,4.76849,6.68627,0.637665,0.0577935,0.0505227,0.0578557,0.0505176,0.0681375,0.0697267,0.0592356,0.0446445
2.5,5.24275,7.11854,0.732924,5.2503,7.05829,0.718232,5.25037,7.05837,0.718229,5.27218,7.04469,0.705331,5.24722,7.0655,0.72514,0.0607204,0.014692,0.0606511,0.0146943,0.0794989,0.0275921,0.0532228,0.00778344
3,5.69281,7.52368,0.731103,5.72332,7.4809,0.751765,5.72338,7.48097,0.751763,5.75305,7.4618,0.739046,5.71732,7.49047,0.753848,0.0525402,0.0206618,0.0525186,0.0206604,0.0863622,0.00794311,0.041273,0.0227448
3.5,6.08031,7.87123,0.745484,6.19999,7.92258,0.740365,6.20005,7.92266,0.740369,6.23695,7.89878,0.722211,6.19309,7.93229,0.741522,0.130231,0.00511928,0.130319,0.00511538,0.159053,0.0232733,0.128256,0.00396224
4,6.61511,8.36496,0.775291,6.61495,8.31269,0.785458,6.61501,8.31274,0.785451,6.66267,8.28092,0.76793,6.60659,8.32482,0.787344,0.0522629,0.010167,0.0522106,0.0101599,0.0965566,0.0073614,0.0410305,0.0120526
4.5,7.0933,8.83358,0.731847,7.06564,8.73312,0.705911,7.06576,8.73323,0.705912,7.11957,8.6978,0.673344,7.05741,8.74631,0.725057,0.10419,0.0259361,0.104055,0.0259347,0.138297,0.0585023,0.0943553,0.00678941
