time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.40915,5.40915,0.797771,3.44833,5.44619,0.79934,3.44832,5.44618,0.799342,3.44708,5.448,0.792333,3.44807,5.44609,0.798666,0.0539131,0.00156875,0.0539021,0.00157075,0.0542993,0.00543858,0.0536621,0.000894998
1,3.8172,5.82743,0.783836,3.87938,5.88212,0.755303,3.87939,5.88214,0.755303,3.88196,5.88234,0.74281,3.87999,5.88185,0.757318,0.0828124,0.0285326,0.0828285,0.0285333,0.0849064,0.0410263,0.0830893,0.0265185
1.5,4.17273,6.18184,0.745641,4.38501,6.36266,0.731545,4.38501,6.36269,0.731561,4.39348,6.35927,0.72054,4.38507,6.36051,0.727245,0.278852,0.0140951,0.278873,0.01408,0.283219,0.0251008,0.277507,0.0183956
2,4.5494,6.52969,0.784602,4.8107,6.74117,0.752597,4.81071,6.74119,0.752597,4.82545,6.73405,0.741943,4.81233,6.73902,0.7528,0.336156,0.0320047,0.336173,0.0320048,0.343456,0.0426585,0.336081,0.0318014
2.5,5.03869,7.0182,0.737821,5.24886,7.14522,0.746514,5.24887,7.14524,0.74651,5.26929,7.13503,0.733409,5.25074,7.14366,0.748401,0.245571,0.00869298,0.24559,0.00868891,0.258511,0.00441215,0.246392,0.0105806
3,5.54552,7.47896,0.624343,5.7077,7.5263,0.621565,5.70774,7.52633,0.621563,5.73011,7.51636,0.603175,5.71194,7.5237,0.628095,0.168948,0.00277815,0.169001,0.00277996,0.188346,0.0211682,0.172334,0.0037527
3.5,6.15247,7.91627,0.533529,6.21662,7.85809,0.524625,6.21665,7.85809,0.524623,6.24212,7.84619,0.512477,6.22323,7.85274,0.521944,0.0865976,0.00890453,0.0866232,0.00890668,0.113782,0.021052,0.0950874,0.0115852
4,6.73884,8.26262,0.551944,6.7795,8.19184,0.530112,6.77953,8.19185,0.530112,6.81052,8.17497,0.521375,6.78641,8.18499,0.528249,0.0816245,0.0218324,0.0816306,0.0218325,0.113223,0.0305697,0.0910356,0.0236951
4.5,7.35971,8.64493,0.469514,7.34554,8.51255,0.46502,7.34556,8.51257,0.465022,7.37986,8.49372,0.453785,7.35287,8.50409,0.461123,0.133136,0.00449375,0.133117,0.00449195,0.152551,0.015729,0.141015,0.00839134
5,7.95219,8.94553,0.419592,7.91418,8.78665,0.413857,7.91419,8.78667,0.413858,7.95231,8.76459,0.403534,7.92235,8.77619,0.41011,0.163365,0.00573521,0.163343,0.00573392,0.180944,0.0160584,0.171956,0.00948212
5.5,8.63622,9.25067,0.427884,8.51816,9.06692,0.434993,8.51817,9.06696,0.434996,8.56117,9.03959,0.427101,8.52674,9.05435,0.433299,0.218403,0.00710956,0.21837,0.00711228,0.224024,0.000782618,0.224781,0.00541485
6,9.30243,9.5545,0.446574,9.08625,9.33506,0.454804,9.08626,9.33509,0.454806,9.13347,9.30397,0.446449,9.09536,9.32155,0.453802,0.308036,0.00823038,0.308008,0.00823232,0.302179,0.00012469,0.311681,0.0072276
6.5,9.84278,9.81324,0.429151,9.71037,9.64094,0.405729,9.71036,9.64101,0.405736,9.76159,9.60615,0.393643,9.7189,9.6262,0.40098,0.217304,0.0234215,0.217255,0.0234147,0.22244,0.0355081,0.224343,0.0281707
7,10.4907,10.1097,0.515714,10.2711,9.89037,0.457394,10.2711,9.89044,0.457398,10.3278,9.8491,0.44813,10.281,9.87364,0.456628,0.310401,0.0583205,0.310361,0.0583165,0.307398,0.0675839,0.315802,0.0590857
7.5,11.0596,10.4322,0.575098,10.819,10.1775,0.540519,10.819,10.1775,0.540522,10.8813,10.1302,0.532427,10.8294,10.1601,0.541243,0.350358,0.034579,0.350327,0.0345765,0.350669,0.0426713,0.35639,0.0338555
8,11.6213,10.7963,0.55569,11.3553,10.505,0.567411,11.3553,10.5051,0.567414,11.4229,10.4532,0.554935,11.3656,10.4876,0.566153,0.394486,0.0117202,0.394461,0.0117235,0.396407,0.000755434,0.400855,0.0104621
8.5,12.2444,11.1832,0.487431,11.872,10.8215,0.526169,11.872,10.8216,0.526172,11.9448,10.7654,0.507194,11.8833,10.8037,0.528279,0.519177,0.0387377,0.51914,0.0387407,0.514142,0.0197623,0.523921,0.0408478
9,12.7316,11.4415,0.501186,12.4307,11.1236,0.450593,12.4307,11.1237,0.450598,12.5084,11.0627,0.433116,12.4434,11.1034,0.450449,0.437686,0.050593,0.43764,0.0505881,0.439619,0.0680701,0.444272,0.0507369
