time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
10.5,9.83143,15.81,0.9618,10.1532,15.803,0.997244,10.1554,15.8069,0.99721,12.0384,14.4411,0.852587,10.8808,15.2753,0.957735,0.321826,0.035444,0.323951,0.0354098,2.59703,0.109214,1.17779,0.0040654
11,10.2405,16.3965,0.928691,10.5215,16.3668,1.00049,10.5237,16.3696,1.00043,12.5001,14.9363,0.763553,11.2847,15.8043,0.956703,0.282574,0.0718012,0.284486,0.071736,2.69039,0.165138,1.20045,0.0280122
11.5,10.6531,16.9482,0.981316,10.8999,16.9369,0.998407,10.9015,16.9373,0.998321,12.9892,15.4188,0.817589,11.7021,16.3361,0.954066,0.247085,0.0170912,0.24863,0.0170051,2.7922,0.163727,1.21458,0.0272501
12,11.0077,17.4786,1.0375,11.237,17.4499,0.999395,11.2371,17.4484,0.999367,13.409,15.8715,0.838373,12.058,16.8231,0.95525,0.231016,0.0381041,0.231348,0.0381319,2.88943,0.199126,1.23798,0.082249
12.5,11.3144,17.998,1.05426,11.58,17.9665,0.999008,11.5784,17.9625,0.998987,13.8253,16.3359,0.848165,12.4229,17.3111,0.955221,0.267423,0.0552531,0.266413,0.0552738,3.01122,0.206096,1.30405,0.0990408
13,11.627,18.5484,1.04001,11.9266,18.4922,1.00064,11.924,18.4863,1.0006,14.2708,16.7888,0.669941,12.796,17.807,0.955751,0.304768,0.0393674,0.303404,0.0394092,3.1758,0.370067,1.38428,0.0842571
13.5,11.9244,19.055,1.06957,12.2421,18.9642,0.999882,12.2369,18.956,1.00001,14.7165,17.1482,0.730693,13.116,18.2601,0.957258,0.330458,0.0696863,0.327809,0.0695555,3.38114,0.338876,1.43246,0.11231
14,12.2755,19.6959,1.0561,12.5687,19.4476,0.998893,12.5607,19.4363,0.999075,15.1511,17.5449,0.773916,13.4543,18.7195,0.957221,0.38423,0.0572027,0.385635,0.0570212,3.59103,0.28218,1.53066,0.0988752
14.5,12.5528,20.1861,1.03039,12.8998,19.9342,0.998043,12.8888,19.9194,0.998258,15.5726,17.9628,0.801513,13.7985,19.1807,0.956825,0.428819,0.0323458,0.428983,0.032131,3.75,0.228876,1.60086,0.073564
15,12.9147,20.7894,0.990743,13.2914,20.4886,0.994362,13.2781,20.4667,0.994156,16.045,18.4537,0.828285,14.2378,19.6883,0.951199,0.482073,0.00361855,0.485927,0.00341301,3.90564,0.162458,1.72131,0.0395444
15.5,13.2321,21.2738,0.97221,13.6431,21.0067,0.995659,13.6265,20.9805,0.995621,16.4815,18.9098,0.765584,14.6141,20.1749,0.951256,0.490165,0.0234488,0.491492,0.0234102,4.01834,0.206626,1.76567,0.0209549
16,13.5165,21.6907,0.971471,14.005,21.5331,0.996061,13.9862,21.5026,0.995963,16.9477,19.3556,0.761726,15.0068,20.6673,0.95073,0.513266,0.0245904,0.505951,0.0244924,4.15044,0.209744,1.80787,0.0207406
16.5,13.9238,22.2869,0.936086,14.3888,22.0922,0.997049,14.3703,22.0577,0.99661,17.4508,19.8225,0.716314,15.4476,21.18,0.948681,0.50413,0.060963,0.501923,0.0605239,4.30271,0.219772,1.88342,0.0125953
17,14.3116,22.8136,0.953631,14.7623,22.611,0.994454,14.7404,22.5713,0.994185,17.9331,20.2508,0.749925,15.8475,21.666,0.947335,0.494161,0.0408235,0.492512,0.0405539,4.43656,0.203706,1.91733,0.00629583
17.5,14.7182,23.3865,0.899551,15.1244,23.1235,0.993999,15.0993,23.0789,0.993808,18.3982,20.6823,0.748025,16.2333,22.1475,0.947153,0.483892,0.0944487,0.489735,0.0942571,4.56675,0.151526,1.95723,0.0476027
18,15.0578,23.8141,0.94003,15.5268,23.6594,0.989852,15.4986,23.6054,0.989367,18.8881,21.1437,0.777331,16.6861,22.633,0.941876,0.493843,0.0498222,0.487729,0.0493376,4.66934,0.162699,2.01153,0.00184613
18.5,15.4573,24.3611,0.933345,15.8478,24.1331,0.992499,15.8137,24.077,0.992635,19.3089,21.5458,0.732976,16.9841,23.1039,0.947742,0.45224,0.0591531,0.455793,0.0592897,4.77084,0.20037,1.97785,0.0143964
19,15.8332,24.8688,1.01611,16.2161,24.623,0.989448,16.1766,24.5587,0.989527,19.7639,21.9631,0.769793,17.362,23.5658,0.945992,0.454955,0.0266612,0.462635,0.0265822,4.88805,0.246316,2.00875,0.0701163
19.5,16.1175,25.3275,1.03837,16.6828,25.2085,0.983516,16.6459,25.126,0.982012,20.2984,22.4836,0.796192,17.9624,24.0479,0.931189,0.577746,0.0548565,0.56554,0.0563602,5.05647,0.24218,2.24528,0.107183
20,16.406,25.8172,1.01961,17.0061,25.6849,0.98681,16.9558,25.599,0.986847,20.704,22.9023,0.806334,18.2343,24.5353,0.939796,0.61457,0.032796,0.591506,0.0327588,5.19328,0.213272,2.23295,0.0798099
20.5,16.7074,26.3076,0.978938,17.2944,26.1119,0.98916,17.2302,26.0246,0.990397,21.0639,23.2851,0.810513,18.4201,25.0022,0.950934,0.618704,0.0102216,0.594451,0.0114584,5.30226,0.168426,2.15345,0.0280045
21,17.0035,26.748,0.989765,17.7193,26.6213,0.982499,17.6579,26.5158,0.981854,21.5208,23.7646,0.823983,18.9082,25.4476,0.940813,0.726979,0.00726531,0.694344,0.0079108,5.41355,0.165781,2.30625,0.0489514
21.5,17.3189,27.2283,0.983406,18.053,27.0942,0.984256,17.9782,26.9832,0.984684,21.9165,24.1967,0.830866,19.2168,25.9108,0.944148,0.746322,0.000850527,0.70337,0.00127857,5.50716,0.152539,2.31044,0.0392573
22,17.7008,27.8019,1.01386,18.4546,27.5971,0.981163,18.3768,27.4714,0.980849,22.3295,24.6937,1.00873,19.663,26.3613,0.938427,0.781136,0.0326954,0.752491,0.0330096,5.57551,0.00513221,2.43425,0.0754316
22.5,18.0717,28.3976,0.897473,18.8265,28.0978,0.981797,18.7433,27.9636,0.98157,22.675,25.2226,0.966786,20.0605,26.8262,0.937813,0.812108,0.0843233,0.799582,0.0840967,5.59202,0.0693131,2.53468,0.04034
23,18.4343,28.8522,0.843535,19.1667,28.5846,0.984608,19.0791,28.4482,0.984669,23.0155,25.729,0.994971,20.3973,27.3005,0.941829,0.779689,0.141073,0.760846,0.141134,5.54455,0.151436,2.50217,0.0982937
23.5,18.8993,29.3746,0.860599,19.5819,29.0794,0.98041,19.4943,28.9312,0.979839,23.3801,26.2688,0.96775,20.8586,27.7478,0.936628,0.743743,0.119811,0.742072,0.11924,5.45197,0.107151,2.54664,0.0760291
24,19.2652,29.8002,0.939011,19.9953,29.567,0.976305,19.9,29.4056,0.975842,23.753,26.7897,0.926041,21.2989,28.1934,0.932308,0.766433,0.0372946,0.747429,0.0368309,5.40406,0.0129697,2.59184,0.00670262
24.5,19.6619,30.3422,0.949248,20.2929,30.0192,0.979621,20.1746,29.8564,0.980898,24.0798,27.2362,0.913042,21.4765,28.6938,0.943943,0.708903,0.0303725,0.706294,0.0316493,5.40052,0.0362065,2.45152,0.00530487
25,20.0227,30.846,0.900584,20.7056,30.5049,0.976196,20.5914,30.3252,0.976014,24.4695,27.7473,0.95371,21.9405,29.1251,0.937607,0.763361,0.0756124,0.771087,0.0754301,5.41995,0.0531262,2.5767,0.0370231
25.5,20.3346,31.2395,0.807138,21.0828,31.0147,0.979055,20.9786,30.8307,0.978017,24.8367,28.2917,1.07056,22.3978,29.5803,0.936005,0.781271,0.171917,0.762817,0.170879,5.38131,0.263421,2.64761,0.128866
26,20.685,31.6055,0.81573,21.311,31.4609,0.986866,21.1755,31.2896,0.988664,25.0651,28.7643,1.06357,22.4445,30.1192,0.955739,0.642448,0.171136,0.583361,0.172935,5.22085,0.247844,2.30322,0.140009
26.5,21.0577,32.0015,0.758531,21.5942,31.941,0.993586,21.4475,31.7768,0.996487,25.3387,29.2808,1.07339,22.7029,30.6013,0.96381,0.53991,0.235055,0.449893,0.237956,5.07236,0.314858,2.16039,0.205279
27,21.4471,32.3705,0.830835,22.0265,32.3738,0.984243,21.8823,32.1974,0.985952,25.6382,29.8202,1.03278,23.1426,31.0064,0.956581,0.579354,0.153409,0.468325,0.155118,4.90608,0.201947,2.17617,0.125746
27.5,21.86,32.8227,0.811137,22.3648,32.8857,0.990054,22.2303,32.7098,0.991122,25.963,30.3747,1.08841,23.5457,31.4786,0.958058,0.508797,0.178917,0.387172,0.179985,4.77784,0.277268,2.15602,0.14692
28,22.2729,33.2574,0.837824,22.871,33.3145,0.976175,22.7479,33.1206,0.975495,26.282,30.9433,1.03184,24.1063,31.8545,0.944188,0.600828,0.138351,0.494394,0.137672,4.62908,0.194016,2.30862,0.106364
28.5,22.7359,33.7717,0.818084,23.227,33.7821,0.976622,23.09,33.5886,0.977044,26.5903,31.4661,1.03637,24.4476,32.3128,0.946014,0.491194,0.158538,0.398701,0.15896,4.49134,0.218283,2.24911,0.12793
29,23.2165,34.2848,0.822229,23.4991,34.2248,0.978708,23.3093,34.0464,0.983176,26.8528,31.9355,1.0116,24.5471,32.8303,0.959089,0.288891,0.156479,0.255825,0.160947,4.32924,0.189374,1.97133,0.13686
29.5,23.5846,34.6811,0.828993,23.8756,34.6707,0.9758,23.6822,34.4811,0.979486,27.1661,32.4449,1.01513,24.9256,33.2472,0.95599,0.291188,0.146807,0.222577,0.150493,4.22229,0.186133,1.96323,0.126997
30,23.996,35.13,0.862478,24.2705,35.1104,0.971319,24.0717,34.9062,0.97422,27.4822,32.9546,0.996439,25.3268,33.6508,0.950811,0.275205,0.108841,0.236235,0.111743,4.10926,0.133961,1.98974,0.0883336
30.5,24.354,35.548,0.845062,24.7729,35.5593,0.963308,24.6054,35.3195,0.962391,27.8491,33.5083,0.996445,25.9706,33.9889,0.933327,0.419027,0.118247,0.339651,0.117329,4.04671,0.151383,2.24591,0.0882657
31,24.783,36.0314,0.857037,25.159,36.031,0.962951,24.9659,35.785,0.963742,28.1886,34.0234,0.967241,26.3659,34.426,0.931274,0.37603,0.105914,0.306888,0.106705,3.95357,0.110204,2.25457,0.0742373
31.5,25.1745,36.4835,0.8099,25.6707,36.4903,0.958066,25.5177,36.2094,0.955374,28.5699,34.5901,1.05266,27.0573,34.7598,0.916232,0.4963,0.148166,0.439201,0.145474,3.88769,0.242756,2.55263,0.106332
32,25.6183,36.9495,0.824482,26.0904,36.9608,0.957809,25.9326,36.6692,0.955782,28.8944,35.1431,1.03381,27.5214,35.1854,0.914271,0.472279,0.133326,0.421221,0.1313,3.74113,0.20933,2.59506,0.0897892
32.5,26.0049,37.3677,0.887552,26.6671,37.3887,0.948819,26.5376,37.059,0.944879,29.2617,35.7217,0.993759,28.2637,35.4857,0.898152,0.662479,0.0612665,0.615677,0.0573261,3.64909,0.106207,2.94002,0.0105996
33,26.3883,37.8386,0.909214,26.8001,37.9399,0.962651,26.5858,37.6433,0.964524,29.5524,36.1901,1.00604,28.062,36.2381,0.929473,0.424092,0.0534377,0.277769,0.0553102,3.56779,0.0968306,2.31579,0.0202597
33.5,26.7361,38.2853,0.990062,27.3662,38.334,0.949595,27.1863,37.9876,0.947427,29.9117,36.7327,0.959769,28.6769,36.5707,0.915678,0.632029,0.040467,0.539766,0.0426347,3.53487,0.0302934,2.58974,0.0743838
34,27.1204,38.8709,1.05228,27.7049,38.8293,0.95349,27.4932,38.4766,0.953301,30.2629,37.2328,0.953129,28.9809,37.0594,0.919887,0.585972,0.0987873,0.542635,0.0989768,3.54388,0.0991487,2.59673,0.13239
34.5,27.4487,39.4463,1.07397,28.4672,39.182,0.93689,28.3597,38.7489,0.929457,30.6788,37.8352,1.06606,30.0664,37.1892,0.8875,1.05226,0.137075,1.14728,0.144509,3.60956,0.00790173,3.4564,0.186465
35,27.7206,39.9479,1.07877,28.846,39.6722,0.942036,28.7223,39.2333,0.936945,30.9927,38.3891,1.04794,30.4639,37.651,0.891735,1.15862,0.13673,1.23042,0.141821,3.6244,0.0308233,3.57781,0.187031
35.5,28.0657,40.5916,0.98393,28.9931,40.2422,0.954255,28.7812,39.8307,0.954562,31.2751,38.8833,1.01042,30.3026,38.4031,0.919414,0.991009,0.0296756,1.04445,0.0293682,3.6357,0.0264913,3.1294,0.0645161
36,28.4069,41.1047,1.10479,29.5054,40.6441,0.946238,29.326,40.1914,0.943579,31.6145,39.4242,1.02622,30.8304,38.7726,0.912535,1.1911,0.158556,1.29573,0.161215,3.62108,0.0785733,3.36335,0.192258
36.5,28.6886,41.6648,1.02032,29.6641,41.1983,0.955957,29.4088,40.765,0.957303,31.9029,39.9093,1.00514,30.7865,39.4283,0.931724,1.08125,0.0643613,1.15252,0.0630149,3.66242,0.0151741,3.06645,0.0885935
37,28.9913,42.158,0.985583,30.3204,41.5301,0.938351,30.1256,41.0263,0.934166,32.2634,40.4545,0.963922,31.5149,39.6781,0.911794,1.4699,0.0472328,1.60221,0.0514173,3.68892,0.0216616,3.53813,0.0737894
37.5,29.3452,42.692,0.99155,30.4619,42.1118,0.950896,30.184,41.6289,0.951461,32.5897,40.9259,0.948346,31.5471,40.294,0.927118,1.25841,0.0406543,1.35422,0.0400887,3.69407,0.0432036,3.25557,0.0644314
38,29.7107,43.2508,1.06845,31.0829,42.4678,0.938263,30.866,41.9186,0.934016,32.9687,41.4635,0.996761,32.2659,40.5582,0.909937,1.57991,0.130192,1.76337,0.134439,3.71604,0.0716937,3.71203,0.158518
38.5,30.0383,43.8471,1.10076,31.3051,43.0102,0.947083,31.0378,42.4686,0.945787,33.2837,41.9654,1.02355,32.4235,41.1146,0.920578,1.51829,0.153676,1.70272,0.154972,3.75152,0.0772092,3.6271,0.180181
39,30.3279,44.4172,1.06879,31.5968,43.5035,0.949235,31.2909,42.9545,0.949297,33.5896,42.4673,0.999463,32.627,41.6279,0.927102,1.56368,0.119559,1.7512,0.119497,3.8001,0.0693311,3.61469,0.141691
39.5,30.6785,45.0559,1.0167,32.039,43.9271,0.944204,31.7406,43.3412,0.942687,33.9238,42.9828,0.984677,33.0695,42.0142,0.922208,1.76782,0.0724979,2.01702,0.074015,3.85093,0.0320242,3.86899,0.0944939
40,31.0269,45.619,0.975049,32.7714,44.2393,0.929116,32.5546,43.5676,0.922512,34.3104,43.5417,0.949119,33.9734,42.1843,0.897646,2.22411,0.0459331,2.55775,0.0525365,3.88549,0.0259297,4.52542,0.0774028
40.5,31.3669,46.1205,1.08079,33.1948,44.7059,0.932406,32.9843,44.005,0.926661,34.6692,44.0723,1.04951,34.4618,42.5857,0.896132,2.31137,0.148384,2.66294,0.15413,3.88598,0.0312855,4.69822,0.184659
41,31.6514,46.654,1.03007,33.7037,45.1214,0.929469,33.5152,44.3737,0.923146,34.9999,44.623,1.00348,34.9753,42.9732,0.893179,2.56139,0.100606,2.94507,0.106929,3.91629,0.0265927,4.95948,0.136896
41.5,32.0371,47.2963,1.04664,33.8518,45.7152,0.9407,33.594,44.9784,0.937916,35.3147,45.1199,0.994292,34.9776,43.6347,0.910616,2.4069,0.105935,2.7923,0.108719,3.93444,0.0523433,4.69615,0.13602
42,32.34,47.8203,0.968921,34.5875,45.9925,0.923402,34.425,45.1566,0.914687,35.6823,45.6658,0.960353,35.7369,43.8684,0.894279,2.89692,0.0455185,3.38273,0.0542339,3.97654,0.00856795,5.21118,0.0746419
42.5,32.6453,48.2648,0.954828,34.9252,46.5037,0.929281,34.7398,45.6462,0.922788,36.0424,46.174,0.94479,36.0828,44.3414,0.897551,2.88082,0.0255469,3.3532,0.03204,3.98895,0.0100375,5.21625,0.0572769
43,32.9692,48.7223,0.915831,35.0217,47.1243,0.94086,34.7521,46.2828,0.938036,36.381,46.6435,0.940355,36.0338,45.0223,0.915505,2.60129,0.0250287,3.02163,0.0222052,3.99531,0.0245239,4.8044,0.000326326
43.5,33.3591,49.23,0.918627,35.2924,47.6281,0.942216,34.9913,46.7698,0.93964,36.7182,47.1237,0.993813,36.2076,45.5497,0.92265,2.5107,0.0235889,2.95242,0.0210124,3.96489,0.0751853,4.65388,0.00402269
44,33.6845,49.6561,0.9711,36.668,47.5691,0.898636,36.6755,46.4716,0.879388,37.143,47.737,0.946982,37.8359,45.3099,0.867881,3.64096,0.0724634,4.36887,0.0917119,3.9553,0.0241179,6.01028,0.103219
44.5,33.9902,50.1033,0.926649,37.0028,48.1202,0.915204,36.9795,47.0106,0.903199,37.5222,48.2652,0.962431,38.3096,45.7421,0.871634,3.60664,0.0114442,4.30116,0.02345,3.98164,0.0357821,6.13819,0.0550149
45,34.2919,50.505,0.861922,37.4257,48.573,0.916958,37.449,47.3991,0.903734,37.8744,48.7884,1.02146,38.6417,46.2389,0.878532,3.68145,0.0550364,4.42876,0.0418125,3.97249,0.159536,6.09264,0.01661
45.5,34.6385,50.9091,0.903194,37.6561,49.13,0.924313,37.6548,47.9399,0.912759,38.1896,49.3083,1.02885,38.7652,46.8454,0.891383,3.50306,0.0211194,4.23248,0.00956496,3.89533,0.125661,5.79168,0.0118103
46,34.9866,51.3507,0.929577,38.4629,49.3452,0.906284,38.6055,48.0165,0.888474,38.5384,49.8615,0.981714,39.5133,47.0753,0.878368,4.01327,0.0232933,4.92071,0.0411031,3.85134,0.0521371,6.22659,0.0512084
46.5,35.4177,51.9282,1.00021,38.7354,49.8983,0.915168,38.8611,48.5408,0.900098,38.887,50.3744,0.959146,39.7854,47.5956,0.885052,3.8895,0.0850389,4.83029,0.100108,3.80135,0.041061,6.15212,0.115155
47,35.7376,52.4266,1.02579,40.1434,49.7576,0.878289,40.6617,48.0894,0.847816,39.3017,50.9515,0.946685,41.2309,47.4124,0.847362,5.15122,0.147498,6.56191,0.17797,3.85737,0.0791014,7.43767,0.178425
47.5,36.0275,52.9048,1.1079,40.8234,50.0691,0.881432,41.5221,48.2465,0.850036,39.6652,51.509,1.11769,42.0074,47.6386,0.841166,5.57154,0.226468,7.20353,0.257864,3.89634,0.0097931,7.96822,0.266734
48,36.2819,53.4146,1.14405,40.7872,50.8118,0.903056,41.43,49.0022,0.876506,39.933,52.055,1.09531,41.9322,48.3941,0.863542,5.2031,0.240998,6.7803,0.267549,3.89601,0.0487491,7.55855,0.280513
48.5,36.5766,54.0627,1.113,41.8398,50.8439,0.878386,42.7801,48.7913,0.84182,40.2498,52.6384,1.0611,42.8648,48.4953,0.84738,6.16947,0.234617,8.14076,0.271182,3.93966,0.0519007,8.39868,0.265623
49,36.812,54.5406,1.07274,42.0898,51.4106,0.890015,43.0573,49.3063,0.856382,40.558,53.1828,1.04838,43.111,49.0423,0.857165,6.13612,0.182727,8.14873,0.21636,3.98448,0.0243654,8.36106,0.215577
49.5,37.1105,55.0895,1.13862,42.1289,52.0976,0.904218,43.0487,49.9985,0.8739,40.8554,53.7107,1.06989,43.1112,49.7357,0.873829,5.84257,0.234404,7.82179,0.264722,3.99066,0.0687291,8.04188,0.264793
50,37.3496,55.6078,1.12749,41.934,52.9255,0.922687,42.6712,50.9252,0.899334,41.1305,54.2241,1.06764,42.8484,50.581,0.897656,5.31149,0.204805,7.08845,0.228158,4.02614,0.059854,7.45017,0.229836
50.5,37.6471,56.2345,1.12128,41.5364,53.8601,0.945373,41.9685,52.0461,0.932148,41.3872,54.7141,1.07564,42.3692,51.5273,0.927739,4.55674,0.17591,6.01804,0.189135,4.03723,0.0456397,6.66748,0.193544
51,37.9363,56.8338,1.22522,42.0399,54.2091,0.939034,42.5852,52.3114,0.921193,41.6699,55.2748,1.18177,42.9372,51.8232,0.920644,4.87122,0.286191,6.4857,0.304031,4.046,0.0434512,7.07925,0.30458
51.5,38.1752,57.4975,1.25265,42.389,54.6537,0.93723,42.9532,52.733,0.918504,41.9002,55.8399,1.17253,43.3086,52.2323,0.920519,5.08365,0.315415,6.7476,0.334141,4.07712,0.0801179,7.35353,0.332127
52,38.358,58.0523,1.2217,43.1332,54.8529,0.920964,43.8879,52.7866,0.894836,42.1566,56.4292,1.15866,44.1313,52.366,0.90289,5.74801,0.300738,7.63599,0.326866,4.13094,0.0630464,8.10345,0.318812
52.5,38.5423,58.5588,1.14876,44.5526,54.6362,0.87903,45.717,52.234,0.83757,42.4582,57.0407,1.06597,45.6318,52.0655,0.858238,7.17703,0.269732,9.56449,0.311193,4.19983,0.082793,9.61373,0.290524
53,38.8003,59.1334,1.21207,44.3908,55.4457,0.900991,45.4756,53.0951,0.864582,42.729,57.5743,1.1612,45.5599,52.7957,0.87703,6.69723,0.311081,9.00114,0.34749,4.22671,0.050872,9.26597,0.335041
53.5,38.9819,59.6178,1.20719,44.8967,55.7998,0.901043,46.2113,53.291,0.858406,42.9794,58.1622,1.20737,46.2092,53.0522,0.871609,7.03996,0.306149,9.6069,0.348786,4.25419,0.000179882,9.76421,0.335584
54,39.1671,60.1043,1.21982,44.6619,56.648,0.920936,45.7228,54.313,0.889331,43.1821,58.7092,1.17808,45.922,53.9143,0.896031,6.49143,0.298887,8.74746,0.330492,4.25049,0.0417417,9.16214,0.323792
54.5,39.422,60.8005,1.15059,45.7023,56.6605,0.893814,47.0255,54.1001,0.853449,43.4512,59.3068,1.11309,47.0076,53.8713,0.86926,7.52213,0.256776,10.1346,0.297141,4.29721,0.0374955,10.274,0.28133
55,39.6461,61.3021,1.24073,46.5895,56.7805,0.882917,48.2816,53.9374,0.832866,43.7422,59.9012,1.15969,48.0762,53.8541,0.849148,8.28593,0.357816,11.3495,0.407866,4.32907,0.0810424,11.249,0.391584
55.5,39.8638,61.9376,1.25891,46.5825,57.4781,0.898438,48.2736,54.6394,0.850288,43.9749,60.4629,1.20392,48.1352,54.4995,0.863761,8.06397,0.360468,11.135,0.408617,4.36759,0.0549812,11.1239,0.395144
56,40.0848,62.6229,1.36908,47.1225,57.7909,0.899797,49.2005,54.6929,0.839806,44.1999,61.0678,1.27441,48.9346,54.6439,0.855498,8.53683,0.469286,12.0823,0.529277,4.39917,0.0946721,11.9157,0.513585
56.5,40.2108,63.2392,1.40154,47.485,58.2122,0.910337,50.1116,54.7499,0.82969,44.3849,61.683,1.32438,49.7307,54.7773,0.84872,8.84226,0.4912,13.042,0.571847,4.45478,0.077156,12.7371,0.552817
57,40.3303,63.9382,1.333,47.1314,59.1369,0.937416,49.603,55.8094,0.861212,44.5244,62.2595,1.29367,49.4007,55.6892,0.87621,8.32514,0.395588,12.3313,0.471792,4.5176,0.0393361,12.2604,0.456794
