time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.3769,5.3769,0.88507,3.43058,5.40811,0.826116,3.43055,5.40807,0.826108,3.43092,5.40947,0.824243,3.43195,5.40838,0.828348,0.0620919,0.0589545,0.0620493,0.0589626,0.0630808,0.0608277,0.0634161,0.0567221
1,3.7569,5.84135,0.913132,3.85718,5.8797,0.895679,3.85712,5.87962,0.895675,3.86004,5.88052,0.890901,3.85674,5.88045,0.892282,0.107361,0.0174532,0.107284,0.0174564,0.110325,0.0222304,0.107221,0.0208497
1.5,4.20546,6.42211,0.957751,4.23862,6.36752,0.93714,4.23852,6.36738,0.937135,4.24679,6.36619,0.926738,4.23975,6.36628,0.926433,0.0638728,0.0206106,0.063944,0.020616,0.0695319,0.0310134,0.0655144,0.0313178
2,4.59876,6.98119,1.08171,4.61266,6.86945,0.927908,4.61264,6.86941,0.92791,4.63248,6.86146,0.867572,4.61753,6.86568,0.92622,0.112598,0.153798,0.112637,0.153796,0.124387,0.214133,0.117021,0.155486
2.5,4.92123,7.5871,1.03561,4.99418,7.40132,0.962918,4.9939,7.40098,0.962948,5.05132,7.36762,0.912386,5.00311,7.39188,0.945205,0.199584,0.0726881,0.199797,0.0726573,0.255129,0.12322,0.211698,0.0904006
3,5.28988,8.20885,1.00361,5.34522,7.9094,0.9707,5.3448,7.90885,0.970712,5.43243,7.85697,0.905643,5.36053,7.89385,0.955123,0.304529,0.0329138,0.304989,0.0329025,0.379665,0.0979707,0.322829,0.048491
3.5,5.67997,8.82125,1.09673,5.73545,8.47462,0.975814,5.73445,8.47346,0.975891,5.861,8.39756,0.896248,5.7546,8.4532,0.962748,0.351046,0.120919,0.352029,0.120842,0.460738,0.200485,0.375542,0.133985
4,5.96587,9.37846,1.07551,6.12881,9.0458,0.978703,6.12729,9.04416,0.978792,6.30214,8.93772,0.865985,6.15048,9.02063,0.968518,0.370423,0.0968083,0.371227,0.0967187,0.554375,0.209526,0.402642,0.106993
4.5,6.20731,9.8254,1.0775,6.51035,9.59923,0.97968,6.50817,9.59671,0.979716,6.74035,9.4532,0.867687,6.52986,9.57259,0.974039,0.37814,0.0978232,0.37791,0.0977867,0.650127,0.209816,0.409821,0.103464
5,6.45271,10.2819,1.06536,6.88402,10.1367,0.978906,6.88094,10.1328,0.978889,7.16705,9.95558,0.867417,6.89684,10.1103,0.978016,0.455073,0.0864542,0.453425,0.0864713,0.785327,0.197943,0.476111,0.0873435
5.5,6.80079,10.9109,1.05088,7.25134,10.6507,0.974434,7.24636,10.6441,0.974458,7.57495,10.4428,0.894009,7.25217,10.6244,0.977965,0.520262,0.0764492,0.519326,0.0764253,0.904632,0.156874,0.534592,0.0729183
6,7.05026,11.3466,1.09358,7.59683,11.1616,0.979891,7.59216,11.1554,0.979908,7.9845,10.9139,0.767172,7.59683,11.1364,0.983065,0.577067,0.113692,0.574669,0.113674,1.02959,0.32641,0.585625,0.110517
6.5,7.35523,11.9365,1.07919,7.94466,11.668,0.981974,7.93942,11.6611,0.982018,8.42841,11.3493,0.803274,7.94078,11.6433,0.985572,0.647704,0.0972179,0.645849,0.0971743,1.22327,0.275918,0.65482,0.0936194
7,7.70688,12.5932,1.17444,8.2938,12.1684,0.982092,8.28752,12.1603,0.982206,8.8565,11.7946,0.816152,8.28421,12.1447,0.986584,0.724541,0.192346,0.724239,0.192232,1.39981,0.358286,0.731089,0.187854
7.5,7.95227,13.1795,1.17943,8.63762,12.7399,0.998802,8.63567,12.7348,0.998308,9.33253,12.2789,0.728797,8.63438,12.7195,1.0015,0.814241,0.18063,0.815386,0.181124,1.64812,0.450635,0.822755,0.177932
8,8.14555,13.6479,1.14866,8.94811,13.2363,1.0058,8.94538,13.2321,1.00569,9.77674,12.6764,0.754488,8.95341,13.2098,1.00475,0.901965,0.142857,0.901474,0.142971,1.89859,0.394171,0.919017,0.143907
8.5,8.36812,14.1435,1.15892,9.33317,13.7252,0.991642,9.32902,13.7188,0.991578,10.2306,13.1115,0.792215,9.31533,13.71,0.998485,1.0518,0.167279,1.05056,0.167343,2.12927,0.366706,1.04169,0.160437
9,8.59684,14.667,1.12643,9.63281,14.1838,0.995722,9.6232,14.1803,0.997034,10.6259,13.505,0.781823,9.62352,14.1597,0.998003,1.14312,0.130708,1.13592,0.129396,2.33822,0.344607,1.14517,0.128427
9.5,8.85523,15.2097,1.2216,9.86698,14.7756,1.03514,9.86002,14.778,1.03657,11.0919,13.9417,0.680183,9.91068,14.7237,1.02087,1.10094,0.186458,1.09361,0.185032,2.57104,0.541414,1.162,0.200729
10,9.07987,15.8266,1.20821,10.1887,15.2281,1.02744,10.1748,15.2337,1.03013,11.5325,14.2971,0.722601,10.2374,15.169,1.01345,1.26011,0.180772,1.24515,0.178081,2.89051,0.485609,1.33129,0.194765
10.5,9.32264,16.4666,1.20824,10.6102,15.7472,1.00932,10.6032,15.7481,1.00994,12.0313,14.7514,0.76632,10.6293,15.7054,1.00763,1.47489,0.198915,1.46838,0.198296,3.20608,0.441916,1.51224,0.20061
11,9.52308,16.995,1.2691,10.8972,16.2753,1.02382,10.8864,16.2792,1.02534,12.4736,15.1692,0.743591,10.9525,16.2061,1.01074,1.55122,0.245282,1.53985,0.24376,3.46979,0.525507,1.6327,0.258354
11.5,9.69763,17.5559,1.25864,10.9561,16.9256,1.10251,10.9362,16.9354,1.10625,12.9183,15.5549,0.665326,11.1746,16.7474,1.03696,1.40747,0.156123,1.38526,0.152384,3.79165,0.593311,1.68375,0.221673
12,9.90305,18.1925,1.29836,10.8465,17.7329,1.22977,10.8279,17.7337,1.23221,13.4203,15.9398,0.625723,11.2685,17.4231,1.09765,1.04944,0.0685875,1.03237,0.0661458,4.17677,0.672635,1.56727,0.200704
12.5,10.039,18.6792,1.37414,10.9309,18.403,1.28016,10.9155,18.3972,1.28126,13.9364,16.308,0.60235,11.1918,18.2012,1.18805,0.933662,0.0939873,0.920725,0.0928835,4.56199,0.771794,1.24796,0.186089
13,10.1431,19.2016,1.43815,10.8903,19.1451,1.43562,10.8829,19.1257,1.43529,14.4794,16.6533,0.464256,10.3509,19.4335,1.44689,0.74933,0.00253315,0.743639,0.00286003,5.0296,0.973895,0.311419,0.00874085
13.5,10.2285,19.8419,1.46891,10.9885,19.7097,1.41979,10.9764,19.6939,1.41984,15.0093,16.9101,0.485367,10.5305,19.9436,1.42752,0.771401,0.049114,0.762348,0.0490618,5.60809,0.983538,0.318585,0.0413877
14,10.3043,20.5828,1.5869,11.0396,20.3618,1.56188,11.0306,20.3441,1.56211,15.5904,17.1918,0.334487,10.4221,20.6713,1.60427,0.767778,0.0250182,0.764514,0.0247847,6.28026,1.25241,0.147345,0.0173772
14.5,10.2946,21.1882,1.66655,11.0286,20.9852,1.63251,11.0196,20.9677,1.63267,16.1846,17.3857,0.27064,10.3749,21.2994,1.66854,0.761565,0.0340382,0.757802,0.0338756,7.01083,1.39591,0.137163,0.00199273
15,10.238,21.7767,1.71343,10.9824,21.7245,1.63768,10.9837,21.702,1.63723,16.864,17.616,0.269072,10.2484,22.073,1.67134,0.746199,0.0757512,0.749384,0.0762058,7.82397,1.44436,0.29652,0.0420976
15.5,10.1389,22.4671,1.69251,10.9376,22.2893,1.67368,10.9339,22.2699,1.67353,17.4317,17.7459,0.234998,10.2125,22.6187,1.70689,0.818285,0.0188337,0.819081,0.0189802,8.68765,1.45752,0.1685,0.0143793
16,10.0684,23.0431,1.7209,10.8841,22.8775,1.64262,10.8773,22.86,1.64255,18.0182,17.8803,0.268883,10.1562,23.1946,1.6722,0.832289,0.0782723,0.829352,0.0783484,9.47911,1.45201,0.17506,0.048694
16.5,9.97423,23.6659,1.76395,10.8282,23.4853,1.71263,10.8206,23.4686,1.71273,18.6165,18.0275,0.193301,10.0877,23.7974,1.74652,0.872865,0.0513212,0.869028,0.0512215,10.3189,1.57065,0.173673,0.0174335
17,9.83441,24.3808,1.74555,10.7345,24.1006,1.74673,10.7268,24.0843,1.74683,19.2315,18.1417,0.160214,9.9738,24.4092,1.77989,0.942709,0.00118617,0.940366,0.00127681,11.2796,1.58533,0.142272,0.0343446
17.5,9.74338,24.8963,1.71337,10.6441,24.611,1.72775,10.6273,24.599,1.72816,19.7765,18.1945,0.183481,9.91725,24.8893,1.75594,0.944879,0.0143793,0.932578,0.014793,12.0656,1.52989,0.174006,0.0425767
18,9.67066,25.4029,1.67849,10.5511,25.2397,1.69247,10.5346,25.2277,1.69282,20.3991,18.319,0.217219,9.80119,25.5177,1.71946,0.895403,0.0139819,0.881557,0.0143293,12.8562,1.46127,0.173794,0.040967
18.5,9.59589,26.0946,1.72158,10.4859,25.8315,1.66382,10.4668,25.8208,1.66426,20.9896,18.4453,0.246243,9.73321,26.1007,1.68974,0.928043,0.0577564,0.912935,0.0573149,13.7233,1.47534,0.137462,0.0318345
19,9.5094,26.6638,1.7832,10.4023,26.436,1.80794,10.3822,26.4257,1.80863,21.5933,18.5652,0.0911899,9.6376,26.7014,1.84292,0.921467,0.024735,0.904681,0.0254328,14.5467,1.69201,0.133589,0.0597136
19.5,9.38294,27.2502,1.77643,10.273,26.9979,1.75725,10.2486,26.9894,1.75795,22.1814,18.6106,0.150125,9.51039,27.249,1.78429,0.925098,0.0191805,0.904125,0.0184815,15.4416,1.62631,0.127463,0.00785859
20,9.26735,27.8044,1.7474,10.1568,27.6135,1.7629,10.1322,27.605,1.7636,22.8029,18.7041,0.143128,9.37637,27.8617,1.79064,0.909744,0.0155019,0.887563,0.0162015,16.3103,1.60427,0.123201,0.0432362
20.5,9.15746,28.4201,1.74335,10.0444,28.226,1.73614,10.0191,28.2178,1.73682,23.4217,18.7976,0.171157,9.24786,28.4705,1.76227,0.907891,0.00720247,0.885116,0.00652316,17.2065,1.57219,0.103464,0.0189203
21,9.05258,29.0219,1.73859,9.95412,28.8147,1.7033,9.92629,28.8075,1.70405,24.0167,18.8979,0.205287,9.15445,29.0515,1.72788,0.925041,0.0352865,0.899637,0.0345421,18.0672,1.5333,0.106084,0.010707
21.5,8.94669,29.6471,1.74252,9.876,29.4428,1.67959,9.84826,29.4355,1.68033,24.6364,19.0327,0.226971,9.05702,29.6787,1.70514,0.9515,0.0629354,0.92606,0.0621949,18.9429,1.51555,0.114766,0.037384
22,8.83224,30.3069,1.75279,9.81171,30.0458,1.68162,9.78222,30.0392,1.68244,25.2335,19.1654,0.223677,8.98413,30.2772,1.70793,1.01367,0.0711658,0.986994,0.0703499,19.8277,1.52911,0.154771,0.0448624
22.5,8.70231,31.013,1.81893,9.72006,30.678,1.78448,9.69127,30.6711,1.78537,25.8605,19.2907,0.113316,8.86834,30.9096,1.81665,1.07145,0.0344463,1.04638,0.0335563,20.7801,1.70562,0.195547,0.00227803
23,8.53412,31.6768,1.86611,9.58955,31.2475,1.81534,9.55745,31.2415,1.81629,26.452,19.3409,0.0873871,8.73568,31.4693,1.84478,1.13943,0.0507656,1.11207,0.0498156,21.7537,1.77872,0.289292,0.0213321
23.5,8.33239,32.34,1.87399,9.45806,31.7609,1.80946,9.4189,31.7569,1.81059,27.0006,19.3608,0.0976152,8.62619,31.9663,1.83519,1.26587,0.0645296,1.23306,0.0634033,22.7368,1.77638,0.475362,0.038798
24,8.15644,32.9024,1.85884,9.3095,32.3862,1.79862,9.27079,32.3819,1.79968,27.639,19.43,0.105921,8.45449,32.5899,1.82406,1.26333,0.0602232,1.2299,0.0591546,23.6871,1.75292,0.43184,0.0347786
24.5,7.97844,33.5032,1.82144,9.16356,33.0388,1.7879,9.12705,33.0338,1.78888,28.2987,19.5142,0.115154,8.27528,33.2437,1.81415,1.27285,0.0335363,1.24082,0.0325548,24.67,1.70628,0.394258,0.00728905
25,7.8062,34.1759,1.82166,9.05276,33.5929,1.74389,9.01176,33.589,1.74496,28.8727,19.5736,0.163714,8.17361,33.7875,1.76654,1.37616,0.0777715,1.34083,0.0767013,25.6324,1.65795,0.534672,0.0551201
