time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.52327,5.52327,0.905048,3.41748,5.39299,0.820566,3.41746,5.39296,0.820554,3.41808,5.39432,0.819464,3.41954,5.39351,0.824261,0.167824,0.0844823,0.167863,0.0844945,0.166416,0.0855847,0.166135,0.0807877
1,3.93209,6.04382,0.895018,3.82706,5.83128,0.844214,3.82704,5.83124,0.844201,3.82947,5.83282,0.837691,3.82751,5.83373,0.847202,0.237073,0.0508042,0.237125,0.0508172,0.234635,0.0573267,0.234686,0.047816
1.5,4.24937,6.43959,0.857998,4.23267,6.29799,0.886909,4.23263,6.29791,0.886898,4.2409,6.29669,0.876571,4.23115,6.30155,0.885404,0.142578,0.0289107,0.142659,0.0289002,0.143149,0.0185732,0.139232,0.0274062
2,4.72136,6.98561,0.793026,4.64795,6.79003,0.84683,4.64796,6.79003,0.846838,4.66282,6.78533,0.811872,4.64675,6.79359,0.857598,0.208899,0.0538037,0.20889,0.0538116,0.208651,0.0188452,0.205999,0.0645715
2.5,5.17021,7.44136,0.824894,5.0659,7.25267,0.831254,5.06593,7.2527,0.831256,5.09484,7.23823,0.806329,5.0617,7.25893,0.841858,0.215599,0.00635979,0.215563,0.00636189,0.216663,0.0185647,0.21226,0.0169645
3,5.56134,7.86467,0.901101,5.46192,7.70499,0.876428,5.46196,7.705,0.87642,5.50825,7.67825,0.852154,5.44911,7.71798,0.88083,0.188102,0.0246729,0.188072,0.0246816,0.193835,0.0489475,0.184704,0.0202712
3.5,5.90236,8.29538,0.962117,5.82859,8.1597,0.90963,5.82863,8.15965,0.909604,5.8908,8.12279,0.8837,5.81137,8.17571,0.907877,0.154432,0.0524868,0.154464,0.0525126,0.172978,0.0784164,0.150328,0.0542392
4,6.31526,8.88782,1.03599,6.2384,8.66492,0.88276,6.2386,8.66511,0.882761,6.31858,8.61594,0.79227,6.2192,8.6828,0.899566,0.235781,0.153235,0.235528,0.153234,0.271903,0.243725,0.226403,0.136429
4.5,6.61836,9.39948,1.00272,6.65297,9.20001,0.923858,6.65288,9.19997,0.923904,6.7864,9.10908,0.855775,6.63027,9.2168,0.916603,0.20245,0.0788602,0.202478,0.0788145,0.335515,0.146943,0.183068,0.0861151
5,7.01314,10.018,0.966201,7.0048,9.67623,0.936135,7.00456,9.67589,0.936116,7.17448,9.56014,0.872537,6.98192,9.69023,0.929301,0.341876,0.0300663,0.34222,0.0300847,0.485456,0.093664,0.329264,0.0369001
