time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.4973,5.4973,0.774129,3.42685,5.42369,0.785789,3.42685,5.42369,0.785784,3.42587,5.42549,0.779515,3.42763,5.42397,0.787393,0.101897,0.0116594,0.101892,0.0116551,0.101291,0.00538548,0.101154,0.0132637
1,3.92376,5.91426,0.780075,3.86897,5.86675,0.794344,3.86898,5.86675,0.794343,3.87193,5.86679,0.785014,3.86898,5.86757,0.794746,0.0725144,0.014269,0.0725104,0.0142679,0.0702844,0.00493851,0.0719766,0.0146712
1.5,4.3539,6.33984,0.792194,4.3064,6.32256,0.836074,4.30639,6.32255,0.836074,4.31588,6.31882,0.82561,4.30557,6.3236,0.834551,0.0505514,0.0438804,0.0505624,0.0438805,0.0434471,0.0334164,0.0509933,0.0423571
2,4.70538,6.69613,0.818695,4.72469,6.78799,0.848222,4.72468,6.78798,0.848223,4.74129,6.78037,0.831921,4.72423,6.7885,0.846827,0.093868,0.0295268,0.0938511,0.0295273,0.0915731,0.0132259,0.0942781,0.0281321
2.5,5.16506,7.18749,0.851655,5.16057,7.28534,0.858767,5.16055,7.28533,0.858779,5.18757,7.27117,0.836297,5.16043,7.28441,0.854866,0.0979588,0.00711167,0.0979508,0.00712389,0.0866642,0.015358,0.0970349,0.00321076
3,5.63831,7.72801,0.902033,5.54791,7.74719,0.891691,5.54785,7.74714,0.891691,5.58969,7.72327,0.867325,5.54813,7.74569,0.884458,0.0924171,0.0103411,0.0924579,0.0103414,0.0488553,0.0347074,0.0918992,0.0175747
3.5,5.95046,8.12301,0.874117,5.91175,8.2075,0.910383,5.91168,8.20738,0.910362,5.96914,8.17386,0.879172,5.91409,8.20418,0.902509,0.0929315,0.0362653,0.0928523,0.036245,0.054178,0.00505454,0.0889521,0.0283915
4,6.32915,8.57565,0.833357,6.28728,8.68909,0.91162,6.28727,8.68901,0.911597,6.36462,8.64261,0.849964,6.2915,8.68409,0.908591,0.120917,0.0782635,0.120844,0.0782395,0.0757708,0.0166067,0.114785,0.0752342
4.5,6.71433,8.99967,0.921046,6.65786,9.18971,0.93745,6.65747,9.1891,0.937424,6.77346,9.11601,0.884621,6.66518,9.17915,0.924167,0.198252,0.016404,0.197779,0.0163778,0.130508,0.0364253,0.186088,0.00312121
5,7.07627,9.47603,0.973386,7.05347,9.72485,0.943005,7.05251,9.72362,0.943038,7.20107,9.62979,0.871026,7.06239,9.70946,0.932499,0.24987,0.0303807,0.248732,0.0303479,0.198036,0.10236,0.233852,0.0408866
5.5,7.42563,9.98953,0.923217,7.44456,10.2508,0.942888,7.4424,10.248,0.942909,7.62314,10.135,0.895392,7.44718,10.2335,0.93992,0.261946,0.0196707,0.258998,0.0196923,0.245307,0.0278251,0.244939,0.016703
6,7.73743,10.4017,0.946905,7.82169,10.7576,0.942738,7.81816,10.7529,0.942745,8.02018,10.6305,0.90276,7.81634,10.7387,0.943883,0.365739,0.00416788,0.360359,0.0041608,0.363679,0.0441454,0.346075,0.00302291
6.5,8.11402,10.9249,1.01176,8.1541,11.2314,0.952189,8.15208,11.2287,0.952202,8.45375,11.0344,0.405631,8.15625,11.2122,0.950153,0.309113,0.0595712,0.306151,0.0595581,0.356933,0.60613,0.290318,0.061607
7,8.50171,11.5446,0.998991,8.45379,11.661,0.956745,8.45146,11.6583,0.956954,8.9569,11.2302,0.519037,8.46312,11.6339,0.95063,0.125873,0.0422456,0.124246,0.0420371,0.553221,0.479954,0.0972014,0.0483606
7.5,8.81749,12.0353,0.981218,8.80657,12.1217,0.94978,8.8025,12.117,0.950074,9.4665,11.5324,0.640806,8.80557,12.0949,0.949163,0.0870635,0.0314381,0.0829872,0.0311441,0.821073,0.340413,0.0607586,0.0320559
8,9.13217,12.5058,0.911276,9.15368,12.5726,0.945144,9.14717,12.5654,0.945585,9.9268,11.8829,0.715651,9.14231,12.545,0.94752,0.0702028,0.0338678,0.0614884,0.0343091,1.00965,0.195625,0.0405072,0.0362439
8.5,9.58044,13.0839,0.952363,9.50943,13.0346,0.942569,9.50023,13.0243,0.943003,10.3685,12.276,0.769318,9.487,13.0063,0.946886,0.0864711,0.0097934,0.0999636,0.00935944,1.12866,0.183045,0.121462,0.00547686
9,9.88724,13.5151,0.878144,9.84184,13.4827,0.944595,9.83006,13.4714,0.945367,10.776,12.6712,0.775341,9.81541,13.452,0.948333,0.0557649,0.0664508,0.0719331,0.0672233,1.2256,0.102803,0.0956278,0.070189
9.5,10.2574,13.9612,0.957837,10.2883,14.0247,0.936498,10.276,14.0053,0.93588,11.2772,13.1693,0.814212,10.2352,14.0035,0.946805,0.0706659,0.0213393,0.0479204,0.021957,1.29111,0.143625,0.0477949,0.0110322
