time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.47576,5.47576,0.762547,3.45868,5.45769,0.8046,3.45867,5.45767,0.804605,3.45726,5.45952,0.797087,3.4579,5.4574,0.802793,0.0248604,0.042053,0.024878,0.0420582,0.0246069,0.0345405,0.0256028,0.0402469
1,3.97022,5.94812,0.825389,3.88859,5.90615,0.828726,3.88857,5.90613,0.828727,3.89186,5.90567,0.819151,3.88846,5.90536,0.82755,0.0917923,0.00333658,0.0918183,0.00333785,0.08912,0.00623893,0.0922645,0.00216009
1.5,4.43901,6.45599,0.764819,4.32987,6.36754,0.758605,4.32988,6.36756,0.758611,4.33739,6.36528,0.739199,4.33106,6.36592,0.763592,0.140481,0.00621367,0.140454,0.00620779,0.136215,0.0256193,0.140589,0.00122693
2,4.84637,6.84692,0.785879,4.79054,6.8173,0.795542,4.79055,6.81733,0.795548,4.80906,6.80691,0.781252,4.78878,6.81778,0.795954,0.0632013,0.0096627,0.0631824,0.00966856,0.0547163,0.00462773,0.0645473,0.0100746
2.5,5.28627,7.28724,0.765423,5.19935,7.23695,0.816463,5.19936,7.23697,0.816459,5.22628,7.22142,0.801124,5.19699,7.23886,0.818422,0.100417,0.0510398,0.100402,0.0510353,0.0890571,0.0357004,0.101542,0.0529987
3,5.82461,7.80449,0.712381,5.63696,7.69193,0.791482,5.63699,7.69196,0.791484,5.67154,7.67189,0.768948,5.63446,7.69403,0.796583,0.218816,0.079101,0.218779,0.0791032,0.202515,0.0565669,0.219902,0.0842018
3.5,6.30039,8.21541,0.714841,6.05117,8.10906,0.796338,6.0512,8.10908,0.796331,6.0968,8.08134,0.774773,6.04659,8.11382,0.80257,0.270965,0.0814976,0.270927,0.0814904,0.243776,0.0599326,0.273378,0.0877295
4,6.70161,8.56367,0.720624,6.50098,8.54197,0.734212,6.50103,8.54201,0.734212,6.55294,8.51057,0.709363,6.49815,8.54564,0.747027,0.201797,0.0135879,0.201743,0.0135883,0.157864,0.0112613,0.204257,0.0264032
4.5,7.22647,9.02458,0.647503,6.93603,8.90975,0.690106,6.9361,8.90974,0.690095,6.99475,8.87365,0.669778,6.93475,8.91339,0.701159,0.312313,0.0426025,0.312252,0.0425918,0.276537,0.0222742,0.312191,0.0536552
5,7.70789,9.38867,0.678774,7.40296,9.29604,0.705087,7.40304,9.29602,0.705076,7.47158,9.25177,0.6872,7.39775,9.30427,0.711154,0.31869,0.0263129,0.318617,0.0263026,0.273096,0.00842652,0.321419,0.0323801
5.5,8.21726,9.79955,0.668946,7.84726,9.66283,0.690409,7.84737,9.66279,0.690395,7.92334,9.61323,0.671526,7.84165,9.67255,0.696693,0.39445,0.0214634,0.394369,0.0214497,0.348001,0.0025802,0.396501,0.0277471
6,8.69825,10.1798,0.709658,8.34675,10.0873,0.723054,8.34684,10.0873,0.723046,8.43363,10.0284,0.704692,8.33748,10.1,0.72376,0.363469,0.013396,0.363388,0.0133886,0.304869,0.00496544,0.369495,0.0141022
6.5,9.2072,10.6169,0.734767,8.85015,10.5302,0.71597,8.85023,10.5302,0.715969,8.94692,10.4632,0.692894,8.84012,10.5424,0.715898,0.367432,0.0187965,0.367359,0.0187979,0.302277,0.0418728,0.374565,0.0188684
7,9.62989,10.9989,0.788309,9.23305,10.8648,0.743792,9.23318,10.8647,0.743775,9.34051,10.7895,0.721135,9.22313,10.8792,0.748743,0.418868,0.044517,0.418775,0.0445343,0.357166,0.0671737,0.423993,0.0395654
7.5,10.141,11.513,0.820454,9.74079,11.3569,0.81558,9.74086,11.3568,0.815576,9.86505,11.2667,0.791442,9.72635,11.373,0.802604,0.429597,0.00487378,0.429562,0.00487753,0.369892,0.0290115,0.437674,0.0178499
8,10.6387,12.0468,0.79801,10.1491,11.7975,0.831617,10.1492,11.7974,0.831607,10.2882,11.6964,0.794535,10.1396,11.8086,0.81857,0.549452,0.0336068,0.549466,0.0335966,0.495688,0.00347527,0.553061,0.0205596
