time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.42249,5.42249,0.832546,3.44791,5.43601,0.818068,3.44789,5.43598,0.818067,3.44736,5.4376,0.813339,3.44806,5.43594,0.81795,0.0287837,0.0144784,0.028752,0.0144789,0.0290899,0.0192069,0.0288899,0.0145959
1,3.83413,5.8749,0.877835,3.85631,5.87211,0.855068,3.85628,5.87207,0.85506,3.85931,5.8725,0.848007,3.85649,5.8727,0.855525,0.0223502,0.0227677,0.022325,0.0227752,0.0252944,0.0298283,0.022464,0.0223102
1.5,4.20601,6.32277,0.806135,4.27005,6.3301,0.800591,4.27006,6.33011,0.80059,4.27702,6.32909,0.778476,4.27059,6.33138,0.809483,0.064461,0.00554363,0.064473,0.00554451,0.0712905,0.0276587,0.0651475,0.0033486
2,4.66908,6.80546,0.806636,4.6688,6.73819,0.813728,4.66882,6.73818,0.813712,4.68691,6.72947,0.794858,4.66543,6.74428,0.823104,0.0672647,0.00709194,0.0672765,0.00707594,0.0780459,0.0117779,0.0612923,0.0164678
2.5,5.13658,7.29324,0.670816,5.13504,7.19644,0.716778,5.13507,7.19645,0.716788,5.15706,7.18604,0.696431,5.13421,7.20035,0.725928,0.0968171,0.0459622,0.0967992,0.0459725,0.109144,0.0256157,0.0929191,0.0551127
3,5.54364,7.61628,0.69752,5.58278,7.57894,0.716665,5.58282,7.57894,0.716661,5.61357,7.56191,0.700765,5.57974,7.58592,0.722984,0.0540931,0.0191447,0.0541221,0.0191407,0.0885812,0.00324425,0.0471697,0.0254642
3.5,5.97668,7.9792,0.640204,6.02587,7.93536,0.652972,6.02592,7.93533,0.652961,6.06089,7.91622,0.636917,6.02488,7.94161,0.6587,0.0658837,0.0127672,0.0659459,0.012756,0.105149,0.00328728,0.0611241,0.0184955
4,6.57305,8.42341,0.501489,6.59601,8.31372,0.418151,6.59602,8.31368,0.418158,6.62922,8.29757,0.403333,6.60231,8.30932,0.408723,0.112064,0.0833384,0.112105,0.083331,0.137802,0.0981565,0.117777,0.092766
4.5,7.12503,8.72602,0.491014,7.20304,8.62395,0.504691,7.20306,8.62397,0.504694,7.24437,8.59814,0.498375,7.20881,8.61871,0.506399,0.128471,0.0136779,0.128467,0.0136809,0.174919,0.00736129,0.136147,0.0153859
5,7.56867,8.96323,0.437061,7.75121,8.91332,0.458047,7.75122,8.91334,0.458048,7.79545,8.88628,0.447289,7.75676,8.90852,0.456088,0.189235,0.0209862,0.189245,0.0209871,0.239477,0.0102284,0.195886,0.0190272
5.5,8.19173,9.25432,0.442623,8.31606,9.18758,0.440096,8.31607,9.18759,0.440097,8.36465,9.15655,0.429919,8.322,9.18182,0.43818,0.141113,0.00252708,0.141115,0.00252642,0.198654,0.0127042,0.14909,0.00444341
6,8.84602,9.56445,0.528276,8.83159,9.42369,0.483891,8.83162,9.42368,0.483886,8.88479,9.38839,0.475249,8.83912,9.4173,0.485091,0.141498,0.0443857,0.141506,0.04439,0.180282,0.0530271,0.147313,0.0431852
6.5,9.28812,9.82246,0.4848,9.4156,9.74052,0.498106,9.41562,9.74052,0.498106,9.47373,9.70051,0.487659,9.42226,9.7341,0.49675,0.151542,0.0133061,0.151555,0.013306,0.222084,0.00285864,0.160626,0.0119495
