time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.5017,5.5017,0.812903,3.45616,5.44189,0.828639,3.45613,5.44185,0.828641,3.45569,5.44343,0.82427,3.45602,5.44169,0.827792,0.0751738,0.0157369,0.0752225,0.0157381,0.0742426,0.0113673,0.0754148,0.0148898
1,3.96846,5.99487,0.780471,3.90014,5.92383,0.783913,3.90013,5.92383,0.783923,3.90254,5.9243,0.766777,3.90049,5.9226,0.784444,0.0985612,0.0034424,0.0985681,0.00345212,0.0965681,0.0136933,0.0992066,0.00397346
1.5,4.3753,6.39772,0.882211,4.32936,6.36516,0.84165,4.32934,6.36515,0.841653,4.34221,6.35829,0.827625,4.32819,6.36539,0.841433,0.0562974,0.0405614,0.0563217,0.0405583,0.0514755,0.0545858,0.0571334,0.0407779
2,4.81539,6.93248,0.819899,4.76648,6.85796,0.852178,4.76645,6.85795,0.852189,4.78818,6.84565,0.832971,4.76525,6.85717,0.848989,0.0891407,0.0322791,0.0891638,0.0322902,0.0909919,0.0130724,0.09047,0.0290906
2.5,5.28731,7.43814,0.819426,5.16578,7.30072,0.825054,5.16578,7.30074,0.825052,5.19617,7.28346,0.799964,5.1657,7.30002,0.832835,0.183454,0.00562813,0.183436,0.00562585,0.179541,0.0194621,0.18403,0.0134091
3,5.72527,7.90698,0.749734,5.60457,7.76052,0.795097,5.60458,7.76057,0.795103,5.64434,7.73724,0.771576,5.60378,7.76055,0.803806,0.189786,0.0453638,0.189743,0.0453697,0.18805,0.0218426,0.190264,0.0540719
3.5,6.16923,8.32035,0.782635,6.03326,8.19279,0.791845,6.03328,8.19282,0.791844,6.08385,8.16197,0.769816,6.03025,8.19509,0.799099,0.18644,0.00921079,0.186403,0.00920952,0.179924,0.0128181,0.187102,0.0164644
4,6.68174,8.83003,0.843469,6.45367,8.62579,0.817331,6.45369,8.62581,0.817325,6.51712,8.58571,0.795201,6.44574,8.6327,0.821908,0.306161,0.026138,0.306123,0.026144,0.294613,0.0482674,0.30763,0.0215604
4.5,7.02452,9.21513,0.933624,6.83989,9.05092,0.857172,6.83994,9.05089,0.857153,6.91723,9.00125,0.834142,6.82713,9.06253,0.85815,0.24709,0.0764529,0.247075,0.0764711,0.239284,0.0994827,0.249494,0.075475
5,7.42786,9.76006,0.960642,7.22199,9.50492,0.886465,7.22202,9.50481,0.886439,7.31435,9.44535,0.858998,7.20775,9.51722,0.880606,0.327839,0.0741771,0.327908,0.0742029,0.334554,0.101644,0.327749,0.0800356
5.5,7.72193,10.1807,0.946443,7.69779,10.0987,0.923831,7.69745,10.0983,0.923884,7.81383,10.0218,0.891717,7.68662,10.1037,0.896639,0.0854839,0.0226122,0.0859249,0.0225587,0.183513,0.0547261,0.0847104,0.049804
6,8.07403,10.6694,0.993333,8.11912,10.6407,0.921605,8.11833,10.6398,0.921637,8.26437,10.5436,0.80421,8.11271,10.639,0.905424,0.0534427,0.0717274,0.0532325,0.0716957,0.228152,0.189122,0.0491891,0.0879087
6.5,8.42429,11.2069,0.970891,8.47628,11.1101,0.922876,8.47508,11.1087,0.9229,8.67309,10.9735,0.829913,8.47208,11.1041,0.912819,0.109881,0.0480156,0.110568,0.0479912,0.341183,0.140979,0.113369,0.0580723
7,8.74206,11.6715,0.886205,8.84477,11.5946,0.92574,8.84328,11.5929,0.925768,9.08905,11.4235,0.815998,8.84229,11.5852,0.91802,0.128287,0.0395351,0.128183,0.039563,0.42649,0.0702067,0.132284,0.0318152
7.5,9.09782,12.1073,0.956722,9.22141,12.075,0.921298,9.21865,12.0716,0.921339,9.50667,11.8737,0.843387,9.21017,12.0656,0.921454,0.127742,0.035424,0.126006,0.0353827,0.470917,0.113335,0.119853,0.0352679
8,9.40469,12.5426,0.993171,9.56125,12.518,0.922159,9.55728,12.5133,0.92232,9.8794,12.2953,0.84559,9.54618,12.5051,0.922998,0.158484,0.071012,0.15538,0.0708514,0.535287,0.147581,0.146381,0.0701725
8.5,9.7826,13.1224,1.05715,9.90856,12.9923,0.931295,9.90541,12.9893,0.931582,10.296,12.7214,0.67997,9.90044,12.9771,0.92892,0.18112,0.125851,0.181151,0.125564,0.65145,0.377176,0.187106,0.128226
9,10.0531,13.602,1.03324,10.2609,13.4852,0.941202,10.2582,13.4834,0.941573,10.7708,13.1114,0.718049,10.2616,13.4651,0.93519,0.238323,0.0920392,0.236869,0.0916685,0.869338,0.315192,0.249361,0.0980508
