time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.48579,5.48579,0.778166,3.43132,5.42118,0.802637,3.43131,5.42116,0.802632,3.43079,5.42282,0.797883,3.43217,5.4214,0.804145,0.0845076,0.0244707,0.0845233,0.0244659,0.0836057,0.0197164,0.0837894,0.0259785
1,4.00955,6.00203,0.811028,3.89483,5.90918,0.817318,3.89482,5.90916,0.817328,3.89769,5.90929,0.806233,3.89434,5.90873,0.813774,0.147581,0.00629,0.147601,0.00630069,0.145305,0.00479441,0.148245,0.00274625
1.5,4.37091,6.38241,0.782547,4.35685,6.40661,0.820741,4.35683,6.40661,0.820756,4.36642,6.40277,0.805976,4.35741,6.40367,0.816406,0.0279929,0.0381944,0.0280021,0.0382098,0.0208511,0.0234291,0.0251913,0.0338597
2,4.88569,6.89425,0.735199,4.79839,6.85652,0.755664,4.79839,6.85656,0.755669,4.81319,6.85015,0.736342,4.80165,6.85157,0.760888,0.0951055,0.0204647,0.0950904,0.0204697,0.0848578,0.00114275,0.0942594,0.0256888
2.5,5.40538,7.36423,0.645123,5.26044,7.25809,0.66973,5.26045,7.25812,0.669731,5.27867,7.25026,0.655312,5.26683,7.25065,0.672525,0.179643,0.0246062,0.179624,0.0246072,0.170424,0.0101882,0.179154,0.027402
3,5.91236,7.74574,0.636029,5.76206,7.66566,0.694709,5.76206,7.6657,0.694713,5.78833,7.65158,0.683534,5.7667,7.65961,0.694471,0.170299,0.0586793,0.170279,0.0586832,0.155719,0.0475043,0.169218,0.0584412
3.5,6.42123,8.12149,0.666862,6.19312,8.01517,0.700012,6.19314,8.01518,0.700006,6.22498,7.99793,0.688059,6.19848,8.01022,0.702675,0.25168,0.0331497,0.251656,0.0331437,0.231916,0.021197,0.249,0.0358128
4,6.89834,8.49705,0.696659,6.66731,8.42599,0.743129,6.66733,8.42599,0.743126,6.70703,8.40306,0.730692,6.67117,8.42246,0.743121,0.241713,0.0464705,0.241695,0.046467,0.213153,0.0340331,0.239103,0.0464624
4.5,7.37167,8.89304,0.738384,7.1321,8.85021,0.738442,7.13211,8.85023,0.738442,7.17899,8.82261,0.720273,7.13605,8.84649,0.738779,0.243373,5.83452e-05,0.243353,5.77994e-05,0.205152,0.0181113,0.240171,0.000394935
5,7.80177,9.28449,0.700925,7.63866,9.32784,0.782292,7.63864,9.32787,0.782302,7.69769,9.2902,0.763227,7.64116,9.3235,0.774669,0.168777,0.0813678,0.168802,0.0813772,0.104244,0.0623027,0.16528,0.0737442
5.5,8.35533,9.75161,0.723136,8.05512,9.74426,0.792089,8.0551,9.74427,0.792089,8.12477,9.69921,0.767593,8.06002,9.73814,0.789121,0.3003,0.0689531,0.300313,0.0689531,0.236444,0.0444566,0.29561,0.0659844
6,8.7494,10.0994,0.678179,8.51731,10.16,0.680132,8.51745,10.1602,0.680138,8.59042,10.1139,0.63424,8.5223,10.1557,0.717199,0.239864,0.00195291,0.239772,0.00195961,0.159634,0.043939,0.233966,0.0390204
6.5,9.19,10.4544,0.681796,8.96023,10.5192,0.697988,8.96039,10.5193,0.697981,9.05264,10.4532,0.664218,8.95423,10.5285,0.722013,0.238723,0.0161929,0.238607,0.0161856,0.137367,0.0175781,0.247151,0.0402179
7,9.74558,10.9053,0.669275,9.40853,10.891,0.699315,9.40871,10.8911,0.699305,9.51447,10.8125,0.672492,9.39657,10.9077,0.71575,0.337354,0.0300401,0.33717,0.0300297,0.249064,0.00321687,0.349019,0.046475
7.5,10.1466,11.2225,0.764405,9.85128,11.2752,0.743436,9.85148,11.2753,0.743421,9.9716,11.1838,0.718476,9.82904,11.3034,0.75442,0.299945,0.0209695,0.29976,0.0209844,0.179204,0.0459297,0.327665,0.00998489
8,10.6509,11.7061,0.80231,10.3199,11.7244,0.798863,10.3201,11.7244,0.798853,10.4563,11.6191,0.7728,10.2897,11.7591,0.794573,0.331464,0.00344645,0.331296,0.00345692,0.213228,0.0295103,0.365064,0.00773637
8.5,11.1413,12.2134,0.789123,10.7878,12.1978,0.795418,10.7879,12.1979,0.79542,10.9414,12.0781,0.737597,10.7575,12.2313,0.7964,0.353906,0.00629542,0.353729,0.00629709,0.24141,0.0515257,0.384268,0.00727745
9,11.6022,12.6777,0.799147,11.1957,12.6263,0.81516,11.1958,12.6263,0.815145,11.3785,12.481,0.760224,11.1648,12.6595,0.811438,0.40966,0.0160123,0.409568,0.0159972,0.297884,0.0389232,0.437789,0.0122903
9.5,12.0634,13.1519,0.749875,11.5836,13.052,0.830495,11.5836,13.0518,0.830451,11.7952,12.8827,0.774188,11.5537,13.0827,0.824193,0.490095,0.0806202,0.490179,0.0805761,0.379973,0.0243132,0.514449,0.0743184
10,12.5852,13.6378,0.761423,11.9876,13.505,0.842749,11.987,13.5041,0.842711,12.2285,13.3119,0.795926,11.9583,13.5314,0.834874,0.612148,0.0813257,0.612932,0.0812875,0.483139,0.034503,0.635855,0.0734507
10.5,13.0287,14.0606,0.746452,12.451,14.0114,0.844389,12.4491,14.0091,0.844412,12.7151,13.7997,0.795006,12.4156,14.0372,0.842248,0.579868,0.0979367,0.581956,0.0979592,0.407926,0.0485535,0.613632,0.0957953
11,13.5497,14.5425,0.759039,12.8346,14.4532,0.852144,12.8336,14.4519,0.852166,13.1601,14.1914,0.557328,12.8048,14.4756,0.847104,0.720661,0.0931043,0.721827,0.0931268,0.524493,0.201712,0.747871,0.0880653
11.5,14.0669,15.0331,0.717998,13.1971,14.8787,0.858299,13.1963,14.8776,0.858349,13.6393,14.4918,0.618115,13.1727,14.895,0.851148,0.883393,0.140302,0.884409,0.140351,0.68982,0.0998829,0.904811,0.13315
12,14.5964,15.4956,0.637996,13.5914,15.3777,0.8792,13.5927,15.379,0.879217,14.1626,14.8689,0.637299,13.5908,15.3801,0.859942,1.0119,0.241204,1.0105,0.241221,0.762283,0.000697132,1.01226,0.221946
12.5,15.0542,15.8351,0.605097,13.9168,15.9275,0.932285,13.9214,15.9323,0.932131,14.6806,15.2449,0.605661,13.9873,15.8803,0.877512,1.14119,0.327188,1.13702,0.327034,0.698508,0.000564212,1.06792,0.272415
13,15.6346,16.2365,0.569299,14.2776,16.516,0.967556,14.2835,16.5207,0.966988,15.2456,15.6449,0.62207,14.3939,16.4364,0.901066,1.38543,0.398257,1.38067,0.397689,0.708013,0.0527709,1.25666,0.331767
13.5,16.1056,16.5379,0.628663,14.5853,17.0419,0.990565,14.5904,17.0466,0.990347,15.7421,15.9986,0.621298,14.7488,16.9228,0.913858,1.60165,0.361902,1.59833,0.361685,0.650373,0.00736476,1.41033,0.285195
14,16.7081,16.976,0.713008,14.9624,17.516,0.965384,14.9681,17.5215,0.965241,16.2377,16.3595,0.656384,15.1558,17.3659,0.901629,1.82737,0.252376,1.82357,0.252234,0.775515,0.056624,1.60054,0.188621
14.5,17.1334,17.3438,0.73033,15.3618,17.9929,0.922303,15.3684,17.9992,0.922193,16.7288,16.7481,0.705875,15.6058,17.7908,0.878778,1.88677,0.191973,1.88277,0.191863,0.720021,0.0244556,1.59171,0.148448
15,17.518,17.6881,0.739996,15.7282,18.4804,0.928035,15.7346,18.4866,0.927956,17.1969,17.1433,0.69271,16.0117,18.2369,0.874663,1.95724,0.188039,1.95397,0.187959,0.632394,0.0472869,1.60311,0.134666
15.5,18.0304,18.156,0.724729,16.1606,19.0117,0.901625,16.1676,19.0173,0.901529,17.725,17.5845,0.719128,16.4846,18.7242,0.86652,2.05623,0.176897,2.05231,0.1768,0.647952,0.00560051,1.64688,0.141791
16,18.4861,18.5595,0.757073,16.646,19.573,0.873684,16.6539,19.5775,0.873529,18.2873,18.0725,0.741698,17.0046,19.2453,0.858328,2.10067,0.116612,2.09596,0.116457,0.52598,0.0153749,1.63253,0.101255
16.5,18.9592,19.0066,0.71295,17.1212,20.1487,0.899533,17.131,20.1529,0.89917,18.8853,18.5314,0.464809,17.5096,19.7899,0.861015,2.16394,0.186583,2.15789,0.18622,0.480949,0.248141,1.64772,0.148065
17,19.476,19.4534,0.664169,17.4868,20.6461,0.928522,17.497,20.6506,0.928087,19.4325,18.8253,0.562114,17.911,20.2496,0.864375,2.31935,0.264353,2.31292,0.263919,0.629624,0.102055,1.75587,0.200207
17.5,19.9659,19.8369,0.645619,17.8152,21.2049,1.00017,17.8262,21.2097,0.999621,19.9787,19.1751,0.582544,18.3138,20.7438,0.874104,2.54888,0.35455,2.54217,0.354002,0.661904,0.0630751,1.88458,0.228484
18,20.4996,20.239,0.664433,18.2882,21.7347,0.92257,18.3008,21.7389,0.922105,20.5636,19.5852,0.66951,18.8277,21.2269,0.862717,2.6698,0.258137,2.66175,0.257672,0.65691,0.00507656,1.942,0.198284
18.5,21.0165,20.6438,0.670769,18.6478,22.2304,0.940354,18.6603,22.2344,0.939923,21.0489,19.9642,0.652788,19.2358,21.6701,0.861861,2.85095,0.269585,2.84282,0.269154,0.680371,0.0179808,2.05522,0.191092
19,21.584,21.0942,0.574365,18.9808,22.7711,1.00997,18.993,22.7746,1.00954,21.5629,20.3394,0.583178,19.6408,22.1437,0.867567,3.09658,0.4356,3.08823,0.435172,0.755034,0.00881306,2.20851,0.293202
19.5,22.1429,21.4558,0.578864,19.2841,23.3237,1.06791,19.2961,23.3269,1.06761,22.0937,20.6808,0.547067,20.0111,22.6398,0.881041,3.41487,0.489048,3.40665,0.488748,0.776573,0.0317974,2.43854,0.302176
20,22.6845,21.8098,0.632531,19.5992,23.8407,1.01052,19.6113,23.844,1.01028,22.6092,21.0063,0.611707,20.4487,23.0469,0.869587,3.69368,0.377993,3.68542,0.377745,0.807031,0.0208245,2.55525,0.237056
20.5,23.1831,22.1753,0.570261,19.9147,24.3447,1.00121,19.9266,24.3481,1.00099,23.0979,21.3496,0.621158,20.8447,23.4729,0.867468,3.92285,0.430951,3.91488,0.430731,0.830119,0.0508964,2.67431,0.297207
21,23.6102,22.4492,0.578702,20.2347,24.8714,1.05019,20.2465,24.8747,1.04995,23.6084,21.6997,0.558813,21.2245,23.9427,0.874759,4.15468,0.47149,4.14705,0.471244,0.749524,0.0198892,2.81471,0.296057
21.5,24.0887,22.7618,0.610967,20.515,25.3698,1.03441,20.5262,25.3734,1.03421,24.0945,22.0045,0.58434,21.5968,24.3558,0.873036,4.42417,0.42344,4.41716,0.423241,0.757344,0.0266276,2.95812,0.262068
22,24.5664,23.0964,0.609289,20.8282,25.9008,1.04139,20.8394,25.9042,1.04119,24.6123,22.3441,0.577459,21.9945,24.8091,0.875204,4.67317,0.432097,4.66628,0.431899,0.753639,0.0318295,3.08999,0.265915
22.5,25.0634,23.4432,0.575123,21.1063,26.4057,1.06714,21.1171,26.4093,1.06695,25.1009,22.6536,0.551924,22.3322,25.2569,0.882066,4.94314,0.492018,4.93673,0.491828,0.790474,0.023199,3.27859,0.306943
23,25.5208,23.7397,0.605244,21.4121,26.9594,1.07658,21.4229,26.9628,1.07639,25.643,22.9853,0.543127,22.7177,25.7419,0.889269,5.21994,0.471334,5.21353,0.471145,0.764239,0.0621176,3.44467,0.284024
23.5,26.0466,24.1035,0.613345,21.7016,27.5009,1.08075,21.7123,27.5043,1.08057,26.172,23.3024,0.540537,23.0883,26.2133,0.895137,5.51562,0.467408,5.50921,0.467227,0.810874,0.0728081,3.6336,0.281792
24,26.5371,24.4488,0.606009,21.9732,28.0204,1.07236,21.9836,28.0239,1.07219,26.6769,23.6041,0.551798,23.4629,26.6418,0.894303,5.79534,0.466346,5.7893,0.466185,0.856205,0.054211,3.77629,0.288294
24.5,27.0985,24.8378,0.56684,22.2152,28.5089,1.09731,22.2249,28.5128,1.09716,27.1468,23.8822,0.526054,23.7469,27.0886,0.903115,6.10932,0.530472,6.10393,0.530324,0.956792,0.040786,4.03725,0.336275
25,27.5207,25.1066,0.561846,22.4798,29.0412,1.10491,22.4892,29.0452,1.10477,27.6648,24.1781,0.518532,24.0716,27.5703,0.912597,6.39477,0.543062,6.3898,0.542925,0.939603,0.043314,4.23872,0.350751
25.5,28.0794,25.4583,0.49672,22.7534,29.6171,1.18113,22.7629,29.6209,1.18096,28.2285,24.4824,0.43387,24.19,28.2833,0.966012,6.75742,0.684411,6.75222,0.684237,0.987231,0.0628494,4.80718,0.469292
26,28.6782,25.7828,0.488778,22.9483,30.143,1.18889,22.9573,30.1471,1.18875,28.7422,24.7088,0.434885,24.309,28.8812,1.00121,7.20022,0.700111,7.19554,0.699973,1.07596,0.0538927,5.35628,0.512428
