time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.3733,5.3733,0.766819,3.43326,5.43752,0.775973,3.43327,5.43753,0.775973,3.4317,5.43948,0.767827,3.43345,5.43766,0.776524,0.0878588,0.00915464,0.0878771,0.00915401,0.0882678,0.00100882,0.0880969,0.00970506
1,3.76378,5.74953,0.711515,3.85729,5.84267,0.740533,3.85731,5.8427,0.740526,3.86001,5.8427,0.729904,3.85807,5.84362,0.74354,0.131988,0.0290174,0.132023,0.0290106,0.133948,0.0183884,0.13321,0.0320244
1.5,4.1698,6.09959,0.674431,4.32142,6.26119,0.721395,4.32145,6.26122,0.721394,4.32929,6.25837,0.710717,4.32153,6.26267,0.722064,0.221599,0.0469644,0.221636,0.046963,0.225052,0.0362861,0.222752,0.0476327
2,4.66868,6.49844,0.726368,4.78886,6.67645,0.740973,4.78889,6.67647,0.740972,4.80298,6.66971,0.730685,4.78842,6.67834,0.741312,0.214773,0.0146052,0.214806,0.0146037,0.217635,0.00431698,0.216099,0.0149437
2.5,5.12636,6.90504,0.713972,5.24611,7.10078,0.766537,5.24613,7.1008,0.766535,5.26686,7.08995,0.754878,5.24521,7.10297,0.766348,0.229461,0.0525658,0.229486,0.052564,0.232232,0.040906,0.230866,0.0523769
3,5.52455,7.25006,0.755485,5.68898,7.53233,0.7885,5.68899,7.53234,0.788497,5.71724,7.51683,0.774049,5.68784,7.53468,0.787883,0.326671,0.0330146,0.326686,0.0330119,0.329082,0.0185634,0.328131,0.0323977
3.5,6.05582,7.75046,0.74557,6.13605,7.96537,0.745859,6.13609,7.9654,0.745859,6.17078,7.94622,0.723099,6.13565,7.96742,0.752532,0.229395,0.000289239,0.22944,0.000289083,0.227022,0.0224711,0.231181,0.00696154
4,6.43735,8.10274,0.760445,6.54765,8.34372,0.756159,6.54771,8.34372,0.756146,6.59318,8.31645,0.735514,6.54458,8.34993,0.764515,0.265018,0.00428602,0.265048,0.00429887,0.264483,0.024931,0.269439,0.00406982
4.5,6.87626,8.52028,0.702512,7.02749,8.77069,0.688674,7.02755,8.77071,0.688676,7.07911,8.73952,0.666301,7.0258,8.77546,0.697469,0.292532,0.0138374,0.292583,0.0138359,0.298686,0.0362107,0.295774,0.0050427
5,7.44664,9.00316,0.676749,7.4971,9.14516,0.666479,7.49717,9.14516,0.666474,7.5568,9.10748,0.648093,7.49531,9.15052,0.671769,0.150698,0.0102699,0.150723,0.0102751,0.151715,0.0286557,0.155186,0.00497955
5.5,7.94022,9.39965,0.624815,7.95947,9.50683,0.678453,7.95955,9.50681,0.678443,8.02781,9.46205,0.661318,7.95587,9.51503,0.683078,0.108894,0.0536375,0.108892,0.0536279,0.107547,0.0365022,0.116443,0.0582625
6,8.38075,9.71736,0.597288,8.46649,9.90476,0.642617,8.46657,9.90475,0.642614,8.54197,9.85433,0.623326,8.46282,9.91238,0.644377,0.206082,0.0453291,0.206105,0.0453255,0.211544,0.0260382,0.211582,0.0470891
6.5,8.96369,10.1139,0.71945,8.92679,10.2613,0.702379,8.92689,10.2612,0.70237,9.01287,10.2011,0.684995,8.92095,10.2724,0.7052,0.151947,0.0170709,0.151891,0.0170803,0.100168,0.0344554,0.164222,0.0142505
7,9.45852,10.5474,0.76443,9.37342,10.6514,0.749822,9.37352,10.6513,0.749809,9.46963,10.5831,0.731566,9.36601,10.6645,0.749875,0.13437,0.0146078,0.134253,0.0146206,0.0373783,0.0328635,0.149217,0.0145544
7.5,9.82596,10.8997,0.80056,9.8076,11.0651,0.779409,9.80769,11.065,0.779394,9.91488,10.9884,0.756095,9.79988,11.0783,0.775874,0.166425,0.021151,0.166307,0.0211661,0.125561,0.0444655,0.180467,0.0246867
8,10.1844,11.2692,0.715283,10.3018,11.5312,0.743326,10.302,11.5312,0.74333,10.4221,11.4437,0.685333,10.2932,11.5447,0.756842,0.287127,0.0280426,0.287205,0.0280464,0.294873,0.0299506,0.296206,0.0415591
8.5,10.6357,11.6612,0.737015,10.7865,11.9696,0.737371,10.7867,11.9697,0.737377,10.9291,11.8604,0.697745,10.7731,11.9873,0.750037,0.343288,0.000356519,0.343401,0.000362376,0.354618,0.0392695,0.353809,0.0130226
9,11.127,12.1072,0.660935,11.3231,12.4219,0.686116,11.3233,12.422,0.686134,11.4747,12.3047,0.650886,11.308,12.4405,0.712384,0.37073,0.0251812,0.370882,0.0251987,0.399815,0.0100497,0.379202,0.0514485
9.5,11.7049,12.5566,0.715652,11.7786,12.8104,0.72068,11.7788,12.8105,0.720684,11.9501,12.6735,0.68788,11.7495,12.8438,0.737272,0.264317,0.00502815,0.26447,0.00503171,0.27163,0.027772,0.290625,0.0216205
10,12.0873,12.8891,0.756143,12.1949,13.1805,0.73391,12.1951,13.1806,0.7339,12.3814,13.0302,0.700501,12.156,13.2244,0.752335,0.310667,0.0222328,0.310793,0.0222436,0.326158,0.0556421,0.342325,0.00380789
