time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.37681,5.37681,0.716006,3.432,5.45057,0.747183,3.43203,5.45061,0.747185,3.42946,5.45285,0.735741,3.43168,5.4507,0.747111,0.0921261,0.0311766,0.0921813,0.0311792,0.0924926,0.0197351,0.0920383,0.0311054
1,3.85393,5.79192,0.710061,3.89042,5.87222,0.726344,3.89045,5.87227,0.726345,3.89362,5.87107,0.716438,3.89036,5.87208,0.72623,0.0882088,0.0162833,0.088268,0.0162844,0.0885487,0.00637726,0.0880559,0.0161691
1.5,4.23455,6.11911,0.724616,4.35463,6.27561,0.700211,4.35467,6.27566,0.700211,4.36254,6.27197,0.689777,4.35509,6.27526,0.700385,0.197264,0.0244055,0.197327,0.0244059,0.199371,0.0348391,0.19726,0.0242319
2,4.7516,6.57684,0.707455,4.84671,6.68795,0.685672,4.84675,6.68801,0.685675,4.85978,6.68123,0.67518,4.84721,6.68697,0.68461,0.146263,0.0217831,0.146326,0.0217802,0.150338,0.0322745,0.145847,0.0228449
2.5,5.14063,6.9095,0.770164,5.31323,7.08146,0.74122,5.31326,7.0815,0.741219,5.33332,7.0699,0.731966,5.31366,7.08097,0.741596,0.243641,0.0289434,0.243694,0.0289451,0.250717,0.0381977,0.243603,0.0285676
3,5.58526,7.34078,0.736505,5.77162,7.49241,0.719136,5.77166,7.49246,0.719135,5.79688,7.47819,0.703987,5.77216,7.49224,0.720913,0.240252,0.0173694,0.240314,0.01737,0.25232,0.0325181,0.240561,0.0155925
3.5,6.00658,7.7228,0.741875,6.231,7.89316,0.723034,6.23104,7.89321,0.723032,6.26397,7.87356,0.70784,6.23101,7.89388,0.72471,0.281757,0.0188407,0.281816,0.018843,0.298296,0.0340354,0.282201,0.0171653
4,6.46078,8.13909,0.710952,6.64267,8.25154,0.726174,6.64273,8.25156,0.726161,6.68296,8.22725,0.71019,6.64243,8.25452,0.731888,0.213845,0.0152224,0.213904,0.0152097,0.239037,0.000761425,0.215226,0.0209365
4.5,6.84914,8.47354,0.693121,7.13637,8.67497,0.681681,7.13643,8.67501,0.681683,7.18316,8.64628,0.661714,7.13584,8.67773,0.684983,0.350825,0.0114399,0.350897,0.0114384,0.376053,0.0314073,0.351986,0.0081387
5,7.29268,8.84194,0.714588,7.65148,9.10209,0.703611,7.65153,9.10213,0.703615,7.70888,9.06408,0.686612,7.64883,9.10583,0.702393,0.443194,0.0109764,0.443264,0.010973,0.471781,0.0279751,0.443269,0.0121945
5.5,7.76728,9.25368,0.731366,8.08895,9.47466,0.719025,8.08901,9.47469,0.71902,8.15506,9.43014,0.700936,8.08644,9.47929,0.720824,0.390262,0.0123411,0.390328,0.0123459,0.426041,0.0304293,0.390847,0.0105413
6,8.14557,9.59314,0.748298,8.47987,9.82293,0.746392,8.47996,9.82291,0.746374,8.55532,9.77173,0.727728,8.47632,9.83081,0.75178,0.405666,0.00190571,0.405723,0.00192372,0.44698,0.0205699,0.407287,0.00348243
6.5,8.60332,10.0181,0.776716,8.91043,10.2313,0.777554,8.91052,10.2312,0.777534,8.9972,10.1714,0.755529,8.90408,10.2421,0.778589,0.373846,0.000837964,0.373882,0.000818792,0.422664,0.0211869,0.374978,0.00187325
7,9.0338,10.4412,0.796597,9.35505,10.6814,0.812997,9.3551,10.6813,0.812982,9.45665,10.6097,0.785518,9.3477,10.6917,0.803158,0.40114,0.0164004,0.401108,0.016386,0.455183,0.0110782,0.401622,0.00656168
7.5,9.50744,10.9256,0.762923,9.81579,11.1693,0.829333,9.81575,11.1691,0.829336,9.93659,11.0819,0.780777,9.81182,11.1742,0.81438,0.39304,0.0664106,0.3929,0.0664136,0.456757,0.0178547,0.393019,0.0514578
8,10.0216,11.4172,0.712795,10.2737,11.6468,0.814002,10.2742,11.6474,0.81405,10.4269,11.5321,0.666383,10.2753,11.6476,0.807728,0.340955,0.101208,0.341749,0.101256,0.421272,0.0464114,0.342673,0.0949331
8.5,10.5806,11.9003,0.703621,10.7115,12.0475,0.763083,10.7136,12.0499,0.763221,10.8999,11.8979,0.650621,10.7034,12.0633,0.790836,0.196997,0.0594618,0.200156,0.0595997,0.319265,0.053,0.204062,0.0872148
9,11.115,12.3537,0.65396,11.399,12.4289,0.577627,11.4027,12.4334,0.578115,11.5105,12.351,0.572953,11.3338,12.5155,0.700707,0.293838,0.0763335,0.298592,0.0758453,0.395604,0.0810074,0.272097,0.0467464
9.5,11.6063,12.7303,0.661743,11.8542,12.8144,0.65528,11.8584,12.8196,0.655496,12.0161,12.6873,0.631895,11.7767,12.9199,0.721903,0.261751,0.00646384,0.26738,0.00624783,0.412069,0.0298488,0.254864,0.0601599
10,12.0906,13.1075,0.664687,12.3048,13.1668,0.673156,12.309,13.1719,0.673256,12.4802,13.0271,0.648167,12.2081,13.2937,0.724975,0.222273,0.00846885,0.227742,0.00856877,0.397877,0.0165197,0.22019,0.0602883
10.5,12.5731,13.4857,0.737037,12.857,13.6348,0.724859,12.8609,13.6401,0.724903,13.0529,13.4734,0.697536,12.7339,13.7857,0.741927,0.320605,0.0121785,0.32658,0.0121336,0.479946,0.0395013,0.340408,0.00488996
11,13.1201,13.9821,0.7433,13.2987,14.028,0.732858,13.3026,14.0332,0.732893,13.508,13.855,0.698539,13.1633,14.1905,0.754223,0.184446,0.0104425,0.189543,0.0104072,0.408229,0.0447608,0.21284,0.0109226
11.5,13.5414,14.3694,0.617962,13.8078,14.408,0.576654,13.8117,14.4134,0.57681,14.0174,14.2365,0.512215,13.6908,14.5527,0.67917,0.269149,0.041308,0.273843,0.0411525,0.494242,0.105747,0.236491,0.0612076
12,13.9528,14.6619,0.644846,14.3385,14.7683,0.606883,14.3423,14.7737,0.60695,14.5733,14.5629,0.56847,14.2174,14.9216,0.648566,0.400116,0.0379633,0.405183,0.0378965,0.62832,0.076376,0.370715,0.00372042
12.5,14.4573,15.0413,0.648897,14.8587,15.1421,0.640496,14.8623,15.1475,0.64054,15.111,14.916,0.610033,14.7173,15.3184,0.664738,0.413851,0.0084011,0.418683,0.00835724,0.66554,0.0388641,0.379981,0.0158409
13,14.9582,15.4212,0.616575,15.3649,15.5101,0.618024,15.3684,15.5154,0.618095,15.6288,15.2717,0.586821,15.2258,15.6825,0.638358,0.416259,0.00144947,0.420816,0.00152059,0.687069,0.0297539,0.373991,0.0217834
13.5,15.4558,15.7739,0.593163,15.8909,15.8582,0.544196,15.8943,15.8634,0.5443,16.1636,15.6104,0.513655,15.7652,16.013,0.561494,0.443184,0.0489669,0.447486,0.0488632,0.726381,0.0795081,0.391024,0.0316692
14,16.0438,16.1703,0.628364,16.3775,16.1598,0.597278,16.3809,16.165,0.597333,16.6627,15.8963,0.569553,16.2403,16.3318,0.614925,0.333855,0.0310861,0.337079,0.0310312,0.676817,0.0588112,0.254391,0.0134396
14.5,16.6159,16.586,0.644143,16.8713,16.496,0.611489,16.8746,16.5011,0.611537,17.1677,16.22,0.583196,16.7288,16.6752,0.625809,0.270719,0.0326541,0.272211,0.0326056,0.662121,0.0609466,0.143893,0.018334
15,17.0721,16.9286,0.614349,17.3334,16.8198,0.628414,17.3367,16.8247,0.628451,17.6408,16.5322,0.599138,17.1876,17.004,0.643192,0.282979,0.014065,0.284225,0.0141026,0.693205,0.0152109,0.137984,0.0288436
15.5,17.483,17.2184,0.559848,17.8256,17.1562,0.568988,17.8289,17.161,0.569064,18.1424,16.859,0.533801,17.6781,17.3434,0.590312,0.348237,0.00914028,0.35066,0.00921661,0.75096,0.0260472,0.231674,0.0304645
16,18.075,17.5895,0.546091,18.3243,17.4711,0.572694,18.3275,17.4759,0.57275,18.6533,17.1587,0.541436,18.1718,17.6659,0.589559,0.275894,0.0266028,0.276873,0.0266586,0.721032,0.0046557,0.123265,0.0434677
16.5,18.6632,17.9469,0.613394,18.8244,17.7818,0.549518,18.8277,17.7864,0.549576,19.1635,17.4574,0.518938,18.6696,17.9805,0.564933,0.230779,0.0638757,0.229796,0.0638183,0.699951,0.0944559,0.0341584,0.0484608
17,19.2157,18.3359,0.703034,19.3352,18.111,0.617186,19.3383,18.1156,0.617211,19.688,17.7691,0.588656,19.1728,18.3204,0.629933,0.254612,0.0858471,0.252124,0.0858229,0.737786,0.114377,0.0455995,0.0731001
17.5,19.628,18.6853,0.716789,19.8462,18.4912,0.679391,19.8492,18.4958,0.679401,20.2138,18.1326,0.649886,19.6771,18.7079,0.683243,0.29196,0.0373979,0.291295,0.0373881,0.80538,0.0669027,0.0540227,0.0335452
18,20.0748,19.0746,0.777279,20.2611,18.8365,0.701454,20.2642,18.8407,0.701453,20.6413,18.4663,0.667559,20.093,19.052,0.705804,0.302366,0.0758249,0.300959,0.0758259,0.831284,0.10972,0.0290476,0.0714747
18.5,20.5108,19.5036,0.746633,20.7612,19.2708,0.736562,20.764,19.275,0.736574,21.1624,18.8788,0.696515,20.5908,19.4863,0.724842,0.341876,0.010071,0.341149,0.010059,0.902741,0.0501179,0.0818563,0.0217912
19,20.9992,19.9555,0.742152,21.1804,19.6597,0.744786,21.1831,19.6636,0.744796,21.6012,19.2499,0.691491,21.0143,19.8689,0.736438,0.346927,0.0026338,0.345059,0.00264399,0.927492,0.0506617,0.087905,0.00571474
19.5,21.4793,20.3958,0.726083,21.6262,20.0719,0.748942,21.6284,20.0753,0.748961,22.0731,19.6369,0.672797,21.4605,20.2782,0.744425,0.355645,0.0228587,0.353497,0.022878,0.963659,0.0532865,0.119011,0.0183414
20,22.0345,20.8888,0.683921,22.0854,20.4957,0.751971,22.0871,20.4986,0.751996,22.5691,20.0233,0.642053,21.9182,20.7014,0.750226,0.396346,0.0680499,0.393681,0.0680746,1.01727,0.0418677,0.220533,0.0663049
20.5,22.5856,21.338,0.668782,22.5214,20.9068,0.757178,22.5231,20.9097,0.757206,23.0563,20.3812,0.614828,22.3556,21.1101,0.755231,0.435906,0.0883962,0.432817,0.0884242,1.06625,0.0539544,0.323774,0.086449
21,23.1257,21.7649,0.671918,23.0496,21.3894,0.760506,23.0509,21.3922,0.760458,23.6485,20.7931,0.6025,22.8773,21.5981,0.76081,0.383054,0.0885881,0.380124,0.0885399,1.10343,0.0694176,0.299256,0.0888919
21.5,23.5179,22.0768,0.81823,23.5322,21.8237,0.757457,23.5323,21.8253,0.757411,24.1864,21.1655,0.619423,23.3471,22.0416,0.764859,0.253485,0.0607736,0.251917,0.0608194,1.13015,0.198808,0.174345,0.0533717
22,23.9232,22.5096,0.882546,23.9467,22.2082,0.757482,23.9455,22.2089,0.757591,24.6507,21.498,0.62197,23.7557,22.4277,0.766834,0.302329,0.125064,0.301522,0.124955,1.24606,0.260576,0.186431,0.115712
22.5,24.29,22.9557,0.89824,24.3718,22.6413,0.771379,24.3725,22.644,0.771514,25.1621,21.8425,0.526851,24.1896,22.8551,0.774434,0.324802,0.126861,0.322378,0.126727,1.41413,0.37139,0.142132,0.123806
23,24.7314,23.5098,0.887882,24.7611,23.0149,0.771995,24.7604,23.0177,0.772469,25.6352,22.1175,0.555783,24.5805,23.2225,0.774259,0.495762,0.115887,0.492928,0.115413,1.6599,0.332099,0.324541,0.113623
23.5,25.1381,24.0097,0.978672,25.1273,23.4569,0.796178,25.1278,23.4631,0.79706,26.1334,22.4173,0.521025,24.9811,23.6318,0.782757,0.552915,0.182494,0.546754,0.181613,1.87793,0.457647,0.409232,0.195915
24,25.4347,24.4507,0.979957,25.3913,24.0736,0.877735,25.3946,24.0855,0.879077,26.6881,22.7219,0.457487,25.3767,24.1235,0.808738,0.379633,0.102222,0.367414,0.10088,2.13535,0.52247,0.33238,0.17122
24.5,25.8461,25.064,0.959935,25.7865,24.6165,0.898012,25.7913,24.6265,0.898475,27.2878,23.0305,0.49633,25.7921,24.6493,0.83152,0.451518,0.0619221,0.440959,0.0614598,2.49275,0.463605,0.418263,0.128414
25,26.2283,25.6099,1.00004,26.1651,25.1034,0.905032,26.1692,25.1138,0.905629,27.8331,23.3285,0.51495,26.2013,25.1013,0.836943,0.510426,0.0950095,0.499624,0.0944122,2.78932,0.485091,0.50929,0.163098
25.5,26.5267,26.0747,0.940646,26.6268,25.6508,0.90685,26.6324,25.66,0.907093,28.4575,23.6902,0.532703,26.6613,25.6461,0.849664,0.435623,0.0337961,0.428036,0.0335531,3.06823,0.407943,0.44926,0.0909819
26,26.8582,26.5292,0.954982,26.9761,26.1345,0.926157,26.981,26.1434,0.926334,28.9736,23.9894,0.51989,27.0485,26.0861,0.853815,0.412,0.0288249,0.404866,0.0286481,3.30539,0.435091,0.482243,0.101167
26.5,27.2581,27.0944,1.00092,27.2892,26.6166,0.977307,27.2931,26.6255,0.97741,29.4765,24.2634,0.471274,27.3257,26.6005,0.887007,0.478779,0.0236139,0.470154,0.0235112,3.5966,0.529647,0.498446,0.113914
27,27.5494,27.549,1.06209,27.6676,27.2037,1.07119,27.6725,27.2112,1.0712,30.1063,24.5711,0.375492,27.3331,27.542,1.03125,0.364901,0.00910286,0.359486,0.0091065,3.92501,0.6866,0.216404,0.0308429
27.5,27.8735,28.1302,1.07408,27.9771,27.7468,1.0381,27.982,27.7543,1.03815,30.6877,24.8085,0.417977,27.7082,28.0264,1.01802,0.397132,0.0359868,0.391232,0.0359352,4.35353,0.656106,0.195233,0.0560635
28,28.1322,28.6074,1.10502,28.26,28.2699,1.09574,28.2643,28.2777,1.09578,31.2381,25.0356,0.357972,27.8562,28.6634,1.10333,0.360908,0.00928469,0.355215,0.00924276,4.73336,0.747051,0.281673,0.00169668
28.5,28.4623,29.2641,1.08252,28.5078,28.7782,1.06129,28.511,28.7866,1.06139,31.7685,25.2296,0.399711,28.1371,29.1412,1.06576,0.488053,0.0212252,0.479914,0.0211273,5.21616,0.682809,0.347666,0.016762
29,28.7789,29.8602,1.0696,28.7808,29.2889,1.05055,28.7832,29.2979,1.05068,32.3041,25.4505,0.411341,28.4128,29.6474,1.05755,0.571269,0.0190481,0.562254,0.0189248,5.64549,0.658261,0.423452,0.0120537
29.5,29.1315,30.5037,1.04015,29.0789,29.8182,1.05302,29.0809,29.8274,1.05315,32.8637,25.6906,0.405822,28.7074,30.1776,1.06309,0.687579,0.0128761,0.67824,0.0130018,6.09066,0.634324,0.534977,0.0229425
30,29.4513,31.0487,0.939372,29.353,30.3119,1.00762,29.354,30.3218,1.00779,33.382,25.9147,0.456821,28.9814,30.6687,1.0159,0.743335,0.0682505,0.733378,0.0684211,6.466,0.482551,0.604276,0.0765323
30.5,29.8739,31.6266,0.90308,29.7591,30.8855,0.924119,29.761,30.8945,0.924276,34.0074,26.243,0.537683,29.3778,31.2507,0.939586,0.749906,0.0210391,0.740688,0.0211959,6.7874,0.365397,0.622402,0.0365056
31,30.3299,32.2049,0.982632,30.1266,31.3854,0.958405,30.1284,31.3944,0.958519,34.5481,26.5518,0.482405,29.7383,31.7554,0.967552,0.844371,0.0242274,0.835142,0.0241132,7.05337,0.500227,0.742941,0.0150802
31.5,30.6914,32.7469,0.994513,30.4697,31.8866,0.978897,30.4711,31.8958,0.979015,35.0899,26.831,0.468715,30.0769,32.259,0.987247,0.888413,0.0156161,0.879105,0.0154982,7.3719,0.525798,0.784664,0.00726585
32,31.0683,33.327,0.890855,30.8742,32.4318,0.907035,30.8762,32.4404,0.90716,35.6908,27.1533,0.546518,30.4773,32.808,0.923643,0.915988,0.0161793,0.907101,0.016305,7.71242,0.344337,0.786534,0.0327877
32.5,31.4643,33.8167,0.889472,31.2312,32.8935,0.905574,31.2325,32.9026,0.905708,36.1912,27.4573,0.543251,30.8298,33.272,0.918717,0.952206,0.016102,0.943058,0.0162355,7.92368,0.346221,0.83627,0.0292446
33,31.8532,34.2963,0.890132,31.6588,33.4158,0.884259,31.6607,33.4243,0.884372,36.7711,27.808,0.559195,31.2477,33.8022,0.905668,0.901667,0.00587347,0.892928,0.00575967,8.14146,0.330937,0.781518,0.0155359
33.5,32.3216,34.8747,0.809301,31.9944,33.8276,0.867654,31.995,33.8371,0.86781,37.2188,28.0973,0.581669,31.5817,34.2132,0.887512,1.09705,0.0583534,1.08782,0.0585095,8.36158,0.227632,0.992466,0.0782112
34,32.8273,35.4052,0.860429,32.4418,34.3372,0.853638,32.4429,34.3461,0.853768,37.7905,28.4666,0.577298,32.016,34.7336,0.88141,1.1355,0.00679008,1.12675,0.00666027,8.53096,0.283131,1.05333,0.0209811
34.5,33.2863,35.9388,0.897067,32.8489,34.7942,0.84418,32.8496,34.8032,0.844316,38.3049,28.8029,0.583967,32.412,35.1988,0.874177,1.22541,0.0528878,1.21676,0.0527513,8.724,0.313101,1.14552,0.0228904
35,33.7072,36.466,0.907241,33.2443,35.2298,0.836297,33.2443,35.239,0.836452,38.7967,29.1307,0.588735,32.7968,35.642,0.86785,1.32007,0.070944,1.31141,0.0707886,8.92802,0.318506,1.22796,0.0393904
35.5,34.0447,36.8978,0.866658,33.6981,35.7016,0.817394,33.6979,35.71,0.817524,39.3422,29.4968,0.61529,33.2303,36.1301,0.860362,1.24538,0.0492635,1.23734,0.0491336,9.10148,0.251368,1.11924,0.00629605
36,34.4658,37.3935,0.852103,34.089,36.1141,0.817689,34.0875,36.1225,0.817857,39.8066,29.8298,0.612019,33.6095,36.5507,0.855894,1.33375,0.034414,1.32606,0.0342466,9.2592,0.240084,1.20148,0.00379109
36.5,34.8805,37.8675,0.870086,34.6106,36.6443,0.811458,34.6087,36.6497,0.811506,40.4227,30.2495,0.624176,34.1054,37.101,0.852922,1.25265,0.0586285,1.24783,0.0585797,9.42075,0.24591,1.09012,0.0171645
37,35.295,38.359,0.815973,35.0618,37.113,0.813956,35.0584,37.1163,0.814038,40.9572,30.6252,0.606995,34.5419,37.5793,0.850689,1.26757,0.00201727,1.26501,0.00193529,9.58497,0.208978,1.08397,0.0347165
37.5,35.7132,38.8035,0.795401,35.4822,37.5483,0.814838,35.4767,37.5498,0.814951,41.4568,30.9729,0.6075,34.9497,38.0221,0.848956,1.27628,0.0194371,1.27579,0.0195504,9.71119,0.1879,1.09246,0.0535549
38,36.1701,39.2697,0.800525,35.9255,37.9996,0.81372,35.9173,37.9982,0.813819,41.9778,31.3365,0.623788,35.3774,38.4824,0.847144,1.29344,0.0131953,1.2964,0.0132936,9.83179,0.176737,1.11727,0.0466188
38.5,36.6527,39.7671,0.901698,36.4339,38.5213,0.815447,36.4253,38.5167,0.815412,42.6347,31.6778,0.124895,35.8617,39.0234,0.850974,1.26481,0.0862508,1.27084,0.0862859,10.0609,0.776803,1.08567,0.0507238
