time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.35846,5.35846,0.730232,3.42718,5.43831,0.758207,3.42721,5.43834,0.758206,3.4252,5.44042,0.748607,3.42738,5.43854,0.759026,0.105352,0.0279745,0.105393,0.0279738,0.105706,0.0183744,0.10566,0.0287934
1,3.76293,5.72059,0.670172,3.87768,5.85516,0.688499,3.87772,5.85521,0.688499,3.8802,5.85503,0.677225,3.87833,5.85522,0.689043,0.176853,0.0183263,0.176917,0.0183268,0.178396,0.0070527,0.177318,0.0188702
1.5,4.28335,6.13305,0.599538,4.32656,6.19651,0.626664,4.32661,6.19655,0.626656,4.33307,6.1944,0.615798,4.32861,6.19688,0.627907,0.076772,0.0271264,0.076832,0.0271189,0.0789645,0.0162604,0.0782406,0.0283692
2,4.72478,6.43475,0.65929,4.83928,6.57127,0.636591,4.83933,6.57131,0.636589,4.85127,6.56532,0.628464,4.84074,6.57186,0.636515,0.178186,0.0226988,0.178245,0.0227012,0.181798,0.0308265,0.179578,0.0227756
2.5,5.18059,6.78798,0.641486,5.41037,7.01147,0.644915,5.41041,7.01152,0.644924,5.42754,7.00181,0.635781,5.41079,7.01012,0.641216,0.320544,0.00342854,0.320606,0.00343782,0.326663,0.00570544,0.319909,0.000270494
3,5.6928,7.17053,0.713942,5.92049,7.41357,0.705034,5.92051,7.41363,0.705039,5.94413,7.3991,0.696491,5.92167,7.41057,0.703037,0.333036,0.00890842,0.333089,0.00890281,0.339721,0.0174505,0.331664,0.0109048
3.5,6.24308,7.6473,0.775214,6.35782,7.79315,0.743454,6.35783,7.79319,0.743452,6.38739,7.77527,0.733304,6.35998,7.79013,0.743108,0.185574,0.03176,0.185608,0.031762,0.192877,0.0419102,0.184576,0.0321062
4,6.65322,8.04917,0.740465,6.81035,8.20575,0.737273,6.81037,8.20579,0.737272,6.84623,8.18414,0.719066,6.81273,8.20294,0.739094,0.221828,0.0031916,0.221866,0.00319272,0.235525,0.021399,0.221561,0.0013708
4.5,7.16945,8.52097,0.772009,7.29641,8.64547,0.737948,7.29643,8.64552,0.737954,7.34194,8.61644,0.71713,7.29824,8.64239,0.737426,0.177817,0.0340604,0.177859,0.0340545,0.197142,0.0548784,0.176996,0.0345826
