time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.51502,5.51502,0.723937,3.41542,5.43623,0.730836,3.41547,5.43629,0.730834,3.41287,5.43857,0.719258,3.41578,5.43664,0.732364,0.127,0.00689863,0.126927,0.00689712,0.127593,0.00467924,0.126461,0.00842662
1,3.91327,5.8671,0.780741,3.8624,5.83185,0.745073,3.86245,5.8319,0.745067,3.86593,5.83035,0.735664,3.86239,5.83358,0.747475,0.0618913,0.0356678,0.0618233,0.0356743,0.0599297,0.0450769,0.0609257,0.0332657
1.5,4.32717,6.27716,0.802461,4.36652,6.321,0.802014,4.36655,6.32105,0.802024,4.37669,6.31514,0.793159,4.36431,6.32199,0.798116,0.0589154,0.000446255,0.05897,0.000436453,0.06241,0.00930163,0.058219,0.00434502
2,4.69528,6.65805,0.800402,4.7726,6.74346,0.823222,4.77262,6.74349,0.82322,4.78877,6.73464,0.811412,4.7719,6.744,0.822488,0.115207,0.0228207,0.115248,0.0228185,0.120853,0.0110106,0.11514,0.0220867
2.5,5.19396,7.17192,0.793396,5.24097,7.24011,0.800533,5.24099,7.24018,0.80055,5.26426,7.22709,0.777313,5.24069,7.23901,0.800235,0.0828231,0.00713718,0.082894,0.00715368,0.0893667,0.0160828,0.0817609,0.00683908
3,5.62469,7.6096,0.798404,5.72411,7.76761,0.870376,5.72408,7.76769,0.870405,5.76452,7.7414,0.84976,5.72173,7.76549,0.857083,0.186695,0.0719712,0.186737,0.0720002,0.192156,0.0513559,0.183627,0.0586785
3.5,6.08957,8.08673,0.78987,6.14295,8.21876,0.773101,6.14309,8.21907,0.773124,6.19346,8.1861,0.701484,6.14313,8.21649,0.803576,0.142405,0.0167686,0.142746,0.0167457,0.143758,0.088386,0.140374,0.0137064
4,6.53864,8.53983,0.798591,6.59747,8.66163,0.775812,6.59758,8.66194,0.77583,6.67619,8.60285,0.737987,6.5911,8.6658,0.788295,0.135255,0.0227786,0.135592,0.0227605,0.151294,0.0606035,0.136451,0.0102962
4.5,6.88965,8.90023,0.825488,7.01156,9.08192,0.8134,7.0117,9.08224,0.813404,7.11139,9.00574,0.780365,6.99619,9.09462,0.821844,0.218805,0.0120881,0.219151,0.0120842,0.245566,0.0451233,0.221674,0.00364401
5,7.32204,9.36876,0.841954,7.41107,9.52089,0.8546,7.41121,9.52118,0.854594,7.53043,9.42987,0.822178,7.3885,9.53969,0.855363,0.17627,0.0126465,0.176586,0.0126405,0.217169,0.019776,0.183399,0.0134089
5.5,7.69213,9.78326,0.839392,7.80653,9.98416,0.874885,7.80664,9.98437,0.874875,7.94528,9.87934,0.835098,7.78222,10.0035,0.871079,0.231187,0.0354923,0.231426,0.0354831,0.270777,0.00429464,0.237956,0.0316866
6,8.15872,10.3032,0.867834,8.1654,10.4162,0.875251,8.16562,10.4165,0.875209,8.32613,10.2962,0.807603,8.14072,10.4361,0.878753,0.113255,0.00741767,0.11349,0.00737541,0.167548,0.0602308,0.134087,0.0109196
6.5,8.62427,10.8526,0.818282,8.52324,10.859,0.889094,8.52335,10.8589,0.889005,8.7195,10.7122,0.822163,8.49668,10.8786,0.889841,0.101229,0.0708119,0.101121,0.0707229,0.16966,0.00388129,0.130212,0.0715592
7,9.06748,11.3259,0.801918,8.91866,11.3413,0.890664,8.91908,11.3415,0.890562,9.15415,11.1653,0.771102,8.88998,11.3625,0.894173,0.149613,0.0887455,0.149218,0.0886442,0.182572,0.0308162,0.18122,0.0922546
7.5,9.49438,11.7672,0.732897,9.31955,11.8056,0.877845,9.32269,11.8088,0.87761,9.61068,11.5867,0.688495,9.28785,11.8394,0.892663,0.178989,0.144948,0.176658,0.144713,0.2147,0.0444018,0.218783,0.159765
8,10.0239,12.2438,0.692389,9.77349,12.2311,0.826895,9.78151,12.2394,0.826323,10.1008,11.9805,0.651295,9.70429,12.3149,0.885654,0.250702,0.134506,0.242398,0.133933,0.274361,0.0410942,0.327383,0.193265
8.5,10.4647,12.6094,0.793166,10.1928,12.807,0.882047,10.1986,12.8142,0.882146,10.6535,12.4359,0.756137,10.1436,12.8656,0.895157,0.336083,0.0888814,0.335804,0.0889805,0.256364,0.0370289,0.410767,0.101991
9,10.9779,13.1307,0.78539,10.5777,13.3002,0.896439,10.5824,13.3059,0.896401,11.1072,12.8725,0.794003,10.5231,13.3526,0.902663,0.434629,0.11105,0.432563,0.111011,0.288727,0.00861396,0.506091,0.117273
9.5,11.3744,13.5271,0.732748,10.9359,13.7632,0.905368,10.9435,13.7718,0.905207,11.5463,13.2735,0.619444,10.888,13.8147,0.908275,0.498012,0.17262,0.495474,0.17246,0.306448,0.113304,0.565001,0.175527
10,11.7509,13.866,0.721811,11.3699,14.3172,0.913063,11.3769,14.327,0.913174,12.1113,13.7062,0.703482,11.3174,14.3704,0.915493,0.590629,0.191252,0.593644,0.191363,0.394179,0.018329,0.665131,0.193682
10.5,12.1577,14.2241,0.683789,11.6691,14.7804,0.936093,11.6791,14.7928,0.936165,12.5442,14.0607,0.66711,11.6475,14.811,0.922697,0.740438,0.252305,0.743326,0.252376,0.419644,0.0166785,0.777702,0.238909
11,12.6732,14.6441,0.620877,11.846,15.3844,1.02505,11.8623,15.4041,1.02503,13.0254,14.4197,0.592972,11.9553,15.3251,0.949673,1.11009,0.404177,1.11135,0.404157,0.417644,0.0279053,0.989448,0.328796
