time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.49672,5.49672,0.796649,3.45676,5.43828,0.837276,3.45672,5.43823,0.837277,3.45658,5.43972,0.833871,3.45676,5.43808,0.836588,0.0707992,0.0406272,0.070859,0.0406275,0.0697128,0.0372219,0.0709607,0.0399391
1,3.84828,5.85628,0.754472,3.89408,5.91363,0.740512,3.8941,5.91366,0.740521,3.89604,5.91452,0.717191,3.89505,5.91289,0.746289,0.0733924,0.0139597,0.0734253,0.0139508,0.0753179,0.0372809,0.07343,0.00818285
1.5,4.3213,6.30091,0.788758,4.35273,6.33985,0.770754,4.35274,6.33988,0.770758,4.36617,6.33175,0.756139,4.35085,6.34171,0.773253,0.0500378,0.0180039,0.0500687,0.0180004,0.0544447,0.0326188,0.0503719,0.015505
2,4.82765,6.81068,0.69162,4.8498,6.81694,0.731999,4.84981,6.81699,0.732013,4.86977,6.80466,0.716833,4.84776,6.81718,0.729723,0.0230163,0.0403789,0.0230339,0.0403935,0.0425437,0.0252136,0.021127,0.0381036
2.5,5.26259,7.17083,0.805996,5.3068,7.23441,0.76108,5.3068,7.23446,0.761087,5.33543,7.21596,0.747383,5.3048,7.23473,0.760435,0.0774403,0.0449157,0.0774829,0.044909,0.0856932,0.0586129,0.0765789,0.0455605
3,5.68797,7.61411,0.660104,5.76764,7.65358,0.705129,5.76765,7.65365,0.705135,5.80174,7.63213,0.686154,5.76686,7.65303,0.708667,0.0889218,0.0450255,0.088959,0.045031,0.11519,0.02605,0.0879777,0.0485629
3.5,6.08321,7.92092,0.751441,6.3089,8.15395,0.790376,6.30887,8.15406,0.790395,6.35679,8.12055,0.776037,6.30369,8.155,0.784979,0.324399,0.0389352,0.324458,0.038954,0.338663,0.0245962,0.321568,0.0335378
4,6.61044,8.41351,0.805314,6.73541,8.59904,0.836097,6.73535,8.59913,0.83611,6.7933,8.55895,0.818885,6.73197,8.5982,0.82733,0.22369,0.0307831,0.22373,0.0307957,0.23364,0.0135709,0.221085,0.0220156
4.5,6.96642,8.78396,0.903362,7.10933,9.02582,0.86369,7.10924,9.02584,0.863686,7.17836,8.97894,0.842525,7.10964,9.02223,0.853392,0.280918,0.0396714,0.280891,0.0396762,0.287979,0.0608367,0.277994,0.0499698
5,7.32688,9.24134,0.843442,7.46225,9.44936,0.874633,7.46217,9.4493,0.874596,7.54492,9.39417,0.838405,7.4664,9.4432,0.867476,0.248187,0.0311911,0.248086,0.0311544,0.266263,0.00503686,0.245378,0.0240347
5.5,7.70944,9.67111,0.936694,7.86363,9.93822,0.89047,7.86333,9.93788,0.890454,7.97048,9.8657,0.840177,7.87174,9.927,0.878214,0.308418,0.0462243,0.307975,0.0462401,0.325587,0.0965176,0.303025,0.0584803
6,8.14081,10.2577,0.828203,8.29403,10.4617,0.894194,8.29382,10.4616,0.894229,8.43869,10.3609,0.762636,8.30825,10.4452,0.88128,0.255177,0.065991,0.25498,0.0660263,0.315245,0.0655669,0.251358,0.0530771
6.5,8.6171,10.7766,0.817428,8.65135,10.9121,0.899006,8.65162,10.9125,0.899014,8.85888,10.7605,0.763346,8.67311,10.8907,0.885837,0.13979,0.0815781,0.140245,0.0815855,0.242321,0.0540825,0.127152,0.0684091
7,9.11852,11.3112,0.845439,9.04033,11.3963,0.901488,9.03954,11.3954,0.901488,9.30674,11.1967,0.79916,9.05954,11.3717,0.893553,0.115572,0.0560486,0.115414,0.0560483,0.220333,0.0462799,0.0845158,0.048114
7.5,9.57095,11.8215,0.838456,9.45042,11.8962,0.90022,9.4478,11.8929,0.90022,9.75779,11.6649,0.82573,9.45962,11.8712,0.898935,0.14177,0.0617634,0.14236,0.0617642,0.243802,0.0127257,0.121921,0.0604786
8,10.072,12.3788,0.792691,9.89017,12.4243,0.898716,9.88524,12.4182,0.898677,10.2297,12.1689,0.822562,9.8861,12.4006,0.902314,0.187462,0.106025,0.19088,0.105986,0.262522,0.0298712,0.187184,0.109624
8.5,10.4237,12.7356,0.864948,10.3082,12.9256,0.897448,10.3004,12.9159,0.897427,10.6745,12.6508,0.845989,10.2916,12.9004,0.902696,0.222338,0.0325007,0.218402,0.0324791,0.264757,0.0189586,0.211259,0.0377484
9,10.7705,13.1426,0.846174,10.6528,13.3535,0.899468,10.6429,13.3417,0.899607,11.0411,13.0672,0.831668,10.6327,13.3228,0.902468,0.241551,0.0532947,0.236491,0.0534337,0.280873,0.0145062,0.226936,0.0562942
9.5,11.1899,13.6163,0.838122,11.0607,13.834,0.896831,11.0478,13.818,0.896842,11.4676,13.5361,0.843516,11.0254,13.8048,0.902551,0.253177,0.0587094,0.246714,0.0587208,0.289018,0.00539423,0.250203,0.0644292
10,11.575,14.0443,0.849051,11.48,14.326,0.895141,11.4635,14.305,0.895083,11.8997,14.021,0.855562,11.4296,14.2975,0.90232,0.297237,0.0460898,0.283507,0.0460321,0.325546,0.00651066,0.292026,0.053269
10.5,11.9245,14.4414,0.807962,11.8649,14.7846,0.895412,11.8446,14.7596,0.895521,12.2978,14.4745,0.83472,11.8044,14.7543,0.902202,0.348298,0.0874501,0.328077,0.0875587,0.374678,0.0267579,0.335153,0.0942401
