time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.39163,5.39163,0.791011,3.44322,5.44157,0.794694,3.44322,5.44157,0.794695,3.44199,5.4434,0.787691,3.44319,5.44156,0.794523,0.0718121,0.00368382,0.0718068,0.00368451,0.0722307,0.00331934,0.0717791,0.00351281
1,3.8801,5.88562,0.78465,3.89707,5.91562,0.860304,3.89704,5.91559,0.86031,3.90067,5.91484,0.852522,3.89616,5.91506,0.856636,0.0344627,0.0756537,0.0344265,0.0756596,0.0357297,0.0678713,0.0335355,0.0719851
1.5,4.38511,6.38987,0.825346,4.30187,6.37697,0.835865,4.30187,6.37698,0.835865,4.31065,6.37387,0.816192,4.30247,6.37593,0.83959,0.0842262,0.0105188,0.0842291,0.0105192,0.0761541,0.00915381,0.0838076,0.0142441
2,4.81245,6.85279,0.876306,4.72734,6.84369,0.829099,4.72734,6.84371,0.829102,4.74578,6.83455,0.809855,4.72688,6.8434,0.831934,0.0855995,0.0472076,0.0855965,0.047204,0.0691223,0.0664508,0.0860867,0.0443719
2.5,5.21666,7.33809,0.920596,5.13691,7.31237,0.887259,5.13689,7.31237,0.88726,5.16976,7.29335,0.868148,5.13251,7.31476,0.883273,0.083791,0.0333367,0.0838092,0.0333359,0.0648183,0.0524481,0.0873264,0.0373233
3,5.60085,7.84326,1.02386,5.53456,7.81598,0.927122,5.53449,7.8159,0.927127,5.58175,7.78797,0.903853,5.53147,7.81582,0.911491,0.0716823,0.0967386,0.0717816,0.096733,0.0584982,0.120007,0.0746121,0.112369
3.5,5.86512,8.27727,1.02469,5.89535,8.29391,0.924087,5.89538,8.29395,0.924084,5.96238,8.25329,0.840805,5.89835,8.28957,0.915554,0.0345051,0.100604,0.0345466,0.100607,0.100167,0.183886,0.0354323,0.109137
4,6.25028,8.911,1.08309,6.27533,8.79851,0.931045,6.2753,8.7985,0.931056,6.38441,8.72765,0.855598,6.28189,8.79067,0.922412,0.115249,0.152044,0.115255,0.152033,0.227181,0.22749,0.12442,0.160677
4.5,6.60049,9.57122,1.01937,6.621,9.26794,0.937287,6.62098,9.26778,0.937233,6.76989,9.16985,0.852975,6.63007,9.25756,0.930534,0.303981,0.0820822,0.304131,0.0821363,0.435661,0.166395,0.315052,0.0888352
5,6.95891,10.1539,0.992451,6.99607,9.79019,0.94961,6.99496,9.78865,0.949617,7.19128,9.65968,0.885851,7.00529,9.77411,0.941499,0.365651,0.0428409,0.367072,0.0428342,0.546173,0.1066,0.382656,0.0509523
5.5,7.30435,10.6831,0.96992,7.34326,10.274,0.952877,7.34169,10.2716,0.952836,7.57535,10.1202,0.851696,7.35183,10.255,0.947219,0.411003,0.0170429,0.41324,0.0170833,0.624767,0.118224,0.430768,0.0227006
6,7.65026,11.1878,0.973058,7.74584,10.8119,0.949041,7.74221,10.8069,0.949051,8.01675,10.6309,0.883406,7.74027,10.7945,0.951656,0.387837,0.0240163,0.39184,0.0240064,0.666672,0.089652,0.403443,0.0214016
6.5,8.06953,11.8036,1.01894,8.10925,11.3107,0.951243,8.10459,11.3042,0.951246,8.41915,11.1051,0.833345,8.09815,11.2923,0.954413,0.494544,0.0676946,0.500686,0.067691,0.781151,0.185592,0.512104,0.064524
7,8.38211,12.3113,0.998177,8.49329,11.8265,0.950426,8.48701,11.8176,0.950401,8.85362,11.5855,0.845683,8.47164,11.8094,0.956036,0.497432,0.0477513,0.504716,0.0477767,0.865555,0.152494,0.509809,0.0421415
7.5,8.66121,12.7443,0.988689,8.87601,12.3308,0.947868,8.86726,12.3185,0.947853,9.27396,12.0642,0.867123,8.84194,12.3143,0.955167,0.465892,0.0408217,0.472961,0.0408366,0.915383,0.121566,0.466426,0.0335227
8,8.94765,13.1795,0.966493,9.26232,12.8395,0.946586,9.25089,12.8233,0.946548,9.69058,12.5536,0.869642,9.21616,12.8233,0.954724,0.463264,0.0199066,0.467771,0.0199446,0.971424,0.0968516,0.446011,0.0117691
8.5,9.25748,13.6282,0.877776,9.60989,13.315,0.949714,9.59729,13.2978,0.94981,10.0887,12.9982,0.775856,9.55969,13.2989,0.957019,0.471471,0.0719387,0.473943,0.0720344,1.04293,0.101919,0.446973,0.0792436
9,9.71116,14.1745,0.861621,10.0204,13.83,0.944214,10.005,13.8074,0.944047,10.5538,13.4695,0.829164,9.94987,13.82,0.955196,0.462915,0.082593,0.470171,0.0824269,1.09867,0.0324564,0.427398,0.0935754
9.5,10.1428,14.6776,0.835093,10.3596,14.3403,0.956568,10.3505,14.3247,0.956122,11.0116,13.9046,0.600252,10.2913,14.3421,0.968394,0.400912,0.121475,0.409491,0.121029,1.16287,0.234841,0.366838,0.133301
10,10.6211,15.2059,0.806331,10.7343,14.8362,0.955947,10.7243,14.819,0.955573,11.5222,14.2762,0.69889,10.6546,14.8439,0.969039,0.38666,0.149616,0.400409,0.149242,1.29475,0.107441,0.363549,0.162708
10.5,11.0757,15.68,0.788292,11.0473,15.3383,0.969515,11.0396,15.3243,0.969145,11.9882,14.6645,0.700321,10.974,15.346,0.979555,0.342841,0.181223,0.357547,0.180852,1.36522,0.0879711,0.349146,0.191263
11,11.5433,16.1502,0.805274,11.3735,15.7834,0.969501,11.3606,15.7709,0.970257,12.4209,15.0263,0.724663,11.3034,15.7853,0.976722,0.404192,0.164227,0.420951,0.164983,1.42598,0.0806108,0.436658,0.171448
11.5,12.0182,16.6444,0.847298,11.7765,16.1928,0.950342,11.7563,16.178,0.951883,12.8487,15.4113,0.773817,11.6743,16.209,0.964191,0.51224,0.103044,0.534886,0.104584,1.4867,0.0734814,0.554876,0.116893
12,12.4731,17.1594,0.893683,12.2445,16.6912,0.935853,12.2291,16.6623,0.934772,13.3307,15.8941,0.82228,12.1113,16.7211,0.954346,0.521069,0.0421706,0.553793,0.0410895,1.52857,0.0714025,0.568431,0.0606634
12.5,12.8664,17.6487,0.857005,12.613,17.1732,0.938257,12.5887,17.142,0.938452,13.7502,16.3419,0.811228,12.477,17.1964,0.953088,0.538837,0.0812518,0.577774,0.0814467,1.57758,0.0457773,0.596885,0.0960835
13,13.305,18.155,0.827736,12.9799,17.6568,0.941033,12.953,17.6243,0.941409,14.1889,16.7781,0.719455,12.8347,17.6831,0.955489,0.594891,0.113296,0.636838,0.113672,1.63619,0.108282,0.666164,0.127752
13.5,13.6803,18.5636,0.868071,13.4338,18.1664,0.934107,13.4102,18.1212,0.93297,14.6956,17.2392,0.77529,13.2697,18.2,0.950129,0.467447,0.0660355,0.518319,0.0648988,1.66875,0.0927809,0.548463,0.0820574
14,14.1383,19.1043,0.94328,13.813,18.641,0.934487,13.7791,18.5929,0.934585,15.1329,17.6712,0.793285,13.636,18.6738,0.949527,0.566136,0.00879213,0.624994,0.00869428,1.74445,0.149995,0.66157,0.00624793
14.5,14.4322,19.5096,0.940241,14.1783,19.0946,0.934052,14.1328,19.0432,0.935081,15.5436,18.0939,0.815572,13.9798,19.1301,0.949639,0.486507,0.00618933,0.554233,0.0051608,1.79979,0.124669,0.590501,0.0093978
15,14.8472,20.078,0.964993,14.5423,19.5539,0.934744,14.4893,19.4992,0.936067,15.9597,18.5206,0.757009,14.3245,19.5937,0.950937,0.606385,0.0302495,0.680525,0.0289263,1.91394,0.207984,0.712612,0.0140567
15.5,15.2374,20.6414,0.975981,15.0001,20.0541,0.929323,14.9559,19.9829,0.92834,16.4545,18.9901,0.764666,14.7665,20.101,0.946385,0.633478,0.0466584,0.716184,0.0476414,2.05139,0.211316,0.716832,0.0295959
16,15.657,21.2615,0.978685,15.4597,20.5536,0.924833,15.4137,20.4686,0.923607,16.9407,19.4649,0.799772,15.2152,20.5998,0.94082,0.734873,0.0538526,0.829395,0.0550786,2.20813,0.178914,0.79567,0.0378659
16.5,16.0441,21.837,1.10323,15.7926,21.0249,0.931463,15.744,20.9448,0.930804,17.3906,19.8613,0.559051,15.5373,21.0795,0.948004,0.850184,0.171764,0.941365,0.172424,2.39091,0.544177,0.911425,0.155224
17,16.3051,22.3539,1.08006,16.2053,21.5273,0.9333,16.1682,21.4404,0.931387,17.9444,20.2355,0.645439,15.9484,21.5893,0.949564,0.832532,0.146757,0.923637,0.148669,2.67865,0.434618,0.843709,0.130493
17.5,16.5908,22.8887,1.0969,16.5949,21.9994,0.933614,16.5559,21.9104,0.932019,18.4437,20.6176,0.674787,16.3214,22.0712,0.951068,0.889245,0.163289,0.978859,0.164885,2.93097,0.422116,0.860714,0.145835
18,16.8971,23.4859,1.18784,16.9354,22.5197,0.944714,16.9137,22.429,0.941631,18.9571,21.0151,0.61399,16.6786,22.5916,0.959435,0.966906,0.243121,1.057,0.246204,3.21692,0.573846,0.920545,0.228401
18.5,17.1743,24.1739,1.17439,17.2294,23.0149,0.955706,17.2039,22.9299,0.953269,19.4477,21.3573,0.621844,16.9776,23.0823,0.968002,1.16032,0.218687,1.24442,0.221124,3.61963,0.552548,1.10919,0.206391
19,17.3803,24.6661,1.15273,17.6006,23.4909,0.956805,17.5762,23.4046,0.954364,19.9544,21.7234,0.639986,17.3361,23.5676,0.970243,1.19565,0.195922,1.27658,0.198362,3.90964,0.51274,1.09938,0.182484
19.5,17.61,25.1832,1.20564,17.8813,24.1133,0.981314,17.9099,24.0033,0.973216,20.5171,22.1375,0.586935,17.7,24.1504,0.983027,1.10375,0.224322,1.21736,0.23242,4.21044,0.618701,1.03671,0.222609
