time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.45034,5.45034,0.735759,3.44915,5.46652,0.761937,3.44917,5.46655,0.761944,3.44654,5.46876,0.750379,3.44809,5.46634,0.760153,0.016223,0.0261771,0.0162496,0.0261842,0.0188136,0.0146192,0.0161619,0.0243932
1,3.87987,5.83921,0.734546,3.92638,5.92975,0.770248,3.9264,5.92978,0.770256,3.92999,5.92816,0.760823,3.92556,5.92805,0.767625,0.101788,0.035702,0.101823,0.0357109,0.10209,0.0262777,0.0998929,0.0330793
1.5,4.2822,6.20257,0.778935,4.34009,6.32573,0.782,4.34011,6.32576,0.781995,4.34915,6.32136,0.771789,4.34053,6.32446,0.783459,0.136083,0.00306412,0.136112,0.00305935,0.136348,0.00714658,0.135121,0.00452369
2,4.73657,6.65111,0.826737,4.79251,6.78896,0.825916,4.79251,6.78897,0.825917,4.80909,6.77993,0.814139,4.79175,6.78787,0.823391,0.148762,0.000821369,0.148776,0.000819808,0.147823,0.0125976,0.147472,0.00334625
2.5,5.22157,7.17796,0.891878,5.19614,7.24104,0.873308,5.19612,7.24102,0.873304,5.22159,7.22678,0.859559,5.1959,7.23944,0.867427,0.0680163,0.0185694,0.0680029,0.0185737,0.0488219,0.0323186,0.0666302,0.0244502
3,5.66837,7.7317,0.950967,5.60348,7.74156,0.914633,5.6034,7.74147,0.914636,5.6405,7.72027,0.894913,5.60618,7.73607,0.897236,0.0656394,0.0363339,0.0657065,0.0363311,0.0301249,0.0560536,0.0623498,0.0537307
3.5,5.96786,8.15136,0.93646,5.94682,8.20027,0.931749,5.94665,8.2,0.931719,5.99677,8.17198,0.909062,5.95676,8.18904,0.914678,0.053248,0.00471162,0.0530691,0.00474162,0.035507,0.0273986,0.0392773,0.0217819
4,6.37597,8.70602,0.986143,6.32426,8.71033,0.940255,6.32379,8.70966,0.940243,6.39352,8.67035,0.880581,6.34065,8.69242,0.924408,0.0518903,0.0458885,0.0523012,0.0458999,0.03975,0.105562,0.0378412,0.0617347
4.5,6.7848,9.32374,1.05127,6.68914,9.21539,0.949151,6.69001,9.21653,0.94913,6.81707,9.13533,0.717693,6.72436,9.18945,0.922985,0.14453,0.102119,0.143104,0.10214,0.191151,0.333577,0.147264,0.128286
5,7.09126,9.85958,0.976335,7.05972,9.71834,0.946597,7.05972,9.71828,0.946593,7.28201,9.55892,0.79504,7.09519,9.68793,0.931678,0.144718,0.0297377,0.144777,0.0297418,0.356064,0.181295,0.171693,0.0446572
5.5,7.44472,10.3824,1.01096,7.43197,10.2205,0.94539,7.43093,10.219,0.945392,7.71862,10.0127,0.832904,7.46335,10.1877,0.937746,0.162384,0.0655672,0.16397,0.0655653,0.46015,0.178054,0.195565,0.0732111
6,7.80216,10.9527,1.0176,7.80121,10.723,0.947241,7.79952,10.7206,0.947239,8.14376,10.4759,0.822091,7.83078,10.6881,0.942146,0.229768,0.0703608,0.232197,0.0703633,0.586615,0.195511,0.266148,0.0754565
6.5,8.19084,11.5822,0.989015,8.17954,11.2205,0.943455,8.17612,11.2157,0.943468,8.56975,10.9392,0.845409,8.198,11.1858,0.943672,0.361866,0.04556,0.366791,0.0455475,0.746359,0.143606,0.396451,0.0453438
7,8.50054,12.053,1.02813,8.56173,11.7322,0.944692,8.55742,11.7259,0.944632,9.0043,11.4151,0.80278,8.57381,11.6981,0.946686,0.326596,0.0834368,0.332068,0.0834967,0.812894,0.225348,0.362478,0.0814426
7.5,8.85172,12.6354,1.05329,8.98901,12.2991,0.945917,8.98518,12.291,0.945392,9.50568,11.9274,0.780938,8.98974,12.2717,0.952254,0.363232,0.107373,0.36937,0.107899,0.963767,0.272353,0.388977,0.101036
8,9.1764,13.2057,1.07779,9.33142,12.7913,0.954433,9.32889,12.7844,0.953861,9.94446,12.3511,0.745788,9.33453,12.7649,0.959129,0.442458,0.123356,0.448129,0.123928,1.14907,0.332002,0.468364,0.118661
8.5,9.43472,13.6865,1.12366,9.6739,13.2543,0.954455,9.66935,13.247,0.95441,10.3734,12.7479,0.763704,9.67635,13.2251,0.957653,0.493986,0.169209,0.498251,0.169254,1.32746,0.35996,0.520863,0.166011
9,9.70619,14.2527,1.14558,10.0083,13.7667,0.96682,10.0054,13.761,0.966663,10.8292,13.1727,0.722141,10.0196,13.7345,0.966893,0.572286,0.178763,0.575569,0.17892,1.55804,0.423442,0.605539,0.17869
9.5,9.97553,14.8475,1.23579,10.2516,14.3548,1.0119,10.2552,14.3538,1.01098,11.3147,13.5855,0.661806,10.3161,14.2959,0.995201,0.564726,0.223891,0.567377,0.224812,1.84009,0.573984,0.648244,0.240588
10,10.191,15.4663,1.20033,10.4346,14.987,1.06773,10.4424,14.9866,1.06603,11.8169,13.9774,0.662831,10.572,14.8821,1.02947,0.537697,0.132597,0.541632,0.134298,2.20462,0.537499,0.69746,0.170859
10.5,10.4214,16.0596,1.18577,10.7354,15.4733,1.06388,10.7398,15.475,1.06325,12.277,14.3365,0.689815,10.8958,15.3513,1.02438,0.665071,0.121889,0.665643,0.12252,2.53225,0.495958,0.852515,0.161389
11,10.6984,16.743,1.28896,10.5132,16.3575,1.25653,10.508,16.3521,1.25568,12.7627,14.7091,0.578787,10.8765,16.0926,1.1306,0.427649,0.032426,0.434814,0.0332774,2.89801,0.710168,0.674339,0.158351
11.5,10.8739,17.3492,1.31028,10.7385,16.9019,1.24259,10.7329,16.8984,1.24231,13.2697,15.0393,0.59702,10.9883,16.7224,1.17672,0.467353,0.0676889,0.472357,0.0679716,3.32807,0.713261,0.637237,0.133559
12,11.0387,17.9677,1.23548,10.9547,17.4079,1.20898,10.9473,17.4069,1.20898,13.7365,15.3536,0.636026,11.2954,17.1762,1.14912,0.566043,0.0264953,0.568196,0.0264965,3.75654,0.599453,0.832002,0.0863557
12.5,11.2797,18.659,1.28491,11.1606,17.9787,1.23396,11.152,17.9783,1.23425,14.2309,15.7095,0.607767,11.4513,17.7811,1.20234,0.690645,0.0509439,0.692627,0.0506601,4.17246,0.677139,0.89456,0.0825682
13,11.4275,19.1618,1.2443,11.4232,18.6678,1.17845,11.42,18.6646,1.17847,14.824,16.1487,0.664635,11.7751,18.4392,1.16047,0.49399,0.0658492,0.49721,0.0658345,4.54035,0.579668,0.801871,0.0838317
13.5,11.6608,19.8511,1.34353,11.649,19.3579,1.34406,11.6504,19.3521,1.34397,15.4139,16.5679,0.469608,11.9709,19.1487,1.32037,0.493298,0.000526647,0.499095,0.00044038,4.98647,0.873922,0.767773,0.0231601
14,11.8204,20.5408,1.39881,11.7852,19.9556,1.35116,11.7862,19.9502,1.35104,15.9635,16.8472,0.486796,12.118,19.7441,1.33201,0.586204,0.0476493,0.591614,0.0477687,5.55055,0.912016,0.8505,0.066798
14.5,11.9171,21.0979,1.31681,11.9221,20.5542,1.33981,11.9226,20.5491,1.33969,16.5089,17.1369,0.505282,12.2665,20.3398,1.32133,0.543659,0.0229959,0.548813,0.0228796,6.06412,0.811533,0.834715,0.00451285
15,12.0657,21.6704,1.37789,12.0709,21.1919,1.35943,12.073,21.186,1.35925,17.083,17.4552,0.483622,12.4278,20.9742,1.34343,0.478495,0.0184573,0.484396,0.0186385,6.5529,0.894265,0.784681,0.0344521
15.5,12.1768,22.2391,1.31428,12.2164,21.8093,1.31413,12.2192,21.8033,1.31391,17.6421,17.7607,0.533505,12.5847,21.5886,1.29627,0.431564,0.000152813,0.43785,0.000370545,7.06575,0.780777,0.767747,0.0180087
16,12.3536,22.9131,1.25075,12.3693,22.3668,1.28632,12.37,22.3619,1.28619,18.1439,18.0562,0.563535,12.7458,22.1439,1.26714,0.54652,0.0355657,0.551446,0.0354414,7.55759,0.687216,0.863403,0.0163878
16.5,12.5355,23.4617,1.20102,12.567,22.9807,1.20764,12.5686,22.9753,1.20746,18.6823,18.4149,0.644576,12.9561,22.7532,1.19069,0.482101,0.00661918,0.487513,0.00644393,7.95322,0.55644,0.823994,0.0103267
17,12.803,24.1519,1.22782,12.7802,23.5208,1.19463,12.78,23.5165,1.19454,19.1491,18.7661,0.652173,13.1769,23.2901,1.17705,0.631538,0.0331888,0.635852,0.0332714,8.3235,0.575643,0.939406,0.0507629
17.5,13.0087,24.7279,1.2524,12.9859,24.048,1.22815,12.9832,24.045,1.22819,19.6076,19.1044,0.605087,13.3898,23.8147,1.20291,0.680251,0.0242472,0.683336,0.0242046,8.67005,0.647312,0.989537,0.0494895
18,13.2201,25.3692,1.21827,13.2347,24.7146,1.17635,13.2357,24.7098,1.17623,20.1866,19.5202,0.660755,13.6592,24.4724,1.16539,0.654848,0.0419187,0.659609,0.0420378,9.09634,0.557517,0.998543,0.052879
18.5,13.4531,26.0027,1.21812,13.4584,25.2541,1.19633,13.4578,25.2502,1.1963,20.6538,19.8763,0.633056,13.8888,25.0094,1.17582,0.748582,0.0217874,0.752442,0.0218246,9.4543,0.585066,1.08464,0.0423021
19,13.6831,26.6277,1.24296,13.6611,25.7979,1.24535,13.6586,25.795,1.2454,21.1308,20.2132,0.582556,14.0986,25.5506,1.21407,0.830065,0.00239904,0.833045,0.0024435,9.82924,0.6604,1.15448,0.0288903
19.5,13.8601,27.1481,1.24725,13.8467,26.3169,1.22505,13.8413,26.3154,1.2252,21.5943,20.5191,0.61087,14.3022,26.0627,1.1954,0.831361,0.0221926,0.832888,0.0220465,10.1863,0.636375,1.17198,0.0518459
20,14.0955,27.8501,1.28728,14.0929,26.9719,1.1768,14.0903,26.9691,1.17683,22.1633,20.9293,0.659971,14.573,26.707,1.16368,0.878258,0.110477,0.880994,0.11045,10.6295,0.627308,1.23888,0.123599
20.5,14.2538,28.3931,1.37403,14.2736,27.5679,1.38154,14.271,27.5653,1.38164,22.6879,21.2686,0.385726,14.7534,27.3046,1.30854,0.825518,0.0075141,0.827976,0.00760946,11.0405,0.988302,1.19772,0.0654917
21,14.3805,29.029,1.37499,14.4047,28.1624,1.33315,14.4014,28.1602,1.33323,23.2509,21.5112,0.476599,14.9231,27.8891,1.28991,0.866925,0.0418425,0.86901,0.0417652,11.6276,0.898394,1.26246,0.0850837
21.5,14.4861,29.5613,1.46252,14.5227,28.8352,1.51212,14.5216,28.8319,1.51214,23.8668,21.8066,0.328097,15.0326,28.5669,1.5103,0.727071,0.0496068,0.730276,0.0496227,12.171,1.13442,1.13471,0.0477874
22,14.5636,30.2744,1.45504,14.5963,29.5297,1.44565,14.5981,29.5252,1.44554,24.5177,22.0629,0.397667,15.1216,29.2581,1.42632,0.74536,0.00939034,0.749941,0.00950358,12.904,1.05737,1.1594,0.0287259
22.5,14.637,30.9058,1.45536,14.6513,30.0597,1.4554,14.6497,30.0568,1.45541,25.0219,22.2534,0.390382,15.1852,29.7878,1.4349,0.846226,4.74778e-05,0.849047,5.57948e-05,13.517,1.06497,1.24516,0.0204591
23,14.7164,31.5902,1.40524,14.7125,30.6037,1.41993,14.708,30.6022,1.42003,25.5359,22.4559,0.429685,15.2559,30.3313,1.3975,0.986443,0.0146984,0.987979,0.0147947,14.1597,0.975551,1.36964,0.00773992
23.5,14.8092,32.1453,1.41504,14.7989,31.1981,1.43516,14.7936,31.197,1.43529,26.0884,22.7003,0.407487,15.3549,30.9236,1.41561,0.94728,0.0201257,0.948448,0.0202566,14.7115,1.00755,1.33805,0.000568818
24,14.9251,32.8838,1.39648,14.8759,31.7639,1.41425,14.8686,31.7637,1.41444,26.6184,22.9235,0.431079,15.4421,31.4882,1.3935,1.12099,0.0177658,1.12156,0.0179516,15.3604,0.965405,1.48827,0.00298595
24.5,15.0122,33.3781,1.41267,14.9608,32.3114,1.39776,14.951,32.3123,1.39802,27.1285,23.1505,0.449097,15.5372,32.0345,1.37595,1.0679,0.0149068,1.06757,0.0146491,15.8559,0.963569,1.44256,0.0367139
25,15.1268,34.0972,1.46522,15.0501,32.8712,1.42861,15.0384,32.8729,1.42893,27.6487,23.3861,0.412718,15.6376,32.5926,1.40789,1.22832,0.0366108,1.22742,0.0362896,16.478,1.0525,1.58885,0.0573282
25.5,15.1959,34.7494,1.47993,15.1448,33.4998,1.41445,15.1332,33.5014,1.41476,28.2318,23.6452,0.426231,15.7451,33.2189,1.39561,1.25062,0.0654858,1.24953,0.0651789,17.1242,1.0537,1.62607,0.0843272
