time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.50403,5.50403,0.753632,3.43214,5.43687,0.774244,3.43215,5.43689,0.774243,3.43057,5.43885,0.766014,3.43237,5.43704,0.774885,0.0983695,0.0206123,0.0983493,0.0206114,0.0982065,0.0123823,0.0980929,0.0212534
1,4.01258,5.98126,0.766422,3.86434,5.85508,0.775625,3.86435,5.8551,0.77562,3.86743,5.85472,0.766215,3.86458,5.85599,0.777415,0.194672,0.00920351,0.194651,0.00919847,0.192566,0.000207011,0.193895,0.0109938
1.5,4.46466,6.4165,0.762236,4.29896,6.27636,0.771435,4.29898,6.27638,0.77143,4.30729,6.27333,0.76019,4.29876,6.27825,0.773619,0.217015,0.00919885,0.216991,0.00919313,0.212754,0.00204682,0.215956,0.0113826
2,4.84004,6.77488,0.711336,4.77904,6.73105,0.722144,4.77907,6.73108,0.722152,4.79217,6.72557,0.707282,4.77902,6.7318,0.721923,0.0751158,0.0108075,0.0750759,0.0108152,0.0687274,0.00405416,0.0746967,0.0105862
2.5,5.34234,7.20779,0.759509,5.21894,7.11662,0.738887,5.21897,7.11664,0.738884,5.23978,7.10582,0.725806,5.21882,7.11849,0.740902,0.153435,0.0206214,0.153397,0.0206245,0.144622,0.0337024,0.152425,0.018607
3,5.85908,7.69843,0.685829,5.70696,7.53722,0.659527,5.707,7.53726,0.659531,5.73199,7.52439,0.642676,5.70782,7.53772,0.661213,0.221649,0.0263026,0.221595,0.0262985,0.215508,0.0431529,0.220696,0.0246158
3.5,6.40952,8.14889,0.6458,6.22876,7.93947,0.637863,6.22878,7.93951,0.637868,6.2606,7.92126,0.625413,6.22959,7.93884,0.636291,0.276642,0.00793689,0.276589,0.00793226,0.272013,0.0203875,0.276581,0.009509
4,6.84707,8.47863,0.564554,6.7184,8.2878,0.604775,6.71842,8.28784,0.604775,6.7551,8.26646,0.591763,6.72056,8.28607,0.604627,0.230164,0.040221,0.230118,0.0402211,0.231245,0.0272088,0.230406,0.040073
4.5,7.41751,8.83989,0.594813,7.24002,8.64309,0.58591,7.24004,8.64313,0.585911,7.28235,8.61737,0.573414,7.24243,8.64075,0.584972,0.265014,0.00890332,0.264969,0.00890204,0.260355,0.0213993,0.265158,0.00984051
