time,x_true,y_true,yaw_true,hmkf_x,hmkf_y,hmkf_yaw,mkf_x,mkf_y,mkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,hmkf_xy_error,hmkf_yaw_error,mkf_xy_error,mkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.50686,5.50686,0.722482,3.4145,5.45284,0.69602,3.41458,5.45294,0.696023,3.41074,5.45557,0.680391,3.41422,5.45321,0.696722,0.106988,0.0264622,0.106877,0.0264595,0.108942,0.0420916,0.107049,0.0257603
1,4.02756,5.96584,0.749494,3.90218,5.86802,0.743122,3.90225,5.86811,0.743123,3.90653,5.8648,0.734503,3.90106,5.86893,0.743919,0.159029,0.00637195,0.158923,0.00637118,0.157668,0.0149909,0.159361,0.005575
1.5,4.54073,6.44342,0.748702,4.36744,6.29725,0.750286,4.36749,6.29734,0.750287,4.37692,6.29122,0.740253,4.36592,6.29824,0.750131,0.226703,0.00158335,0.226601,0.00158514,0.223602,0.00844902,0.227229,0.00142913
2,4.93494,6.80972,0.787253,4.83669,6.74613,0.786079,4.83673,6.74621,0.786083,4.853,6.73581,0.775052,4.8347,6.74668,0.784193,0.117035,0.00117477,0.116953,0.00117078,0.110351,0.0122016,0.118413,0.00306036
2.5,5.38231,7.25875,0.835368,5.26253,7.17773,0.809801,5.26256,7.1778,0.8098,5.28611,7.16319,0.795928,5.26105,7.17813,0.8088,0.144608,0.025567,0.14454,0.0255682,0.13559,0.03944,0.14561,0.0265681
3,5.79162,7.71115,0.850734,5.70384,7.6434,0.820838,5.70387,7.64347,0.820843,5.7364,7.6232,0.800848,5.70251,7.64308,0.818725,0.110878,0.0298956,0.110816,0.0298911,0.103842,0.0498861,0.112126,0.0320084
3.5,6.20305,8.18019,0.807253,6.09785,8.07233,0.838659,6.09788,8.07237,0.838651,6.14204,8.04451,0.815954,6.09654,8.07264,0.83854,0.150662,0.0314064,0.150615,0.0313982,0.148764,0.00870104,0.15136,0.0312877
4,6.65191,8.64912,0.890503,6.48143,8.5116,0.866353,6.48144,8.51158,0.866332,6.54008,8.47405,0.840552,6.47907,8.51291,0.863226,0.219036,0.02415,0.219035,0.0241708,0.207742,0.0499508,0.220066,0.0272768
4.5,7.06039,9.15394,0.882285,6.88533,8.99034,0.877698,6.88532,8.99029,0.877686,6.96079,8.94132,0.836718,6.88342,8.99039,0.87367,0.239608,0.00458656,0.239644,0.00459909,0.234791,0.0455673,0.240971,0.00861505
5,7.457,9.63594,0.870287,7.29374,9.47961,0.881184,7.29375,9.47959,0.881187,7.39293,9.4136,0.820828,7.29203,9.47853,0.87961,0.226034,0.0108969,0.226047,0.0108999,0.231392,0.0494592,0.228024,0.00932307
5.5,7.84352,10.0944,0.855323,7.66507,9.92387,0.876684,7.66531,9.92402,0.876642,7.79243,9.83751,0.800154,7.65989,9.926,0.884417,0.24681,0.0213613,0.246537,0.0213191,0.261892,0.0551689,0.249137,0.0290934
6,8.2901,10.6082,0.863053,8.09807,10.4792,0.912042,8.09742,10.4787,0.912165,8.28022,10.3493,0.848356,8.09737,10.4715,0.897893,0.231319,0.0489886,0.232178,0.0491115,0.259049,0.0146974,0.236283,0.0348398
6.5,8.7678,11.1665,0.821695,8.5161,11.0056,0.9128,8.51441,11.0038,0.912884,8.72853,10.8542,0.856263,8.50961,10.9961,0.907008,0.298777,0.0911058,0.301118,0.0911889,0.314811,0.0345683,0.309389,0.0853129
7,9.11948,11.5447,0.793691,8.96022,11.5619,0.914398,8.9576,11.5595,0.914533,9.21594,11.3786,0.764079,8.94783,11.5528,0.912984,0.160178,0.120707,0.16255,0.120842,0.192065,0.0296117,0.171841,0.119293
7.5,9.59774,12.031,0.737804,9.309,12.0244,0.921273,9.30682,12.0226,0.921411,9.63995,11.7822,0.762426,9.30109,12.0113,0.917274,0.288808,0.183469,0.29104,0.183607,0.2523,0.0246218,0.2973,0.17947
8,10.0665,12.4571,0.680508,9.6506,12.5424,0.949338,9.65159,12.5452,0.949568,10.1057,12.2058,0.682397,9.67437,12.5177,0.929686,0.424574,0.26883,0.424168,0.269059,0.254359,0.00188941,0.396799,0.249178
8.5,10.4982,12.8066,0.75298,10.0224,13.1202,0.974093,10.0249,13.1241,0.973944,10.6375,12.6522,0.716105,10.0711,13.0815,0.945081,0.569845,0.221113,0.569999,0.220964,0.207969,0.036875,0.50791,0.192101
9,10.9186,13.2005,0.765736,10.4182,13.6224,0.959933,10.4203,13.6255,0.959765,11.1212,13.0809,0.747551,10.4576,13.5861,0.943409,0.654465,0.194197,0.65494,0.194029,0.235314,0.0181852,0.600957,0.177673
9.5,11.404,13.6672,0.665457,10.6111,14.2534,1.05225,10.6156,14.2579,1.0516,11.5988,13.4932,0.632612,10.7656,14.1384,0.976113,0.986081,0.386796,0.985102,0.386142,0.26126,0.0328456,0.79343,0.310656
10,11.9568,14.1011,0.621531,10.7045,14.9632,1.17274,10.707,14.9664,1.17249,12.1187,13.8695,0.606133,10.942,14.7998,1.05523,1.52037,0.55121,1.52003,0.550961,0.282601,0.0153979,1.23203,0.433702
10.5,12.503,14.4923,0.652106,11.0391,15.5038,1.12791,11.0434,15.5083,1.12773,12.6476,14.2491,0.651166,11.2419,15.3691,1.06702,1.7793,0.475803,1.77837,0.475621,0.282977,0.000939837,1.53594,0.414915
11,12.9641,14.8444,0.57956,11.19,16.1099,1.25892,11.192,16.1125,1.25891,13.141,14.5928,0.527644,11.1052,16.1774,1.2298,2.17918,0.67936,2.17909,0.679349,0.307538,0.0519157,2.28746,0.650239
11.5,13.5274,15.2131,0.602478,11.4118,16.7232,1.23341,11.4143,16.7256,1.23338,13.7034,14.9335,0.561213,11.3501,16.777,1.22546,2.59929,0.630927,2.5987,0.630903,0.330391,0.0412652,2.68072,0.622978
12,14.0146,15.5482,0.605208,11.6207,17.2903,1.1899,11.6229,17.293,1.18991,14.2145,15.2611,0.609407,11.6088,17.3142,1.18207,2.96075,0.584695,2.96051,0.584701,0.349788,0.0041995,2.98445,0.576864
12.5,14.5668,15.9302,0.586817,11.8763,17.9128,1.2122,11.8791,17.915,1.21214,14.7705,15.6461,0.576019,11.855,17.9419,1.21474,3.34212,0.625381,3.34112,0.625324,0.349544,0.0107976,3.3765,0.627926
13,15.0031,16.2203,0.566875,12.0978,18.499,1.21223,12.1006,18.5011,1.21218,15.298,15.989,0.579941,12.0756,18.5277,1.214,3.69233,0.64536,3.69136,0.645306,0.374742,0.013066,3.72754,0.647128
13.5,15.502,16.5379,0.545705,12.3176,19.0858,1.21968,12.3205,19.0878,1.21962,15.8253,16.3322,0.572297,12.2939,19.1145,1.22131,4.07829,0.673976,4.07728,0.673919,0.383191,0.0265921,4.11476,0.675601
14,16.0195,16.8521,0.521547,12.5061,19.6587,1.29075,12.5088,19.6608,1.29069,16.3428,16.6456,0.497159,12.4804,19.6875,1.29107,4.49672,0.769204,4.49598,0.769141,0.383626,0.0243882,4.53475,0.769524
14.5,16.6172,17.1956,0.451326,12.6695,20.2625,1.34047,12.6722,20.2645,1.3404,16.8989,16.9374,0.450586,12.6416,20.2914,1.34299,4.99901,0.889139,4.99814,0.889078,0.382139,0.000740497,5.03879,0.891666
15,17.0953,17.4273,0.552778,12.8164,20.8536,1.28797,12.8188,20.8557,1.28794,17.446,17.2098,0.509935,12.7891,20.8816,1.28769,5.48168,0.735188,5.48107,0.735159,0.412637,0.0428437,5.5204,0.734913
15.5,17.6577,17.7743,0.522144,12.9663,21.4165,1.30697,12.9682,21.4188,1.30695,17.9603,17.4858,0.488938,12.9414,21.4426,1.30665,5.93929,0.784822,5.93921,0.784808,0.418037,0.0332061,5.97496,0.784504
16,18.2374,18.1078,0.519756,13.1812,22.1153,1.31774,13.1844,22.1168,1.31766,18.6043,17.8418,0.470244,13.1493,22.1444,1.32296,6.45171,0.797979,6.45016,0.797902,0.453175,0.0495121,6.49483,0.803199
16.5,18.7125,18.3797,0.429796,13.3261,22.7189,1.36321,13.3293,22.7204,1.36312,19.164,18.1156,0.427196,13.2908,22.7486,1.36625,6.91678,0.93341,6.91525,0.933327,0.523063,0.00259945,6.9629,0.936458
17,19.2553,18.6285,0.491793,13.4429,23.2856,1.32147,13.4455,23.2873,1.32143,19.6918,18.3555,0.476101,13.4095,23.3137,1.3212,7.44799,0.829678,7.44704,0.829634,0.514886,0.0156924,7.49163,0.829411
17.5,19.8774,18.9618,0.482012,13.6249,23.9202,1.27098,13.6279,23.9217,1.27093,20.2752,18.6708,0.525584,13.5889,23.949,1.2724,7.97999,0.788968,7.97855,0.788915,0.49286,0.0435719,8.02605,0.790385
18,20.5088,19.2921,0.489307,13.7948,24.513,1.32588,13.7977,24.5145,1.32581,20.8173,18.9695,0.460625,13.7579,24.5418,1.32678,8.50509,0.836575,8.50367,0.836503,0.44632,0.028682,8.55185,0.837471
18.5,21.0324,19.5709,0.501138,13.9317,25.0818,1.31516,13.9342,25.0835,1.31512,21.3441,19.2278,0.477801,13.8969,25.1092,1.31481,8.98838,0.814025,8.98741,0.813978,0.46352,0.0233369,9.03261,0.813677
19,21.6281,19.8972,0.571165,14.0881,25.6763,1.30647,14.0905,25.678,1.30643,21.8919,19.5114,0.487088,14.0539,25.703,1.30689,9.49999,0.735309,9.49909,0.735269,0.467425,0.0840769,9.54338,0.735725
19.5,22.1726,20.2471,0.540647,14.2543,26.2741,1.28879,14.2567,26.2758,1.28875,22.4413,19.8048,0.504963,14.2202,26.3004,1.28966,9.95106,0.748144,9.95018,0.748108,0.51756,0.0356834,9.99417,0.749017
20,22.6824,20.5531,0.606105,14.4181,26.8258,1.24244,14.4199,26.8277,1.24243,22.9438,20.0885,0.556369,14.3869,26.8504,1.24202,10.3752,0.636333,10.3749,0.636325,0.53318,0.0497353,10.4149,0.635917
